Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000472,12.223567,[40 11] ; [1 6],[36.05172414 14.94827586] ; [4.94827586 2.05172414],1
r2,1,0.006002,7.549751,[44  7] ; [3 4],[41.32758621  9.67241379] ; [5.67241379 1.32758621],0
s1,1,0.015803,5.824671,[ 2 49] ; [2 5],[ 3.51724138 47.48275862] ; [0.48275862 6.51724138],0
r3,1,0.017402,5.655406,[46  5] ; [4 3],[43.96551724  7.03448276] ; [6.03448276 0.96551724],0
n6,1,0.051433,3.794132,[34 17] ; [2 5],[31.65517241 19.34482759] ; [4.34482759 2.65517241],0
r1,1,0.05496,3.683313,[27 24] ; [1 6],[24.62068966 26.37931034] ; [3.37931034 3.62068966],0
s4,1,0.08552,2.956737,[ 8 43] ; [3 4],[ 9.67241379 41.32758621] ; [1.32758621 5.67241379],0
a6,1,0.100617,2.695737,[24 27] ; [1 6],[21.98275862 29.01724138] ; [3.01724138 3.98275862],0
d5,1,0.11145,2.533539,[23 27] ; [1 6],[21.05263158 28.94736842] ; [2.94736842 4.05263158],0
p9,1,0.120283,2.413626,[36 14] ; [3 4],[34.21052632 15.78947368] ; [4.78947368 2.21052632],0
p8,1,0.135399,2.229488,[18 33] ; [4 2],[19.68421053 31.31578947] ; [2.31578947 3.68421053],0
p10,1,0.191729,1.704278,[34 16] ; [3 4],[32.45614035 17.54385965] ; [4.54385965 2.45614035],0
p11,1,0.219033,1.510694,[34 17] ; [3 4],[32.53448276 18.46551724] ; [4.46551724 2.53448276],0
b5,1,0.226583,1.462185,[24 27] ; [5 2],[25.5 25.5] ; [3.5 3.5],0
s2,1,0.230563,1.437388,[19 32] ; [1 6],[17.5862069 33.4137931] ; [2.4137931 4.5862069],0
u3,1,0.285049,1.142857,[15 13] ; [1 3],[14. 14.] ; [2. 2.],0
u2,1,0.348632,0.878431,[14 14] ; [1 3],[13.125 14.875] ; [1.875 2.125],0
s8,1,0.351694,0.867335,[16 35] ; [1 6],[14.94827586 36.05172414] ; [2.05172414 4.94827586],0
s7,1,0.371093,0.8,[15 34] ; [1 6],[14. 35.] ; [2. 5.],0
p1,1,0.410643,0.676937,[ 3 48] ; [1 6],[ 3.51724138 47.48275862] ; [0.48275862 6.51724138],0
n5,1,0.449532,0.571832,[21 29] ; [4 3],[21.92982456 28.07017544] ; [3.07017544 3.92982456],0
d3,1,0.52501,0.40404,[ 9 40] ; [2 5],[ 9.625 39.375] ; [1.375 5.625],0
n3,1,0.534416,0.385988,[20  3] ; [3 1],[19.59259259  3.40740741] ; [3.40740741 0.59259259],0
p2,1,0.54379,0.368561,[35 16] ; [4 3],[34.29310345 16.70689655] ; [4.70689655 2.29310345],0
a8,1,0.581905,0.303165,[ 4 46] ; [1 6],[ 4.38596491 45.61403509] ; [0.61403509 6.38596491],0
d2,1,0.58236,0.302435,[12 39] ; [1 6],[11.43103448 39.56896552] ; [1.56896552 5.43103448],0
b1,1,0.616611,0.25066,[24 27] ; [4 3],[24.62068966 26.37931034] ; [3.37931034 3.62068966],0
s3,1,0.653965,0.200938,[19 32] ; [2 5],[18.46551724 32.53448276] ; [2.53448276 4.46551724],0
p6,1,0.676955,0.173574,[11 40] ; [2 5],[11.43103448 39.56896552] ; [1.56896552 5.43103448],0
b2,1,0.717675,0.130731,[ 4 19] ; [1 3],[ 4.25925926 18.74074074] ; [0.74074074 3.25925926],0
b3,1,0.717675,0.130731,[ 4 19] ; [1 3],[ 4.25925926 18.74074074] ; [0.74074074 3.25925926],0
a5,1,0.853478,0.034108,[20 31] ; [3 4],[20.22413793 30.77586207] ; [2.77586207 4.22413793],0
a3,1,0.910989,0.012497,[23 28] ; [3 4],[22.86206897 28.13793103] ; [3.13793103 3.86206897],0
p7,1,0.910989,0.012497,[28 23] ; [4 3],[28.13793103 22.86206897] ; [3.86206897 3.13793103],0
n1,1,0.924899,0.008886,[ 6 16] ; [1 3],[ 5.92307692 16.07692308] ; [1.07692308 2.92307692],0
b4,1,0.93253,0.007168,[21 30] ; [3 4],[21.10344828 29.89655172] ; [2.89655172 4.10344828],0
a7,1,0.954488,0.003257,[28 22] ; [4 3],[28.07017544 21.92982456] ; [3.92982456 3.07017544],0
p3,1,0.963468,0.002098,[15 36] ; [2 5],[14.94827586 36.05172414] ; [2.05172414 4.94827586],0
v1,1,0.963468,0.002098,[15 36] ; [2 5],[14.94827586 36.05172414] ; [2.05172414 4.94827586],0
a4,1,0.967848,0.001625,[ 7 44] ; [1 6],[ 7.03448276 43.96551724] ; [0.96551724 6.03448276],0
v3,1,0.967848,0.001625,[ 7 44] ; [1 6],[ 7.03448276 43.96551724] ; [0.96551724 6.03448276],0
s6,1,0.988804,0.000197,[22 29] ; [3 4],[21.98275862 29.01724138] ; [3.01724138 3.98275862],0
p4,1,0.988804,0.000197,[22 29] ; [3 4],[21.98275862 29.01724138] ; [3.01724138 3.98275862],0
