Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,64.541458,[ 39 134] ; [145  86],[78.79207921 94.20792079] ; [105.20792079 125.79207921],1
p6,1,0.0,40.426906,[ 22 151] ; [ 97 135],[ 50.83209877 122.16790123] ; [ 68.16790123 163.83209877],1
p2,1,0.0,37.127864,[109  64] ; [207  27],[134.31941032  38.68058968] ; [181.68058968  52.31941032],1
p3,1,0.0,30.704639,[ 44 128] ; [124 110],[ 71.17241379 100.82758621] ; [ 96.82758621 137.17241379],1
p4,1,0.0,28.366576,[ 61 111] ; [145  88],[87.48641975 84.51358025] ; [118.51358025 114.48641975],1
s2,1,0.00037,12.680009,[ 58 113] ; [121 113],[75.57777778 95.42222222] ; [103.42222222 130.57777778],1
s6,1,0.000556,11.918263,[85 87] ; [153  77],[101.83084577  70.16915423] ; [136.16915423  93.83084577],1
s7,1,0.000756,11.346525,[ 55 111] ; [112 111],[71.26478149 94.73521851] ; [ 95.73521851 127.26478149],1
p11,1,0.001165,10.545245,[110  63] ; [183  51],[124.54299754  48.45700246] ; [168.45700246  65.54299754],0
p10,1,0.0023,9.293568,[112  59] ; [185  49],[125.4  45.6] ; [171.6  62.4],0
s3,1,0.003082,8.75801,[73 99] ; [133  99],[87.7029703 84.2970297] ; [118.2970297 113.7029703],0
r3,1,0.005328,7.764487,[152  20] ; [223  10],[159.25925926  12.74074074] ; [215.74074074  17.25925926],0
b4,1,0.007427,7.1668,[111  62] ; [119 115],[97.76412776 75.23587224] ; [132.23587224 101.76412776],0
r4,1,0.007546,7.138291,[143  30] ; [214  20],[151.74692875  21.25307125] ; [205.25307125  28.74692875],0
p9,1,0.009121,6.798921,[118  51] ; [188  44],[128.96259352  40.03740648] ; [177.03740648  54.96259352],0
p5,1,0.013662,6.08131,[  6 167] ; [ 23 211],[ 12.32678133 160.67321867] ; [ 16.67321867 217.32678133],0
s5,1,0.02862,4.79035,[ 35 130] ; [ 71 157],[ 44.50381679 120.49618321] ; [ 61.49618321 166.50381679],0
b5,1,0.041606,4.151174,[107  66] ; [121 113],[96.91400491 76.08599509] ; [131.08599509 102.91400491],0
v2,1,0.048526,3.891659,[ 57 107] ; [101 125],[66.44102564 97.55897436] ; [ 91.55897436 134.44102564],0
n1,1,0.05058,3.822124,[27 41] ; [13 43],[21.93548387 46.06451613] ; [18.06451613 37.93548387],0
s1,1,0.057609,3.604905,[ 11 160] ; [  6 226],[  7.2133995 163.7866005] ; [  9.7866005 222.2133995],0
a8,1,0.065529,3.39161,[ 11 149] ; [ 28 193],[ 16.37795276 143.62204724] ; [ 22.62204724 198.37795276],0
s8,1,0.095536,2.778521,[ 53 120] ; [ 90 143],[ 60.93349754 112.06650246] ; [ 82.06650246 150.93349754],0
n3,1,0.195594,1.674969,[45 22] ; [45 13],[48.24 18.76] ; [41.76 16.24],0
n4,1,0.211888,1.558482,[115  58] ; [169  65],[120.71744472  52.28255528] ; [163.28255528  70.71744472],0
r1,1,0.225947,1.466195,[124  48] ; [181  53],[129.21182266  42.78817734] ; [175.78817734  58.21182266],0
a5,1,0.231632,1.430811,[110  63] ; [162  72],[115.61670762  57.38329238] ; [156.38329238  77.61670762],0
u3,1,0.333196,0.936435,[35 25] ; [38 38],[32.20588235 27.79411765] ; [40.79411765 35.20588235],0
a4,1,0.334628,0.930904,[74 99] ; [ 89 145],[ 69.28501229 103.71498771] ; [ 93.71498771 140.28501229],0
d2,1,0.37419,0.789702,[81 90] ; [100 133],[76.61138614 94.38861386] ; [104.38861386 128.61138614],0
v3,1,0.378946,0.774117,[ 41 123] ; [ 67 164],[ 44.84050633 119.15949367] ; [ 63.15949367 167.84050633],0
r2,1,0.385821,0.752074,[157  15] ; [218  15],[159.25925926  12.74074074] ; [215.74074074  17.25925926],0
b1,1,0.448191,0.575223,[ 66 107] ; [ 98 136],[ 69.71007371 103.28992629] ; [ 94.28992629 139.71007371],0
n2,1,0.456892,0.553499,[47 22] ; [43 15],[48.8976378 20.1023622] ; [41.1023622 16.8976378],0
u2,1,0.468378,0.525799,[31 29] ; [44 32],[33.08823529 26.91176471] ; [41.91176471 34.08823529],0
d4,1,0.486713,0.483784,[135  37] ; [176  57],[132.07901235  39.92098765] ; [178.92098765  54.07901235],0
b3,1,0.491327,0.47362,[29 62] ; [37 97],[26.69333333 64.30666667] ; [39.30666667 94.69333333],0
b2,1,0.491327,0.47362,[29 62] ; [37 97],[26.69333333 64.30666667] ; [39.30666667 94.69333333],0
u1,1,0.50092,0.452987,[ 27 146] ; [ 31 203],[ 24.65356265 148.34643735] ; [ 33.34643735 200.65356265],0
p12,1,0.549025,0.359066,[  8 165] ; [ 14 220],[  9.35135135 163.64864865] ; [ 12.64864865 221.35135135],0
n6,1,0.561096,0.337809,[138  35] ; [192  42],[140.27027027  32.72972973] ; [189.72972973  44.27027027],0
d5,1,0.566207,0.32907,[130  43] ; [180  52],[132.41975309  40.58024691] ; [177.58024691  54.41975309],0
s4,1,0.617279,0.249711,[ 33 139] ; [ 49 182],[ 34.99751861 137.00248139] ; [ 47.00248139 183.99751861],0
d3,1,0.640542,0.218034,[113  60] ; [156  75],[115.19059406  57.80940594] ; [153.80940594  77.19059406],0
a2,1,0.642842,0.215045,[ 33 140] ; [ 49 185],[ 34.85503686 138.14496314] ; [ 47.14496314 186.85503686],0
p1,1,0.660429,0.193003,[ 13 159] ; [ 15 218],[ 11.89135802 160.10864198] ; [ 16.10864198 216.89135802],0
a1,1,0.750832,0.100833,[  7 166] ; [ 11 223],[  7.65110565 165.34889435] ; [ 10.34889435 223.65110565],0
a3,1,0.776298,0.08074,[113  60] ; [156  78],[114.34152334  58.65847666] ; [154.65847666  79.34152334],0
a6,1,0.885669,0.020675,[117  56] ; [156  77],[116.32758621  56.67241379] ; [156.67241379  76.32758621],0
a7,1,0.918837,0.010383,[121  51] ; [165  68],[121.4617284  50.5382716] ; [164.5382716  68.4617284],0
n5,1,0.973516,0.001102,[112  60] ; [152  82],[111.84236453  60.15763547] ; [152.15763547  81.84236453],0
d1,1,0.994095,5.5e-05,[91 82] ; [123 111],[90.96314496 82.03685504] ; [123.03685504 110.96314496],0
