Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.597639,[113   3] ; [24 15],[102.52903226  13.47096774] ; [34.47096774  4.52903226],1
a3,1,1.9e-05,18.313411,[88 28] ; [15 24],[77.08387097 38.91612903] ; [25.91612903 13.08387097],1
r2,1,2.7e-05,17.611479,[114   2] ; [30  8],[108.46753247   7.53246753] ; [35.53246753  2.46753247],1
r3,1,0.000836,11.16041,[111   3] ; [32  7],[106.54901961   7.45098039] ; [36.45098039  2.54901961],1
a5,1,0.000857,11.114011,[87 29] ; [18 21],[78.58064516 37.41935484] ; [26.41935484 12.58064516],1
p4,1,0.002135,9.429473,[77 39] ; [15 24],[68.8516129 47.1483871] ; [23.1483871 15.8516129],0
a2,1,0.002155,9.412607,[29 87] ; [ 1 38],[22.4516129 93.5483871] ; [ 7.5483871 31.4516129],0
s6,1,0.00551,7.704076,[100  12] ; [26 11],[94.7114094 17.2885906] ; [31.2885906  5.7114094],0
d1,1,0.007618,7.121096,[73 43] ; [15 24],[65.85806452 50.14193548] ; [22.14193548 16.85806452],0
a6,1,0.010593,6.532322,[80 36] ; [18 21],[73.34193548 42.65806452] ; [24.65806452 14.34193548],0
u1,1,0.011937,6.320143,[27 89] ; [ 2 37],[21.70322581 94.29677419] ; [ 7.29677419 31.70322581],0
a4,1,0.013396,6.116107,[56 60] ; [10 29],[49.39354839 66.60645161] ; [16.60645161 22.39354839],0
p9,1,0.026315,4.935176,[101  13] ; [28 10],[96.75 17.25] ; [32.25  5.75],0
d3,1,0.028766,4.781548,[91 25] ; [23 15],[85.87012987 30.12987013] ; [28.12987013  9.87012987],0
v2,1,0.030967,4.654773,[58 54] ; [12 26],[52.26666667 59.73333333] ; [17.73333333 20.26666667],0
n4,1,0.035479,4.421991,[81 35] ; [20 19],[75.58709677 40.41290323] ; [25.41290323 13.58709677],0
s3,1,0.03756,4.324835,[87 27] ; [23 16],[81.96078431 32.03921569] ; [28.03921569 10.96078431],0
p10,1,0.045101,4.014845,[98 16] ; [28 11],[93.88235294 20.11764706] ; [32.11764706  6.88235294],0
n6,1,0.065244,3.398799,[100  15] ; [29 10],[96.33116883 18.66883117] ; [32.66883117  6.33116883],0
n3,1,0.071488,3.248513,[20  3] ; [12  7],[17.52380952  5.47619048] ; [14.47619048  4.52380952],0
p3,1,0.105371,2.622305,[62 54] ; [15 24],[57.62580645 58.37419355] ; [19.37419355 19.62580645],0
d5,1,0.118309,2.439561,[96 20] ; [27 11],[92.64935065 23.35064935] ; [30.35064935  7.64935065],0
p5,1,0.129403,2.299655,[ 12 104] ; [ 1 38],[  9.72903226 106.27096774] ; [ 3.27096774 35.72903226],0
