Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.431319,[21 55] ; [38 15],[34.75968992 41.24031008] ; [24.24031008 28.75968992],1
s3,1,0.000137,14.543151,[28 48] ; [37 15],[38.59375 37.40625] ; [26.40625 25.59375],1
s6,1,0.000141,14.484176,[36 41] ; [41 10],[46.3203125 30.6796875] ; [30.6796875 20.3203125],1
p6,1,0.004295,8.154864,[ 9 68] ; [17 36],[15.4 61.6] ; [10.6 42.4],0
v4,1,0.006124,7.513338,[64 13] ; [53  1],[68.77099237  8.22900763] ; [48.22900763  5.77099237],0
s8,1,0.007351,7.1851,[22 55] ; [27 25],[29.24806202 47.75193798] ; [19.75193798 32.24806202],0
s7,1,0.008066,7.018828,[23 49] ; [28 22],[30.09836066 41.90163934] ; [20.90163934 29.09836066],0
p9,1,0.008713,6.880667,[39 38] ; [39 14],[46.2 30.8] ; [31.8 21.2],0
s5,1,0.010696,6.515185,[15 59] ; [20 28],[21.2295082 52.7704918] ; [13.7704918 34.2295082],0
u3,1,0.011402,6.401525,[13 14] ; [19  4],[17.28  9.72] ; [14.72  8.28],0
r4,1,0.012737,6.205288,[63 14] ; [52  2],[67.59541985  9.40458015] ; [47.40458015  6.59541985],0
p11,1,0.041367,4.160908,[39 38] ; [37 17],[44.67175573 32.32824427] ; [31.32824427 22.67175573],0
p7,1,0.044435,4.039969,[20 55] ; [22 28],[25.2 49.8] ; [16.8 33.2],0
b3,1,0.086433,2.93959,[11 35] ; [15 21],[14.58536585 31.41463415] ; [11.41463415 24.58536585],0
b2,1,0.086433,2.93959,[11 35] ; [15 21],[14.58536585 31.41463415] ; [11.41463415 24.58536585],0
p5,1,0.091816,2.842236,[ 4 73] ; [ 7 44],[ 6.6171875 70.3828125] ; [ 4.3828125 46.6171875],0
b5,1,0.142843,2.147064,[40 37] ; [35 19],[44.08396947 32.91603053] ; [30.91603053 23.08396947],0
r3,1,0.159457,1.979369,[65 12] ; [50  4],[67.59541985  9.40458015] ; [47.40458015  6.59541985],0
n6,1,0.170551,1.878093,[51 26] ; [41 12],[54.49230769 22.50769231] ; [37.50769231 15.49230769],0
p4,1,0.200133,1.641404,[20 54] ; [20 33],[23.30708661 50.69291339] ; [16.69291339 36.30708661],0
v3,1,0.245161,1.350672,[25 47] ; [23 28],[28.09756098 43.90243902] ; [19.90243902 31.09756098],0
s4,1,0.259631,1.270726,[13 64] ; [13 39],[15.51937984 61.48062016] ; [10.48062016 41.51937984],0
a5,1,0.270732,1.213035,[47 30] ; [38 16],[49.96183206 27.03816794] ; [35.03816794 18.96183206],0
n2,1,0.279763,1.168243,[20 11] ; [15  4],[21.7  9.3] ; [13.3  5.7],0
b1,1,0.291463,1.11285,[40 37] ; [23 31],[37.03053435 39.96946565] ; [25.96946565 28.03053435],0
p10,1,0.312755,1.019006,[42 34] ; [34 19],[44.7751938 31.2248062] ; [31.2248062 21.7751938],0
a4,1,0.363445,0.825953,[33 44] ; [27 26],[35.53846154 41.46153846] ; [24.46153846 28.53846154],0
p3,1,0.380203,0.770044,[22 55] ; [19 34],[24.28461538 52.71538462] ; [16.71538462 36.28461538],0
a3,1,0.398787,0.711981,[50 26] ; [31 22],[47.72093023 28.27906977] ; [33.27906977 19.72093023],0
n3,1,0.445011,0.583328,[17 10] ; [14  5],[18.19565217  8.80434783] ; [12.80434783  6.19565217],0
a7,1,0.448506,0.574424,[52 25] ; [33 21],[49.96183206 27.03816794] ; [35.03816794 18.96183206],0
a8,1,0.56423,0.332432,[ 8 66] ; [ 7 42],[ 9.02439024 64.97560976] ; [ 5.97560976 43.02439024],0
n5,1,0.572607,0.318339,[47 29] ; [36 18],[48.52307692 27.47692308] ; [34.47692308 19.52307692],0
v2,1,0.574632,0.314994,[37 36] ; [29 23],[38.544 34.456] ; [27.456 24.544],0
d3,1,0.609206,0.261333,[41 35] ; [31 22],[42.41860465 33.58139535] ; [29.58139535 23.41860465],0
p8,1,0.61,0.260175,[17 60] ; [14 40],[18.22137405 58.77862595] ; [12.77862595 41.22137405],0
a2,1,0.620076,0.245761,[17 60] ; [10 44],[15.87022901 61.12977099] ; [11.12977099 42.87022901],0
p1,1,0.654723,0.199997,[ 3 74] ; [ 3 51],[ 3.52671756 73.47328244] ; [ 2.47328244 51.52671756],0
n1,1,0.684029,0.165626,[14 16] ; [10  9],[14.69387755 15.30612245] ; [9.30612245 9.69387755],0
u1,1,0.709185,0.139093,[11 66] ; [ 9 45],[11.75572519 65.24427481] ; [ 8.24427481 45.75572519],0
u4,1,0.717158,0.131232,[ 2 75] ; [ 2 52],[ 2.35114504 74.64885496] ; [ 1.64885496 52.35114504],0
p12,1,0.755965,0.096587,[ 7 70] ; [ 4 49],[ 6.51538462 70.48461538] ; [ 4.48461538 48.51538462],0
d4,1,0.775118,0.081617,[59 17] ; [40 13],[58.3255814 17.6744186] ; [40.6744186 12.3255814],0
