Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000141,14.488121,[32  8] ; [22 32],[22.9787234 17.0212766] ; [31.0212766 22.9787234],1
v2,1,0.000148,14.399727,[26 13] ; [15 40],[17.0106383 21.9893617] ; [23.9893617 31.0106383],1
s2,1,0.000254,13.381441,[23 18] ; [11 44],[14.52083333 26.47916667] ; [19.47916667 35.52083333],1
p7,1,0.002276,9.31244,[21 17] ; [13 41],[14.04347826 23.95652174] ; [19.95652174 34.04347826],0
s8,1,0.002412,9.206083,[16 25] ; [ 7 49],[ 9.72164948 31.27835052] ; [13.27835052 42.72164948],0
v1,1,0.003577,8.486726,[22 17] ; [14 39],[15.26086957 23.73913043] ; [20.73913043 32.26086957],0
r3,1,0.004632,8.017879,[32  8] ; [29 27],[25.41666667 14.58333333] ; [35.58333333 20.41666667],0
s3,1,0.010135,6.610989,[24 16] ; [18 36],[17.87234043 22.12765957] ; [24.12765957 29.87234043],0
p11,1,0.013085,6.157575,[28 13] ; [24 32],[21.97938144 19.02061856] ; [30.02061856 25.97938144],0
s5,1,0.013131,6.151349,[12 26] ; [ 6 49],[ 7.35483871 30.64516129] ; [10.64516129 44.35483871],0
v4,1,0.046383,3.967645,[30  9] ; [32 24],[25.45263158 13.54736842] ; [36.54736842 19.45263158],0
b5,1,0.071605,3.245836,[28 13] ; [28 28],[23.67010309 17.32989691] ; [32.32989691 23.67010309],0
u1,1,0.075175,3.16624,[ 1 40] ; [ 7 49],[ 3.3814433 37.6185567] ; [ 4.6185567 51.3814433],0
p9,1,0.078111,3.103779,[29 12] ; [28 25],[24.86170213 16.13829787] ; [32.13829787 20.86170213],0
s7,1,0.103354,2.653012,[20 21] ; [16 34],[16.21978022 24.78021978] ; [19.78021978 30.21978022],0
a4,1,0.106992,2.598105,[12 29] ; [25 30],[15.80208333 25.19791667] ; [21.19791667 33.80208333],0
s1,1,0.119731,2.420842,[ 1 40] ; [ 6 50],[ 2.95876289 38.04123711] ; [ 4.04123711 51.95876289],0
u3,1,0.141454,2.162075,[7 6] ; [ 5 13],[5.03225806 7.96774194] ; [ 6.96774194 11.03225806],0
n3,1,0.17186,1.866643,[11  7] ; [10 15],[8.79069767 9.20930233] ; [12.20930233 12.79069767],0
p1,1,0.189973,1.717828,[ 1 40] ; [ 5 51],[ 2.53608247 38.46391753] ; [ 3.46391753 52.53608247],0
a6,1,0.213142,1.549956,[25 16] ; [27 29],[21.97938144 19.02061856] ; [30.02061856 25.97938144],0
d3,1,0.231795,1.429811,[29 12] ; [33 23],[26.20618557 14.79381443] ; [35.79381443 20.20618557],0
v3,1,0.252897,1.307228,[13 28] ; [12 44],[10.56701031 30.43298969] ; [14.43298969 41.56701031],0
a2,1,0.262064,1.257823,[ 4 37] ; [10 46],[ 5.91752577 35.08247423] ; [ 8.08247423 47.91752577],0
p3,1,0.294135,1.100597,[16 24] ; [16 38],[13.61702128 26.38297872] ; [18.38297872 35.61702128],0
s4,1,0.326622,0.962246,[ 9 32] ; [ 8 48],[ 7.18556701 33.81443299] ; [ 9.81443299 46.18556701],0
a7,1,0.332324,0.93982,[26 15] ; [30 26],[23.67010309 17.32989691] ; [32.32989691 23.67010309],0
b3,1,0.351843,0.866801,[ 6 19] ; [12 22],[ 7.62711864 17.37288136] ; [10.37288136 23.62711864],0
b2,1,0.351843,0.866801,[ 6 19] ; [12 22],[ 7.62711864 17.37288136] ; [10.37288136 23.62711864],0
p10,1,0.353185,0.861981,[24 15] ; [28 26],[21.80645161 17.19354839] ; [30.19354839 23.80645161],0
d2,1,0.358942,0.841591,[17 24] ; [28 27],[19.21875 21.78125] ; [25.78125 29.21875],0
p6,1,0.360279,0.83692,[ 9 31] ; [ 8 45],[ 7.31182796 32.68817204] ; [ 9.68817204 43.31182796],0
b4,1,0.382209,0.763584,[22 19] ; [35 21],[24.09278351 16.90721649] ; [32.90721649 23.09278351],0
p12,1,0.403494,0.697889,[ 2 39] ; [ 1 53],[ 1.29473684 39.70526316] ; [ 1.70526316 52.29473684],0
p4,1,0.415847,0.662021,[17 24] ; [18 36],[15.10526316 25.89473684] ; [19.89473684 34.10526316],0
d1,1,0.450254,0.570012,[21 20] ; [33 23],[22.82474227 18.17525773] ; [31.17525773 24.82474227],0
b1,1,0.481719,0.49497,[19 22] ; [30 26],[20.71134021 20.28865979] ; [28.28865979 27.71134021],0
r1,1,0.504768,0.444897,[12 29] ; [20 36],[13.5257732 27.4742268] ; [18.4742268 37.5257732],0
u2,1,0.547403,0.361991,[6 6] ; [ 7 11],[5.2 6.8] ; [ 7.8 10.2],0
n2,1,0.547774,0.361321,[12  6] ; [15 11],[11.04545455  6.95454545] ; [15.95454545 10.04545455],0
n6,1,0.571326,0.32047,[26 14] ; [32 22],[24.68085106 15.31914894] ; [33.31914894 20.68085106],0
n4,1,0.58002,0.306202,[25 16] ; [31 25],[23.67010309 17.32989691] ; [32.32989691 23.67010309],0
p8,1,0.6237,0.240701,[12 28] ; [14 41],[10.94736842 29.05263158] ; [15.05263158 39.94736842],0
