Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.002524,9.122762,[39  4] ; [9 7],[34.98305085  8.01694915] ; [13.01694915  2.98305085],0
p1,1,0.02785,4.837351,[15 28] ; [ 1 15],[11.66101695 31.33898305] ; [ 4.33898305 11.66101695],0
p4,1,0.027889,4.834932,[41  1] ; [13  3],[39.10344828  2.89655172] ; [14.89655172  1.10344828],0
a4,1,0.072461,3.226378,[19 24] ; [ 3 13],[16.03389831 26.96610169] ; [ 5.96610169 10.03389831],0
r1,1,0.074109,3.189591,[38  5] ; [11  5],[35.71186441  7.28813559] ; [13.28813559  2.71186441],0
b5,1,0.081938,3.026041,[16 27] ; [10  6],[18.94915254 24.05084746] ; [7.05084746 8.94915254],0
s2,1,0.132866,2.25869,[25 17] ; [ 6 10],[22.44827586 19.55172414] ; [8.55172414 7.44827586],0
p12,1,0.133767,2.248232,[17 26] ; [ 3 13],[14.57627119 28.42372881] ; [ 5.42372881 10.57627119],0
s5,1,0.176809,1.824247,[32  9] ; [9 6],[30.01785714 10.98214286] ; [10.98214286  4.01785714],0
s8,1,0.198273,1.655052,[28 13] ; [8 8],[25.89473684 15.10526316] ; [10.10526316  5.89473684],0
a5,1,0.273904,1.197091,[33 10] ; [10  6],[31.33898305 11.66101695] ; [11.66101695  4.33898305],0
a8,1,0.306928,1.043848,[ 4 34] ; [ 3 11],[ 5.11538462 32.88461538] ; [ 1.88461538 12.11538462],0
a1,1,0.317142,1.000695,[ 7 36] ; [ 1 15],[ 5.83050847 37.16949153] ; [ 2.16949153 13.83050847],0
p3,1,0.334307,0.932143,[36  6] ; [12  4],[34.75862069  7.24137931] ; [13.24137931  2.75862069],0
s4,1,0.335035,0.929338,[ 4 38] ; [ 3 13],[ 5.06896552 36.93103448] ; [ 1.93103448 14.06896552],0
s6,1,0.341946,0.903123,[32 10] ; [14  2],[33.31034483  8.68965517] ; [12.68965517  3.31034483],0
n3,1,0.407626,0.685714,[4 3] ; [4 1],[4.66666667 2.33333333] ; [3.33333333 1.66666667],0
u2,1,0.424954,0.636574,[7 1] ; [2 1],[6.54545455 1.45454545] ; [2.45454545 0.54545455],0
b1,1,0.470093,0.521756,[15 28] ; [ 4 12],[13.84745763 29.15254237] ; [ 5.15254237 10.84745763],0
v4,1,0.470441,0.52094,[41  1] ; [15  1],[40.55172414  1.44827586] ; [15.44827586  0.55172414],0
b2,1,0.471436,0.518607,[18 16] ; [9 5],[19.125 14.875] ; [7.875 6.125],0
b3,1,0.471436,0.518607,[18 16] ; [9 5],[19.125 14.875] ; [7.875 6.125],0
n4,1,0.477461,0.504656,[38  5] ; [13  3],[37.16949153  5.83050847] ; [13.83050847  2.16949153],0
r4,1,0.498263,0.458635,[40  3] ; [14  2],[39.3559322  3.6440678] ; [14.6440678  1.3559322],0
s3,1,0.512719,0.428514,[25 17] ; [8 8],[23.89655172 18.10344828] ; [9.10344828 6.89655172],0
n6,1,0.51589,0.422102,[39  3] ; [14  2],[38.37931034  3.62068966] ; [14.62068966  1.37931034],0
a6,1,0.517483,0.418906,[25 17] ; [11  5],[26.06896552 15.93103448] ; [9.93103448 6.06896552],0
d1,1,0.531244,0.392012,[28 15] ; [9 7],[26.96610169 16.03389831] ; [10.03389831  5.96610169],0
d5,1,0.555182,0.348115,[34  8] ; [14  2],[34.75862069  7.24137931] ; [13.24137931  2.75862069],0
v1,1,0.587435,0.294367,[35  8] ; [12  4],[34.25423729  8.74576271] ; [12.74576271  3.25423729],0
p6,1,0.642355,0.215676,[28 14] ; [9 6],[27.26315789 14.73684211] ; [9.73684211 5.26315789],0
s7,1,0.711645,0.13664,[28 11] ; [10  5],[27.44444444 11.55555556] ; [10.55555556  4.44444444],0
n5,1,0.717892,0.130521,[39  4] ; [14  2],[38.62711864  4.37288136] ; [14.37288136  1.62711864],0
a2,1,0.719654,0.128824,[ 7 36] ; [ 2 14],[ 6.55932203 36.44067797] ; [ 2.44067797 13.55932203],0
d3,1,0.749195,0.102209,[27 15] ; [11  5],[27.51724138 14.48275862] ; [10.48275862  5.51724138],0
r2,1,0.754162,0.098066,[39  4] ; [14  1],[39.29310345  3.70689655] ; [13.70689655  1.29310345],0
b4,1,0.761799,0.091881,[25 18] ; [10  6],[25.50847458 17.49152542] ; [9.49152542 6.50847458],0
s1,1,0.803728,0.061765,[ 2 41] ; [ 1 15],[ 2.18644068 40.81355932] ; [ 0.81355932 15.18644068],0
r3,1,0.819093,0.052309,[40  2] ; [15  1],[39.82758621  2.17241379] ; [15.17241379  0.82758621],0
u1,1,0.853259,0.034211,[ 9 34] ; [ 3 13],[ 8.74576271 34.25423729] ; [ 3.25423729 12.74576271],0
d4,1,0.860081,0.031071,[36  6] ; [14  2],[36.20689655  5.79310345] ; [13.79310345  2.20689655],0
d2,1,0.87116,0.026304,[22 20] ; [8 8],[21.72413793 20.27586207] ; [8.27586207 7.72413793],0
a7,1,0.888656,0.019601,[33 10] ; [12  4],[32.79661017 10.20338983] ; [12.20338983  3.79661017],0
n1,1,0.921159,0.009796,[3 4] ; [2 3],[2.91666667 4.08333333] ; [2.08333333 2.91666667],0
p11,1,0.921363,0.009745,[40  3] ; [15  1],[40.08474576  2.91525424] ; [14.91525424  1.08474576],0
p7,1,0.950408,0.003868,[37  5] ; [14  2],[36.93103448  5.06896552] ; [14.06896552  1.93103448],0
a3,1,0.989832,0.000162,[35  8] ; [13  3],[34.98305085  8.01694915] ; [13.01694915  2.98305085],0
