Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.010081,6.620574,[1 5] ; [25 10],[3.80487805 2.19512195] ; [22.19512195 12.80487805],0
v3,1,0.057753,3.600767,[4 1] ; [12 22],[2.05128205 2.94871795] ; [13.94871795 20.05128205],0
p8,1,0.076523,3.137255,[5 1] ; [15 19],[3. 3.] ; [17. 17.],0
p6,1,0.077746,3.111398,[4 2] ; [10 24],[2.1 3.9] ; [11.9 22.1],0
v1,1,0.087629,2.917403,[2 4] ; [23 10],[3.84615385 2.15384615] ; [21.15384615 11.84615385],0
s7,1,0.090628,2.863178,[3 2] ; [ 8 26],[1.41025641 3.58974359] ; [ 9.58974359 24.41025641],0
p1,1,0.094198,2.80112,[2 3] ; [ 4 31],[0.75 4.25] ; [ 5.25 29.75],0
p12,1,0.154963,2.022704,[1 5] ; [ 1 33],[0.3 5.7] ; [ 1.7 32.3],0
d3,1,0.175016,1.839449,[2 4] ; [22 13],[3.51219512 2.48780488] ; [20.48780488 14.51219512],0
a4,1,0.223946,1.478905,[4 2] ; [14 21],[2.63414634 3.36585366] ; [15.36585366 19.63414634],0
a5,1,0.227052,1.459236,[3 3] ; [26  9],[4.24390244 1.75609756] ; [24.75609756 10.24390244],0
b5,1,0.227052,1.459236,[3 3] ; [ 9 26],[1.75609756 4.24390244] ; [10.24390244 24.75609756],0
a2,1,0.251938,1.312525,[2 4] ; [ 5 30],[1.02439024 4.97560976] ; [ 5.97560976 29.02439024],0
d5,1,0.251938,1.312525,[4 2] ; [30  5],[4.97560976 1.02439024] ; [29.02439024  5.97560976],0
a8,1,0.294859,1.097304,[1 4] ; [ 2 30],[0.40540541 4.59459459] ; [ 2.59459459 29.40540541],0
s8,1,0.297327,1.086146,[3 3] ; [10 25],[1.90243902 4.09756098] ; [11.09756098 23.90243902],0
n5,1,0.375434,0.785601,[3 3] ; [24 11],[3.95121951 2.04878049] ; [23.04878049 11.95121951],0
p4,1,0.45102,0.568087,[4 2] ; [17 17],[3.15 2.85] ; [17.85 16.15],0
a6,1,0.4603,0.545165,[3 3] ; [23 12],[3.80487805 2.19512195] ; [22.19512195 12.80487805],0
r1,1,0.580874,0.304823,[4 2] ; [27  8],[4.53658537 1.46341463] ; [26.46341463  8.53658537],0
p9,1,0.609134,0.261438,[4 2] ; [26  8],[4.5 1.5] ; [25.5  8.5],0
d2,1,0.661746,0.19141,[4 2] ; [20 15],[3.51219512 2.48780488] ; [20.48780488 14.51219512],0
b3,1,0.686239,0.163187,[3 2] ; [11 11],[2.59259259 2.40740741] ; [11.40740741 10.59259259],0
b2,1,0.686239,0.163187,[3 2] ; [11 11],[2.59259259 2.40740741] ; [11.40740741 10.59259259],0
n4,1,0.697146,0.151457,[4 2] ; [26  9],[4.3902439 1.6097561] ; [25.6097561  9.3902439],0
a3,1,0.72852,0.120475,[4 2] ; [25  9],[4.35 1.65] ; [24.65  9.35],0
a7,1,0.757093,0.095667,[4 2] ; [21 14],[3.65853659 2.34146341] ; [21.34146341 13.65853659],0
p3,1,0.789452,0.071301,[3 3] ; [19 15],[3.3 2.7] ; [18.7 15.3],0
s2,1,0.846758,0.037348,[2 4] ; [10 24],[1.8 4.2] ; [10.2 23.8],0
n6,1,0.849026,0.036237,[5 1] ; [28  7],[4.82926829 1.17073171] ; [28.17073171  6.82926829],0
v2,1,0.857942,0.032039,[4 2] ; [22 13],[3.80487805 2.19512195] ; [22.19512195 12.80487805],0
p10,1,0.898141,0.016387,[4 1] ; [28  6],[4.1025641 0.8974359] ; [27.8974359  6.1025641],0
b1,1,0.948428,0.004184,[3 3] ; [17 18],[2.92682927 3.07317073] ; [17.07317073 17.92682927],0
s3,1,0.962298,0.002235,[2 4] ; [11 23],[1.95 4.05] ; [11.05 22.95],0
b4,1,0.963746,0.002066,[4 2] ; [23 12],[3.95121951 2.04878049] ; [23.04878049 11.95121951],0
p5,1,0.975736,0.000925,[1 4] ; [ 7 27],[1.02564103 3.97435897] ; [ 6.97435897 27.02564103],0
r4,1,0.977151,0.00082,[5 1] ; [29  6],[4.97560976 1.02439024] ; [29.02439024  5.97560976],0
u1,1,0.977151,0.00082,[1 5] ; [ 6 29],[1.02439024 4.97560976] ; [ 5.97560976 29.02439024],0
