Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.002229,9.350863,[6 1] ; [ 6 20],[2.54545455 4.45454545] ; [ 9.45454545 16.54545455],0
p6,1,0.022118,5.236484,[4 3] ; [ 4 22],[1.6969697 5.3030303] ; [ 6.3030303 19.6969697],0
s7,1,0.040181,4.210218,[6 1] ; [10 14],[3.61290323 3.38709677] ; [12.38709677 11.61290323],0
p11,1,0.050679,3.81885,[5 2] ; [ 8 18],[2.75757576 4.24242424] ; [10.24242424 15.75757576],0
a3,1,0.080245,3.059923,[2 5] ; [17  9],[4.03030303 2.96969697] ; [14.96969697 11.03030303],0
a4,1,0.089688,2.879968,[1 6] ; [13 13],[2.96969697 4.03030303] ; [11.03030303 14.96969697],0
d2,1,0.089688,2.879968,[1 6] ; [13 13],[2.96969697 4.03030303] ; [11.03030303 14.96969697],0
p3,1,0.11998,2.417582,[5 2] ; [10 16],[3.18181818 3.81818182] ; [11.81818182 14.18181818],0
a6,1,0.11998,2.417582,[5 2] ; [10 16],[3.18181818 3.81818182] ; [11.81818182 14.18181818],0
n4,1,0.11998,2.417582,[2 5] ; [16 10],[3.81818182 3.18181818] ; [14.18181818 11.81818182],0
p4,1,0.171187,1.872515,[5 2] ; [11 15],[3.39393939 3.60606061] ; [12.60606061 13.39393939],0
s8,1,0.296934,1.087912,[3 4] ; [ 6 20],[1.90909091 5.09090909] ; [ 7.09090909 18.90909091],0
v1,1,0.296934,1.087912,[3 4] ; [ 6 20],[1.90909091 5.09090909] ; [ 7.09090909 18.90909091],0
d5,1,0.298868,1.07924,[6 1] ; [17  9],[4.87878788 2.12121212] ; [18.12121212  7.87878788],0
r1,1,0.31218,1.021429,[5 2] ; [13 13],[3.81818182 3.18181818] ; [14.18181818 11.81818182],0
p9,1,0.356859,0.848916,[1 6] ; [ 8 17],[1.96875 5.03125] ; [ 7.03125 17.96875],0
u3,1,0.360387,0.836543,[4 1] ; [5 4],[3.21428571 1.78571429] ; [5.78571429 3.21428571],0
d3,1,0.403454,0.698009,[5 2] ; [14 12],[4.03030303 2.96969697] ; [14.96969697 11.03030303],0
s2,1,0.462562,0.539688,[5 2] ; [14 11],[4.15625 2.84375] ; [14.84375 10.15625],0
a7,1,0.509126,0.435862,[5 2] ; [15 11],[4.24242424 2.75757576] ; [15.75757576 10.24242424],0
v3,1,0.582647,0.301976,[1 6] ; [ 6 19],[1.53125 5.46875] ; [ 5.46875 19.53125],0
n6,1,0.629217,0.233124,[5 2] ; [16 10],[4.45454545 2.54545455] ; [16.54545455  9.45454545],0
b1,1,0.737139,0.112658,[4 3] ; [13 13],[3.60606061 3.39393939] ; [13.39393939 12.60606061],0
a5,1,0.737139,0.112658,[3 4] ; [13 13],[3.39393939 3.60606061] ; [12.60606061 13.39393939],0
r4,1,0.763341,0.090659,[5 2] ; [17  9],[4.66666667 2.33333333] ; [17.33333333  8.66666667],0
d1,1,0.763341,0.090659,[2 5] ; [ 9 17],[2.33333333 4.66666667] ; [ 8.66666667 17.33333333],0
b5,1,0.763341,0.090659,[5 2] ; [17  9],[4.66666667 2.33333333] ; [17.33333333  8.66666667],0
u2,1,0.803017,0.062222,[2 3] ; [3 6],[1.78571429 3.21428571] ; [3.21428571 5.78571429],0
n5,1,0.832682,0.044632,[4 3] ; [16 10],[4.24242424 2.75757576] ; [15.75757576 10.24242424],0
b4,1,0.832682,0.044632,[4 3] ; [16 10],[4.24242424 2.75757576] ; [15.75757576 10.24242424],0
u1,1,0.843296,0.039077,[1 6] ; [ 3 23],[0.84848485 6.15151515] ; [ 3.15151515 22.84848485],0
a2,1,0.843296,0.039077,[1 6] ; [ 3 23],[0.84848485 6.15151515] ; [ 3.15151515 22.84848485],0
s5,1,0.849753,0.035885,[2 4] ; [ 9 15],[2.2 3.8] ; [ 8.8 15.2],0
r2,1,0.880212,0.022711,[6 1] ; [20  4],[5.87096774 1.12903226] ; [20.12903226  3.87096774],0
v2,1,0.910578,0.012613,[2 5] ; [ 8 18],[2.12121212 4.87878788] ; [ 7.87878788 18.12121212],0
