Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,95.866235,[179  81] ; [ 4 72],[141.60714286 118.39285714] ; [41.39285714 34.60714286],1
d4,1,0.0,61.364714,[228  31] ; [35 41],[203.33432836  55.66567164] ; [59.66567164 16.33432836],1
d2,1,0.0,28.80714,[147 109] ; [17 59],[126.45783133 129.54216867] ; [37.54216867 38.45783133],1
d3,1,1e-06,24.906786,[184  76] ; [30 46],[165.5952381  94.4047619] ; [48.4047619 27.5952381],1
a4,1,6e-06,20.350082,[135 124] ; [17 58],[117.86826347 141.13173653] ; [34.13173653 40.86826347],1
a3,1,1.3e-05,18.947428,[188  72] ; [34 41],[172.29850746  87.70149254] ; [49.70149254 25.29850746],1
a7,1,0.000147,14.405665,[195  64] ; [40 36],[181.68656716  77.31343284] ; [53.31343284 22.68656716],1
a2,1,0.000272,13.253312,[ 63 197] ; [ 4 72],[ 51.8452381 208.1547619] ; [15.1547619 60.8452381],1
u1,1,0.000529,12.009428,[ 49 211] ; [ 2 74],[ 39.46428571 220.53571429] ; [11.53571429 64.46428571],1
a5,1,0.000717,11.444366,[193  67] ; [41 35],[181.07142857  78.92857143] ; [52.92857143 23.07142857],1
s8,1,0.001498,10.080901,[ 98 160] ; [14 62],[ 86.51497006 171.48502994] ; [25.48502994 50.51497006],0
r3,1,0.004353,8.130553,[240  19] ; [62 14],[233.48656716  25.51343284] ; [68.51343284  7.48656716],0
p2,1,0.00917,6.789462,[182  78] ; [41 35],[172.55952381  87.44047619] ; [50.44047619 25.55952381],0
p4,1,0.011681,6.358661,[115 145] ; [21 54],[105.55223881 154.44776119] ; [30.44776119 44.55223881],0
v2,1,0.01732,5.663622,[127 121] ; [25 46],[118.169279 129.830721] ; [33.830721 37.169279],0
s7,1,0.031877,4.605095,[100 145] ; [20 54],[ 92.1630094 152.8369906] ; [27.8369906 46.1630094],0
u3,1,0.038808,4.269243,[50 22] ; [21 21],[44.84210526 27.15789474] ; [26.15789474 15.84210526],0
b5,1,0.069581,3.292886,[170  90] ; [41 35],[163.27380952  96.72619048] ; [47.72619048 28.27380952],0
s2,1,0.081974,3.025313,[121 136] ; [26 47],[114.48181818 142.51818182] ; [32.51818182 40.48181818],0
r1,1,0.086618,2.936125,[202  57] ; [52 24],[196.3761194  62.6238806] ; [57.6238806 18.3761194],0
n2,1,0.087713,2.915857,[56 30] ; [20  4],[59.41818182 26.58181818] ; [16.58181818  7.41818182],0
p3,1,0.089806,2.877856,[ 88 171] ; [18 58],[ 81.95223881 177.04776119] ; [24.04776119 51.95223881],0
a6,1,0.133195,2.25487,[178  82] ; [45 31],[172.55952381  87.44047619] ; [50.44047619 25.55952381],0
a8,1,0.153865,2.033507,[ 17 220] ; [ 9 63],[ 19.94174757 217.05825243] ; [ 6.05825243 65.94174757],0
b3,1,0.189813,1.719071,[52 96] ; [19 22],[55.5978836 92.4021164] ; [15.4021164 25.5978836],0
b2,1,0.189813,1.719071,[52 96] ; [19 22],[55.5978836 92.4021164] ; [15.4021164 25.5978836],0
