Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,148.666232,[ 5 83] ; [384 140],[55.93464052 32.06535948] ; [333.06535948 190.93464052],1
d5,1,0.0,91.034639,[43 45] ; [469  55],[73.62091503 14.37908497] ; [438.37908497  85.62091503],1
d3,1,0.0,90.796357,[28 60] ; [421 103],[64.5620915 23.4379085] ; [384.4379085 139.5620915],1
d2,1,0.0,29.874765,[21 67] ; [290 234],[44.71895425 43.28104575] ; [266.28104575 257.71895425],1
a4,1,1.6e-05,18.647791,[24 63] ; [275 248],[42.6442623 44.3557377] ; [256.3557377 266.6442623],1
u1,1,0.00013,14.646006,[ 5 83] ; [124 400],[18.54901961 69.45098039] ; [110.45098039 413.54901961],1
a3,1,0.000183,13.997384,[52 35] ; [409 113],[65.85714286 21.14285714] ; [395.14285714 126.85714286],1
a2,1,0.000326,12.915323,[10 78] ; [156 368],[23.86928105 64.13071895] ; [142.13071895 381.86928105],1
a5,1,0.003158,8.714,[59 29] ; [424 100],[69.45098039 18.54901961] ; [413.54901961 110.45098039],0
p1,1,0.009517,6.723119,[14 74] ; [ 39 482],[ 7.65845649 80.34154351] ; [ 45.34154351 475.65845649],0
s2,1,0.01655,5.743491,[36 50] ; [290 230],[46.2640264 39.7359736] ; [279.7359736 240.2640264],0
s3,1,0.016934,5.703177,[40 45] ; [315 203],[50.04145937 34.95854063] ; [304.95854063 213.04145937],0
p2,1,0.020301,5.385818,[70 18] ; [461  60],[76.72906404 11.27093596] ; [454.27093596  66.72906404],0
b3,1,0.066238,3.373868,[15 38] ; [132 185],[21.05675676 31.94324324] ; [125.94324324 191.05675676],0
b2,1,0.066238,3.373868,[15 38] ; [132 185],[21.05675676 31.94324324] ; [125.94324324 191.05675676],0
a8,1,0.089929,2.875653,[ 7 74] ; [ 75 397],[12.01084991 68.98915009] ; [ 69.98915009 402.01084991],0
b4,1,0.094601,2.794291,[43 45] ; [306 218],[50.18300654 37.81699346] ; [298.81699346 225.18300654],0
s8,1,0.103063,2.6575,[37 51] ; [268 253],[44.07224959 43.92775041] ; [260.92775041 260.07224959],0
p4,1,0.12381,2.368454,[50 38] ; [341 181],[56.40655738 31.59344262] ; [334.59344262 187.40655738],0
n2,1,0.144127,2.133336,[19  3] ; [72 29],[16.27642276  5.72357724] ; [74.72357724 26.27642276],0
p7,1,0.173539,1.852103,[54 33] ; [354 156],[59.45728643 27.54271357] ; [348.54271357 161.45728643],0
u2,1,0.183889,1.765909,[18 18] ; [70 42],[21.40540541 14.59459459] ; [66.59459459 45.40540541],0
s5,1,0.186138,1.747925,[26 58] ; [194 310],[31.42857143 52.57142857] ; [188.57142857 315.42857143],0
u3,1,0.203655,1.615968,[19 17] ; [73 40],[22.22818792 13.77181208] ; [69.77181208 43.22818792],0
b5,1,0.292419,1.108449,[48 40] ; [317 207],[52.48366013 35.51633987] ; [312.51633987 211.48366013],0
a1,1,0.320681,0.986165,[ 2 86] ; [ 24 500],[ 3.73856209 84.26143791] ; [ 22.26143791 501.73856209],0
r3,1,0.341074,0.906392,[84  4] ; [507  14],[85.39901478  2.60098522] ; [505.60098522  15.39901478],0
n3,1,0.343221,0.898364,[18  4] ; [72 28],[16.2295082  5.7704918] ; [73.7704918 26.2295082],0
s7,1,0.363558,0.825567,[41 42] ; [276 228],[44.82282794 38.17717206] ; [272.17717206 231.82282794],0
v1,1,0.369566,0.805124,[46 39] ; [303 208],[49.77348993 35.22651007] ; [299.22651007 211.77348993],0
p6,1,0.383287,0.760133,[31 56] ; [211 309],[34.68533773 52.31466227] ; [207.31466227 312.68533773],0
s4,1,0.499906,0.455136,[17 70] ; [ 86 432],[14.81157025 72.18842975] ; [ 88.18842975 429.81157025],0
p12,1,0.52172,0.410493,[ 7 81] ; [ 53 469],[ 8.6557377 79.3442623] ; [ 51.3442623 470.6557377],0
v4,1,0.535891,0.383208,[85  3] ; [509  12],[85.83251232  2.16748768] ; [508.16748768  12.83251232],0
n4,1,0.539689,0.376116,[68 20] ; [419 104],[70.14075286 17.85924714] ; [416.85924714 106.14075286],0
a7,1,0.547467,0.361875,[64 24] ; [396 127],[66.25204583 21.74795417] ; [393.74795417 129.25204583],0
n6,1,0.559987,0.339726,[75 13] ; [454  65],[76.69192751 11.30807249] ; [452.30807249  66.69192751],0
