Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,47.825708,[293  13] ; [7 7],[286.875  19.125] ; [13.125  0.875],1
r2,1,0.0,40.996541,[296   7] ; [9 5],[291.52996845  11.47003155] ; [13.47003155  0.52996845],1
d3,1,0.001799,9.743982,[224  79] ; [5 9],[218.88643533  84.11356467] ; [10.11356467  3.88643533],0
r1,1,0.001844,9.69855,[254  52] ; [7 7],[249.58125  56.41875] ; [11.41875  2.58125],0
n6,1,0.003302,8.632392,[272  31] ; [9 5],[268.58990536  34.41009464] ; [12.41009464  1.58990536],0
p11,1,0.018115,5.585003,[252  54] ; [8 6],[248.625  57.375] ; [11.375  2.625],0
d4,1,0.031372,4.632485,[260  44] ; [9 5],[257.1572327  46.8427673] ; [11.8427673  2.1572327],0
d5,1,0.070112,3.280387,[252  51] ; [9 5],[249.47318612  53.52681388] ; [11.52681388  2.47318612],0
b1,1,0.082193,3.020996,[125 181] ; [9 5],[128.1375 177.8625] ; [5.8625 8.1375],0
s7,1,0.084996,2.96668,[183 111] ; [5 8],[180.03908795 113.96091205] ; [7.96091205 5.03908795],0
d1,1,0.102031,2.673502,[197 109] ; [6 8],[194.11875 111.88125] ; [8.88125 5.11875],0
p8,1,0.126215,2.338455,[211  93] ; [7 7],[208.40251572  95.59748428] ; [9.59748428 4.40251572],0
s3,1,0.150704,2.065115,[181 124] ; [11  3],[183.57366771 121.42633229] ; [8.42633229 5.57366771],0
u3,1,0.151217,2.059933,[51 30] ; [2 4],[49.34482759 31.65517241] ; [3.65517241 2.34482759],0
p10,1,0.151624,2.055832,[259  44] ; [10  4],[257.11987382  45.88012618] ; [11.88012618  2.11987382],0
b5,1,0.153297,2.039136,[182 124] ; [11  3],[184.55625 121.44375] ; [8.44375 5.55625],0
p9,1,0.163721,1.939515,[275  30] ; [11  3],[273.44827586  31.55172414] ; [12.55172414  1.44827586],0
u1,1,0.165924,1.919387,[ 70 236] ; [ 1 13],[ 67.89375 238.10625] ; [ 3.10625 10.89375],0
a3,1,0.173084,1.856027,[224  80] ; [8 6],[221.78616352  82.21383648] ; [10.21383648  3.78616352],0
