Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,32.723871,[31  6] ; [17 50],[17.07692308 19.92307692] ; [30.92307692 36.07692308],1
d4,1,0.0,30.960341,[35  1] ; [28 40],[21.80769231 14.19230769] ; [41.19230769 26.80769231],1
d2,1,0.0,29.03264,[27  8] ; [15 53],[14.27184466 20.72815534] ; [27.72815534 40.27184466],1
v2,1,0.000473,12.219912,[21 14] ; [16 49],[12.95 22.05] ; [24.05 40.95],1
a2,1,0.002186,9.386202,[ 9 28] ; [ 3 65],[ 4.22857143 32.77142857] ; [ 7.77142857 60.22857143],0
a5,1,0.002535,9.114847,[25 12] ; [25 43],[17.61904762 19.38095238] ; [32.38095238 35.61904762],0
a4,1,0.002673,9.018428,[19 17] ; [16 52],[12.11538462 23.88461538] ; [22.88461538 45.11538462],0
a3,1,0.004719,7.984044,[28  9] ; [31 35],[21.19417476 15.80582524] ; [37.80582524 28.19417476],0
s7,1,0.004967,7.891313,[16 18] ; [13 52],[ 9.95959596 24.04040404] ; [19.04040404 45.95959596],0
a6,1,0.012573,6.228225,[23 14] ; [25 43],[16.91428571 20.08571429] ; [31.08571429 36.91428571],0
s3,1,0.020954,5.33061,[17 18] ; [17 49],[11.78217822 23.21782178] ; [22.21782178 43.78217822],0
v3,1,0.023108,5.160405,[12 25] ; [ 9 57],[ 7.54368932 29.45631068] ; [13.45631068 52.54368932],0
r2,1,0.041096,4.172062,[23  9] ; [32 32],[18.33333333 13.66666667] ; [36.66666667 27.33333333],0
a7,1,0.046115,3.977399,[23 13] ; [29 38],[18.17475728 17.82524272] ; [33.82524272 33.17475728],0
s8,1,0.047443,3.929609,[10 27] ; [ 8 60],[ 6.34285714 30.65714286] ; [11.65714286 56.34285714],0
r3,1,0.047763,3.918288,[24 12] ; [30 35],[19.24752475 16.75247525] ; [34.75247525 30.24752475],0
s2,1,0.056908,3.625272,[13 23] ; [13 55],[ 9. 27.] ; [17. 51.],0
p7,1,0.080936,3.045996,[ 7 28] ; [24 41],[10.85 24.15] ; [20.15 44.85],0
s6,1,0.113183,2.509201,[15 21] ; [18 50],[11.42307692 24.57692308] ; [21.57692308 46.42307692],0
s5,1,0.159662,1.977421,[ 8 28] ; [ 8 60],[ 5.53846154 30.46153846] ; [10.46153846 57.53846154],0
b4,1,0.190333,1.715041,[25 12] ; [37 31],[21.84761905 15.15238095] ; [40.15238095 27.84761905],0
r1,1,0.208661,1.580693,[14 22] ; [18 49],[11.18446602 24.81553398] ; [20.81553398 46.18446602],0
n4,1,0.213426,1.548036,[24 13] ; [35 32],[20.99038462 16.00961538] ; [38.00961538 28.99038462],0
p2,1,0.234391,1.414013,[16 20] ; [38 29],[18.87378641 17.12621359] ; [35.12621359 31.87378641],0
p8,1,0.24302,1.362987,[ 6 30] ; [18 49],[ 8.38834951 27.61165049] ; [15.61165049 51.38834951],0
p5,1,0.249957,1.323545,[ 3 34] ; [ 2 64],[ 1.7961165 35.2038835] ; [ 3.2038835 62.7961165],0
