Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,126.414483,[12 89] ; [205  63],[59.39566396 41.60433604] ; [157.60433604 110.39566396],1
d5,1,0.0,87.9113,[64 37] ; [263   5],[89.50406504 11.49593496] ; [237.49593496  30.50406504],1
d3,1,0.0,62.545233,[50 51] ; [236  32],[78.28184282 22.71815718] ; [207.71815718  60.28184282],1
a4,1,0.0,45.921463,[24 77] ; [169  98],[52.9701087 48.0298913] ; [140.0298913 126.9701087],1
a2,1,0.0,37.404628,[ 7 94] ; [107 161],[31.20325203 69.79674797] ; [ 82.79674797 185.20325203],1
u1,1,0.0,31.516027,[ 6 95] ; [ 94 174],[27.37127371 73.62872629] ; [ 72.62872629 195.37127371],1
a5,1,0.0,29.878034,[62 39] ; [233  35],[80.74525745 20.25474255] ; [214.25474255  53.74525745],1
r2,1,3e-06,21.93125,[87 12] ; [261   3],[94.90909091  4.09090909] ; [253.09090909  10.90909091],1
a3,1,0.000875,11.075371,[75 26] ; [235  31],[85.3133515 15.6866485] ; [224.6866485  41.3133515],1
a6,1,0.002234,9.346773,[54 47] ; [188  79],[66.41847826 34.58152174] ; [175.58152174  91.41847826],0
r1,1,0.009572,6.712857,[77 24] ; [233  34],[85.08152174 15.91847826] ; [224.91847826  42.08152174],0
a7,1,0.00997,6.640237,[62 39] ; [201  67],[71.98644986 29.01355014] ; [191.01355014  76.98644986],0
r4,1,0.02244,5.211326,[85 16] ; [247  21],[90.87262873 10.12737127] ; [241.12737127  26.87262873],0
n4,1,0.023188,5.154355,[78 23] ; [232  35],[85.08152174 15.91847826] ; [224.91847826  42.08152174],0
p4,1,0.023883,5.103103,[59 42] ; [189  78],[68.06521739 32.93478261] ; [179.93478261  87.06521739],0
s2,1,0.039177,4.253185,[66 35] ; [203  64],[73.82880435 27.17119565] ; [195.17119565  71.82880435],0
n6,1,0.052868,3.748102,[82 17] ; [239  26],[87.30494505 11.69505495] ; [233.69505495  31.30494505],0
