Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,33.655936,[23 30] ; [100  16],[38.5739645 14.4260355] ; [84.4260355 31.5739645],1
p9,1,5e-06,20.773976,[29 22] ; [104  14],[40.13609467 10.86390533] ; [92.86390533 25.13609467],1
p2,1,0.000238,13.50727,[29 25] ; [93 22],[38.98224852 15.01775148] ; [83.01775148 31.98224852],1
n6,1,0.001547,10.021978,[34 20] ; [99 18],[42. 12.] ; [91. 26.],0
s8,1,0.002111,9.450776,[ 8 46] ; [45 73],[16.63953488 37.36046512] ; [36.36046512 81.63953488],0
p8,1,0.003088,8.755013,[13 40] ; [56 59],[21.76785714 31.23214286] ; [47.23214286 67.76785714],0
r3,1,0.003218,8.679738,[39 15] ; [106  12],[45.52325581  8.47674419] ; [99.47674419 18.52325581],0
v4,1,0.003616,8.467244,[42 12] ; [109   8],[47.68421053  6.31578947] ; [103.31578947  13.68421053],0
b4,1,0.003648,8.451159,[24 30] ; [80 38],[32.65116279 21.34883721] ; [71.34883721 46.65116279],0
b1,1,0.005195,7.810245,[30 24] ; [39 79],[21.6627907 32.3372093] ; [47.3372093 70.6627907],0
d5,1,0.008763,6.87047,[31 22] ; [92 26],[38.12280702 14.87719298] ; [84.87719298 33.12280702],0
d4,1,0.008817,6.859576,[30 24] ; [89 29],[37.36046512 16.63953488] ; [81.63953488 36.36046512],0
r4,1,0.009293,6.765626,[29 25] ; [87 31],[36.41860465 17.58139535] ; [79.58139535 38.41860465],0
s6,1,0.012558,6.230393,[19 33] ; [66 49],[26.46706587 25.53293413] ; [58.53293413 56.46706587],0
p6,1,0.012922,6.17976,[11 42] ; [46 68],[18.08982036 34.91017964] ; [38.91017964 75.08982036],0
s7,1,0.018067,5.589676,[13 39] ; [50 63],[19.85454545 32.14545455] ; [43.14545455 69.85454545],0
n5,1,0.057453,3.609429,[31 23] ; [85 33],[36.41860465 17.58139535] ; [79.58139535 38.41860465],0
p4,1,0.061646,3.49255,[19 34] ; [60 57],[24.62941176 28.37058824] ; [54.37058824 62.62941176],0
a3,1,0.096185,2.767683,[27 26] ; [76 42],[31.92397661 21.07602339] ; [71.07602339 46.92397661],0
d1,1,0.102049,2.673224,[18 36] ; [55 63],[22.91860465 31.08139535] ; [50.08139535 67.91860465],0
a7,1,0.119911,2.418483,[27 26] ; [75 43],[31.61403509 21.38596491] ; [70.38596491 47.61403509],0
n4,1,0.120716,2.408006,[30 24] ; [80 38],[34.53488372 19.46511628] ; [75.46511628 42.53488372],0
p7,1,0.189986,1.71773,[24 30] ; [63 51],[27.96428571 26.03571429] ; [59.03571429 54.96428571],0
s3,1,0.191083,1.709245,[21 32] ; [59 58],[24.94117647 28.05882353] ; [55.05882353 61.94117647],0
d2,1,0.199032,1.649465,[25 28] ; [43 74],[21.2 31.8] ; [46.8 70.2],0
n3,1,0.252658,1.308544,[10  8] ; [27 11],[11.89285714  6.10714286] ; [25.10714286 12.89285714],0
v2,1,0.258207,1.278343,[18 36] ; [48 65],[21.34131737 32.65868263] ; [44.65868263 68.34131737],0
s2,1,0.283412,1.150653,[20 34] ; [54 64],[23.23255814 30.76744186] ; [50.76744186 67.23255814],0
u2,1,0.292039,1.110198,[ 9 17] ; [20 22],[11.08823529 14.91176471] ; [17.91176471 24.08823529],0
p5,1,0.30538,1.05055,[ 3 51] ; [ 12 104],[ 4.76470588 49.23529412] ; [ 10.23529412 105.76470588],0
a8,1,0.305436,1.05031,[ 2 51] ; [  9 103],[ 3.53333333 49.46666667] ; [  7.46666667 104.53333333],0
p3,1,0.309952,1.030881,[20 34] ; [53 64],[23.05263158 30.94736842] ; [49.94736842 67.05263158],0
a1,1,0.334973,0.929578,[ 6 48] ; [  8 110],[ 4.39534884 49.60465116] ; [  9.60465116 108.39534884],0
s4,1,0.337349,0.920481,[13 41] ; [21 97],[10.6744186 43.3255814] ; [23.3255814 94.6744186],0
v1,1,0.382489,0.762687,[19 34] ; [49 65],[21.58083832 31.41916168] ; [46.41916168 67.58083832],0
