Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,132.217477,[28 60] ; [327  42],[68.35886214 19.64113786] ; [286.64113786  82.35886214],1
n6,1,0.0,27.938906,[62 26] ; [337  32],[76.83150985 11.16849015] ; [322.16849015  46.83150985],1
s7,1,7e-06,20.13313,[37 49] ; [248 112],[54.95515695 31.04484305] ; [230.04484305 129.95515695],1
r1,1,0.00018,14.032503,[64 24] ; [328  43],[75.1546841 12.8453159] ; [316.8453159  54.1546841],1
s4,1,0.000566,11.883741,[30 59] ; [ 63 302],[18.23127753 70.76872247] ; [ 74.76872247 290.23127753],1
p6,1,0.000865,11.095699,[23 66] ; [166 201],[36.88815789 52.11184211] ; [152.11184211 214.88815789],1
p11,1,0.001218,10.463109,[60 29] ; [307  64],[71.00652174 17.99347826] ; [295.99347826  75.00652174],0
p2,1,0.005005,7.87753,[66 22] ; [321  48],[74.52078775 13.47921225] ; [312.47921225  56.52078775],0
a8,1,0.005312,7.770138,[ 4 78] ; [ 57 278],[11.99520384 70.00479616] ; [ 49.00479616 285.99520384],0
s8,1,0.005467,7.717952,[40 49] ; [225 143],[51.6083151 37.3916849] ; [213.3916849 154.6083151],0
a3,1,0.006897,7.2996,[62 27] ; [305  65],[71.16122004 17.83877996] ; [295.83877996  74.16122004],0
p4,1,0.008719,6.879487,[50 39] ; [260 108],[60.37199125 28.62800875] ; [249.62800875 118.37199125],0
d5,1,0.013641,6.084032,[71 18] ; [329  39],[77.89934354 11.10065646] ; [322.10065646  45.89934354],0
u1,1,0.017004,5.695943,[14 75] ; [104 267],[22.83043478 66.16956522] ; [ 95.16956522 275.83043478],0
p5,1,0.01788,5.607851,[ 5 83] ; [ 56 311],[11.7978022 76.2021978] ; [ 49.2021978 317.7978022],0
v4,1,0.019165,5.486379,[81  7] ; [360  10],[84.73362445  3.26637555] ; [356.26637555  13.73362445],0
r4,1,0.025686,4.977032,[78 11] ; [350  21],[82.80869565  6.19130435] ; [345.19130435  25.80869565],0
r2,1,0.032658,4.563623,[81  7] ; [355  11],[84.51101322  3.48898678] ; [351.48898678  14.51101322],0
p9,1,0.048811,3.881844,[75 14] ; [335  32],[80.02192982  8.97807018] ; [329.97807018  37.02192982],0
v3,1,0.054213,3.706124,[28 57] ; [159 199],[35.88036117 49.11963883] ; [151.11963883 206.88036117],0
d2,1,0.068524,3.318024,[45 44] ; [225 143],[52.58205689 36.41794311] ; [217.41794311 150.58205689],0
p12,1,0.073016,3.213881,[ 5 84] ; [ 45 323],[ 9.73741794 79.26258206] ; [ 40.26258206 327.73741794],0
n1,1,0.0876,2.917942,[11 26] ; [31 35],[15.08737864 21.91262136] ; [26.91262136 39.08737864],0
a4,1,0.097334,2.74869,[41 48] ; [206 163],[47.99781659 41.00218341] ; [199.00218341 169.99781659],0
p10,1,0.10951,2.561279,[72 17] ; [320  46],[76.67692308 12.32307692] ; [315.32307692  50.67692308],0
b1,1,0.141623,2.160237,[28 61] ; [148 223],[34.05217391 54.94782609] ; [141.94782609 229.05217391],0
p3,1,0.143233,2.142873,[43 46] ; [210 159],[49.16375546 39.83624454] ; [203.83624454 165.16375546],0
a2,1,0.147181,2.101223,[24 65] ; [130 241],[29.79565217 59.20434783] ; [124.20434783 246.79565217],0
v1,1,0.207893,1.586038,[46 41] ; [217 143],[51.18791946 35.81208054] ; [211.81208054 148.18791946],0
d1,1,0.226956,1.459835,[57 32] ; [262 109],[61.71956522 27.28043478] ; [257.28043478 113.71956522],0
b4,1,0.230378,1.438524,[58 31] ; [216 155],[53.01304348 35.98695652] ; [220.98695652 150.01304348],0
d3,1,0.266712,1.233577,[70 19] ; [269 100],[65.87554585 23.12445415] ; [273.12445415  95.87554585],0
n3,1,0.2826,1.154545,[25 12] ; [51 15],[27.30097087  9.69902913] ; [48.69902913 17.30097087],0
u3,1,0.340114,0.91,[14 12] ; [42 23],[16. 10.] ; [40. 25.],0
s3,1,0.364125,0.823617,[56 31] ; [254 112],[59.53642384 27.46357616] ; [250.46357616 115.53642384],0
a1,1,0.388389,0.743979,[ 4 85] ; [ 26 345],[ 5.80434783 83.19565217] ; [ 24.19565217 346.80434783],0
d4,1,0.450627,0.569075,[76 13] ; [325  43],[78.0940919 10.9059081] ; [322.9059081  45.0940919],0
s1,1,0.468551,0.52539,[ 2 87] ; [ 14 352],[ 3.12967033 85.87032967] ; [ 12.87032967 353.12967033],0
s5,1,0.473138,0.514637,[43 43] ; [165 196],[40.01789709 45.98210291] ; [167.98210291 193.01789709],0
r3,1,0.477967,0.503499,[87  2] ; [356  14],[85.89760349  3.10239651] ; [357.10239651  12.89760349],0
u4,1,0.480318,0.498141,[ 2 87] ; [ 14 357],[ 3.09565217 85.90434783] ; [ 12.90434783 358.09565217],0
b2,1,0.54531,0.365786,[16 28] ; [101 144],[17.81314879 26.18685121] ; [ 99.18685121 145.81314879],0
b3,1,0.54531,0.365786,[16 28] ; [101 144],[17.81314879 26.18685121] ; [ 99.18685121 145.81314879],0
u2,1,0.594089,0.284004,[15 12] ; [40 25],[16.14130435 10.85869565] ; [38.85869565 26.14130435],0
a6,1,0.647679,0.208839,[66 23] ; [264 104],[64.26695842 24.73304158] ; [265.73304158 102.26695842],0
s2,1,0.713713,0.134596,[58 31] ; [248 121],[59.4628821 29.5371179] ; [246.5371179 122.4628821],0
p8,1,0.750685,0.100957,[48 41] ; [202 160],[49.33481153 39.66518847] ; [200.66518847 161.33481153],0
p1,1,0.806121,0.060237,[ 8 79] ; [ 31 339],[ 7.42450766 79.57549234] ; [ 31.57549234 338.42450766],0
v2,1,0.815166,0.054647,[48 33] ; [219 142],[48.92986425 32.07013575] ; [218.07013575 142.92986425],0
p7,1,0.880087,0.022759,[57 29] ; [241 118],[57.59101124 28.40898876] ; [240.40898876 118.59101124],0
n2,1,0.928158,0.008129,[29  8] ; [52 15],[28.81730769  8.18269231] ; [52.18269231 14.81730769],0
b5,1,0.945881,0.004608,[56 33] ; [232 139],[55.72173913 33.27826087] ; [232.27826087 138.72173913],0
a7,1,0.953403,0.003415,[66 23] ; [274  97],[65.7826087 23.2173913] ; [274.2173913  96.7826087],0
