Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,49.104855,[332  19] ; [11 10],[323.63709677  27.36290323] ; [19.36290323  1.63709677],1
r4,1,0.0,27.661285,[320  34] ; [11 10],[312.464  41.536] ; [18.536  2.464],1
r3,1,0.00183,9.713077,[338  15] ; [16  4],[335.01876676  17.98123324] ; [18.98123324  1.01876676],0
r1,1,0.008789,6.865196,[272  79] ; [11 10],[267.02419355  83.97580645] ; [15.97580645  5.02419355],0
a7,1,0.013726,6.072989,[268  83] ; [11 10],[263.25  87.75] ; [15.75  5.25],0
u3,1,0.01388,6.053341,[72 62] ; [ 2 10],[67.91780822 66.08219178] ; [6.08219178 5.91780822],0
p7,1,0.02379,5.109893,[218 129] ; [ 8 13],[213.10326087 133.89673913] ; [12.89673913  8.10326087],0
v3,1,0.027085,4.885381,[111 230] ; [ 2 19],[106.44475138 234.55524862] ; [ 6.55524862 14.44475138],0
p9,1,0.045443,4.002135,[292  57] ; [14  7],[288.63243243  60.36756757] ; [17.36756757  3.63243243],0
d1,1,0.052047,3.774255,[195 159] ; [ 7 14],[190.688 163.312] ; [11.312  9.688],0
a5,1,0.05668,3.631961,[240 114] ; [10 11],[236. 118.] ; [14.  7.],0
p10,1,0.057885,3.596958,[278  72] ; [13  8],[274.52830189  75.47169811] ; [16.47169811  4.52830189],0
a6,1,0.062637,3.466144,[253 101] ; [11 10],[249.216 104.784] ; [14.784  6.216],0
u2,1,0.074612,3.17853,[70 65] ; [3 9],[67.04081633 67.95918367] ; [5.95918367 6.04081633],0
p11,1,0.082987,3.005404,[290  64] ; [14  7],[286.976  67.024] ; [17.024  3.976],0
a3,1,0.090103,2.872537,[217 136] ; [ 9 12],[213.31016043 139.68983957] ; [12.68983957  8.31016043],0
p8,1,0.091309,2.851149,[182 166] ; [ 7 14],[178.24390244 169.75609756] ; [10.75609756 10.24390244],0
n6,1,0.100159,2.70301,[287  66] ; [14  7],[284.09893048  68.90106952] ; [16.90106952  4.09893048],0
a2,1,0.101662,2.67928,[ 67 287] ; [ 1 20],[ 64.192 289.808] ; [ 3.808 17.192],0
v1,1,0.104042,2.642466,[177 166] ; [ 7 14],[173.38461538 169.61538462] ; [10.61538462 10.38461538],0
b1,1,0.107482,2.590855,[124 230] ; [11 10],[127.44 226.56] ; [ 7.56 13.44],0
d5,1,0.108714,2.572811,[286  67] ; [14  7],[283.15508021  69.84491979] ; [16.84491979  4.15508021],0
d3,1,0.126129,2.339509,[241 111] ; [11 10],[237.81233244 114.18766756] ; [14.18766756  6.81233244],0
d4,1,0.137071,2.210541,[283  70] ; [14  7],[280.32352941  72.67647059] ; [16.67647059  4.32352941],0
s4,1,0.258973,1.274239,[ 46 302] ; [ 1 20],[ 44.32520325 303.67479675] ; [ 2.67479675 18.32520325],0
d2,1,0.388865,0.742489,[151 201] ; [ 7 14],[149.10455764 202.89544236] ; [ 8.89544236 12.10455764],0
s5,1,0.422467,0.643442,[ 78 266] ; [ 3 17],[ 76.54945055 267.45054945] ; [ 4.45054945 15.54945055],0
p3,1,0.428918,0.625752,[149 205] ; [ 7 14],[147.264 206.736] ; [ 8.736 12.264],0
s6,1,0.516699,0.420476,[182 165] ; [ 9 11],[180.59128065 166.40871935] ; [10.40871935  9.59128065],0
n2,1,0.522359,0.409233,[60 22] ; [3 2],[59.37931034 22.62068966] ; [3.62068966 1.37931034],0
p5,1,0.549851,0.357584,[ 22 331] ; [ 2 19],[ 22.65240642 330.34759358] ; [ 1.34759358 19.65240642],0
a8,1,0.561121,0.337766,[ 35 289] ; [ 3 17],[ 35.79069767 288.20930233] ; [ 2.20930233 17.79069767],0
s2,1,0.563945,0.332919,[104 246] ; [ 5 16],[102.83018868 247.16981132] ; [ 6.16981132 14.83018868],0
p4,1,0.587802,0.29379,[189 163] ; [10 11],[187.79624665 164.20375335] ; [11.20375335  9.79624665],0
a4,1,0.598653,0.277032,[138 215] ; [ 7 14],[136.85828877 216.14171123] ; [ 8.14171123 12.85828877],0
b3,1,0.600839,0.273733,[ 60 126] ; [3 9],[ 59.18181818 126.81818182] ; [3.81818182 8.18181818],0
b2,1,0.600839,0.273733,[ 60 126] ; [3 9],[ 59.18181818 126.81818182] ; [3.81818182 8.18181818],0
p6,1,0.673323,0.17774,[101 247] ; [ 7 14],[101.85365854 246.14634146] ; [ 6.14634146 14.85365854],0
p1,1,0.684629,0.164961,[ 25 328] ; [ 1 20],[ 24.54010695 328.45989305] ; [ 1.45989305 19.54010695],0
b4,1,0.68485,0.164718,[218 136] ; [12  9],[217.12 136.88] ; [12.88  8.12],0
n1,1,0.725541,0.123245,[22 59] ; [1 4],[21.6627907 59.3372093] ; [1.3372093 3.6627907],0
s8,1,0.726545,0.122308,[ 73 281] ; [ 5 16],[ 73.632 280.368] ; [ 4.368 16.632],0
v2,1,0.740497,0.10969,[172 163] ; [10 11],[171.26404494 163.73595506] ; [10.73595506 10.26404494],0
n4,1,0.770099,0.085407,[246 107] ; [14  7],[245.40106952 107.59893048] ; [14.59893048  6.40106952],0
s3,1,0.770999,0.084721,[138 210] ; [ 9 12],[138.63414634 209.36585366] ; [ 8.36585366 12.63414634],0
u1,1,0.773651,0.082715,[ 41 313] ; [ 2 19],[ 40.592 313.408] ; [ 2.408 18.592],0
