Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,23.632029,[18 49] ; [75 42],[33.86413043 33.13586957] ; [59.13586957 57.86413043],1
v1,1,0.001241,10.427694,[32 36] ; [83 34],[42.27027027 25.72972973] ; [72.72972973 44.27027027],0
a5,1,0.002864,8.89211,[48 20] ; [104  14],[55.56989247 12.43010753] ; [96.43010753 21.56989247],0
a7,1,0.01803,5.593272,[40 28] ; [89 29],[47.16129032 20.83870968] ; [81.83870968 36.16129032],0
s1,1,0.019767,5.432359,[ 6 60] ; [  2 114],[ 2.9010989 63.0989011] ; [  5.0989011 110.9010989],0
s4,1,0.032998,4.545871,[26 41] ; [28 89],[19.66304348 47.33695652] ; [34.33695652 82.66304348],0
a6,1,0.033907,4.499403,[35 33] ; [78 38],[41.76086957 26.23913043] ; [71.23913043 44.76086957],0
s8,1,0.041792,4.143617,[44 24] ; [91 25],[49.89130435 18.10869565] ; [85.10869565 30.89130435],0
r3,1,0.122393,2.386431,[64  4] ; [115   2],[65.79459459  2.20540541] ; [113.20540541   3.79459459],0
n5,1,0.136956,2.211828,[52 16] ; [98 17],[55.73770492 12.26229508] ; [94.26229508 20.73770492],0
p8,1,0.160035,1.9739,[37 31] ; [74 40],[41.47252747 26.52747253] ; [69.52747253 44.47252747],0
a3,1,0.161188,1.96305,[54 14] ; [102  15],[57.34054054 10.65945946] ; [98.65945946 18.34054054],0
s6,1,0.183379,1.770025,[66  2] ; [107   9],[63.93478261  4.06521739] ; [109.06521739   6.93478261],0
d4,1,0.195251,1.677546,[55 12] ; [104  13],[57.89673913  9.10326087] ; [101.10326087  15.89673913],0
r1,1,0.195251,1.677546,[55 12] ; [104  13],[57.89673913  9.10326087] ; [101.10326087  15.89673913],0
p12,1,0.207693,1.587432,[ 6 62] ; [ 18 100],[ 8.77419355 59.22580645] ; [ 15.22580645 102.77419355],0
n3,1,0.210786,1.566022,[14  8] ; [20  5],[15.91489362  6.08510638] ; [18.08510638  6.91489362],0
n4,1,0.231637,1.430784,[54 13] ; [102  15],[56.80434783 10.19565217] ; [99.19565217 17.80434783],0
d2,1,0.268544,1.224168,[35 33] ; [70 47],[38.59459459 29.40540541] ; [66.40540541 50.59459459],0
p7,1,0.273915,1.197037,[48 18] ; [91 23],[50.96666667 15.03333333] ; [88.03333333 25.96666667],0
v4,1,0.295165,1.095912,[67  1] ; [111   5],[65.7826087  2.2173913] ; [112.2173913   3.7826087],0
u1,1,0.313854,1.014388,[15 53] ; [34 84],[17.91397849 50.08602151] ; [31.08602151 86.91397849],0
p3,1,0.323032,0.976633,[38 30] ; [74 43],[41.16756757 26.83243243] ; [70.83243243 46.16756757],0
b2,1,0.331197,0.944211,[23 23] ; [32 46],[20.40322581 25.59677419] ; [34.59677419 43.40322581],0
b3,1,0.331197,0.944211,[23 23] ; [32 46],[20.40322581 25.59677419] ; [34.59677419 43.40322581],0
