Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,171.66202,[562  31] ; [10 24],[540.98245614  52.01754386] ; [31.01754386  2.98245614],1
v4,1,0.0,108.676904,[577  15] ; [20 14],[564.57507987  27.42492013] ; [32.42492013  1.57507987],1
r1,1,0.0,56.435494,[496  94] ; [11 23],[479.375 110.625] ; [27.625  6.375],1
r3,1,0.0,32.140511,[565  25] ; [24  9],[557.80096308  32.19903692] ; [31.19903692  1.80096308],1
a7,1,0.000572,11.865986,[424 166] ; [15 19],[415.08012821 174.91987179] ; [23.91987179 10.08012821],1
s3,1,0.001177,10.52656,[344 239] ; [10 23],[335.03571429 247.96428571] ; [18.96428571 14.03571429],0
a5,1,0.001306,10.33472,[457 135] ; [18 16],[449.20127796 142.79872204] ; [25.79872204  8.20127796],0
s2,1,0.001858,9.685017,[322 263] ; [ 9 24],[313.32524272 271.67475728] ; [17.67475728 15.32524272],0
d1,1,0.002194,9.379317,[366 227] ; [12 22],[357.50239234 235.49760766] ; [20.49760766 13.50239234],0
p7,1,0.003219,8.678867,[381 196] ; [14 20],[373.01963993 203.98036007] ; [21.98036007 12.01963993],0
v1,1,0.005457,7.721415,[345 235] ; [12 22],[337.23127036 242.76872964] ; [19.76872964 14.23127036],0
a2,1,0.005676,7.650303,[162 431] ; [ 2 32],[155.10685805 437.89314195] ; [ 8.89314195 25.10685805],0
s6,1,0.005857,7.593759,[416 161] ; [17 17],[408.90507365 168.09492635] ; [24.09492635  9.90507365],0
p2,1,0.006183,7.496189,[502  87] ; [23 11],[496.34831461  92.65168539] ; [28.65168539  5.34831461],0
p10,1,0.007246,7.210897,[508  79] ; [23 10],[502.73709677  84.26290323] ; [28.26290323  4.73709677],0
n4,1,0.007281,7.202398,[537  55] ; [26  8],[532.42172524  59.57827476] ; [30.57827476  3.42172524],0
a3,1,0.007772,7.08533,[435 154] ; [18 16],[428.2776886 160.7223114] ; [24.7223114  9.2776886],0
s7,1,0.011683,6.358408,[311 250] ; [10 21],[304.19087838 256.80912162] ; [16.80912162 14.19087838],0
s5,1,0.018486,5.549529,[214 354] ; [ 6 28],[207.57475083 360.42524917] ; [12.42524917 21.57475083],0
a6,1,0.022008,5.245166,[407 184] ; [17 17],[400.9344 190.0656] ; [23.0656 10.9344],0
p3,1,0.022476,5.208584,[326 263] ; [12 22],[319.55377207 269.44622793] ; [18.44622793 15.55377207],0
d3,1,0.024397,5.066179,[406 186] ; [17 17],[400.02555911 191.97444089] ; [22.97444089 11.02555911],0
p6,1,0.026094,4.949809,[238 347] ; [ 7 26],[231.91747573 353.08252427] ; [13.08252427 19.91747573],0
