Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,53.189451,[73  4] ; [16 31],[55.26612903 21.73387097] ; [33.73387097 13.26612903],1
r1,1,0.0,30.595132,[62 14] ; [15 32],[47.57723577 28.42276423] ; [29.42276423 17.57723577],1
v4,1,1e-06,23.576478,[72  5] ; [27 20],[61.47580645 15.52419355] ; [37.52419355  9.47580645],1
d5,1,8e-06,19.996292,[68  8] ; [26 22],[57.61290323 18.38709677] ; [36.38709677 11.61290323],1
s6,1,0.000573,11.862071,[39 36] ; [10 38],[29.87804878 45.12195122] ; [19.12195122 28.87804878],1
s8,1,0.001914,9.630272,[22 53] ; [ 3 45],[15.24390244 59.75609756] ; [ 9.75609756 38.24390244],0
p7,1,0.00216,9.408,[36 39] ; [ 9 36],[28.125 46.875] ; [16.875 28.125],0
p6,1,0.002357,9.248291,[24 50] ; [ 4 43],[17.12396694 56.87603306] ; [10.87603306 36.12396694],0
n6,1,0.002675,9.01665,[56 21] ; [21 25],[48.20325203 28.79674797] ; [28.79674797 17.20325203],0
a7,1,0.003224,8.6763,[57 19] ; [23 24],[49.43089431 26.56910569] ; [30.56910569 16.43089431],0
p9,1,0.00334,8.611593,[43 30] ; [14 31],[35.26271186 37.73728814] ; [21.73728814 23.26271186],0
a4,1,0.00346,8.547655,[42 35] ; [13 34],[34.15322581 42.84677419] ; [20.84677419 26.15322581],0
n3,1,0.003686,8.432175,[17  6] ; [ 8 17],[11.97916667 11.02083333] ; [13.02083333 11.97916667],0
p3,1,0.003907,8.326675,[32 44] ; [ 8 39],[24.71544715 51.28455285] ; [15.28455285 31.71544715],0
d4,1,0.004108,8.235637,[63 14] ; [28 20],[56.056 20.944] ; [34.944 13.056],0
a5,1,0.004215,8.188953,[55 22] ; [22 26],[47.432 29.568] ; [29.568 18.432],0
s5,1,0.006609,7.376258,[21 52] ; [ 4 44],[15.08264463 57.91735537] ; [ 9.91735537 38.08264463],0
p2,1,0.007219,7.217733,[48 28] ; [18 29],[40.7804878 35.2195122] ; [25.2195122 21.7804878],0
p10,1,0.009347,6.755215,[41 32] ; [15 32],[34.06666667 38.93333333] ; [21.93333333 25.06666667],0
b3,1,0.009728,6.683989,[10 33] ; [14 12],[14.95652174 28.04347826] ; [ 9.04347826 16.95652174],0
b2,1,0.009728,6.683989,[10 33] ; [14 12],[14.95652174 28.04347826] ; [ 9.04347826 16.95652174],0
a6,1,0.010806,6.49702,[50 27] ; [20 28],[43.12 33.88] ; [26.88 21.12],0
v2,1,0.013605,6.088687,[37 39] ; [12 34],[30.52459016 45.47540984] ; [18.47540984 27.52459016],0
a1,1,0.014237,6.008478,[ 3 74] ; [ 8 40],[ 6.776 70.224] ; [ 4.224 43.776],0
p4,1,0.015524,5.856041,[32 43] ; [10 37],[25.81967213 49.18032787] ; [16.18032787 30.81967213],0
d1,1,0.016161,5.785249,[41 36] ; [15 33],[34.496 42.504] ; [21.504 26.496],0
a2,1,0.017458,5.649778,[24 53] ; [ 6 42],[18.48 58.52] ; [11.52 36.48],0
u1,1,0.022542,5.203446,[14 63] ; [ 2 46],[ 9.856 67.144] ; [ 6.144 41.856],0
d2,1,0.022713,5.190304,[39 38] ; [14 33],[32.91129032 44.08870968] ; [20.08870968 26.91129032],0
