Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,102.323585,[ 38 252] ; [85 57],[ 82.56944444 207.43055556] ; [ 40.43055556 101.56944444],1
s2,1,0.0,64.534584,[ 61 227] ; [86 57],[ 98.22737819 189.77262181] ; [48.77262181 94.22737819],1
s3,1,0.0,50.290616,[ 92 192] ; [98 45],[126.37002342 157.62997658] ; [63.62997658 79.37002342],1
s6,1,0.0,44.637282,[114 175] ; [104  37],[146.51627907 142.48372093] ; [71.48372093 69.51627907],1
u1,1,8.2e-05,15.514453,[ 24 266] ; [ 31 112],[ 36.83602771 253.16397229] ; [ 18.16397229 124.83602771],1
p10,1,9.8e-05,15.169743,[187 100] ; [119  24],[204.2372093  82.7627907] ; [101.7627907  41.2372093],1
a3,1,0.000104,15.063099,[169 119] ; [111  32],[187.09976798 100.90023202] ; [92.90023202 50.09976798],1
a5,1,0.00049,12.15279,[174 116] ; [110  33],[190.20785219  99.79214781] ; [93.79214781 49.20785219],1
p5,1,0.001635,9.919894,[  5 283] ; [ 11 128],[ 10.79156909 277.20843091] ; [  5.20843091 133.79156909],0
d1,1,0.001741,9.804094,[126 164] ; [85 58],[141.31639723 148.68360277] ; [69.68360277 73.31639723],0
n4,1,0.0022,9.374615,[186 102] ; [113  30],[199.79582367  88.20417633] ; [99.20417633 43.79582367],0
p4,1,0.002711,8.992214,[107 180] ; [75 68],[121.4744186 165.5255814] ; [60.5255814 82.4744186],0
d2,1,0.00281,8.927108,[105 184] ; [73 69],[119.3549884 169.6450116] ; [58.6450116 83.3549884],0
a2,1,0.003202,8.688853,[ 43 247] ; [ 38 105],[ 54.24942263 235.75057737] ; [ 26.75057737 116.24942263],0
r1,1,0.004016,8.276675,[195  92] ; [116  27],[207.5744186  79.4255814] ; [103.4255814  39.5744186],0
p9,1,0.005681,7.648886,[197  88] ; [116  26],[208.91100703  76.08899297] ; [104.08899297  37.91100703],0
p3,1,0.008255,6.977307,[ 87 202] ; [61 81],[ 99.23897912 189.76102088] ; [48.76102088 93.23897912],0
a8,1,0.00876,6.87117,[ 26 241] ; [ 25 106],[ 34.21356784 232.78643216] ; [ 16.78643216 114.21356784],0
r3,1,0.009956,6.642697,[248  40] ; [135   8],[255.92575406  32.07424594] ; [127.07424594  15.92575406],0
n6,1,0.01084,6.491429,[207  81] ; [118  24],[217.6744186  70.3255814] ; [107.3255814  34.6744186],0
a4,1,0.014636,5.959731,[ 95 193] ; [64 78],[106.49302326 181.50697674] ; [52.50697674 89.49302326],0
n5,1,0.019118,5.490651,[184 102] ; [108  35],[194.66666667  91.33333333] ; [97.33333333 45.66666667],0
v1,1,0.019934,5.417624,[110 174] ; [69 67],[121.03809524 162.96190476] ; [57.96190476 78.03809524],0
p11,1,0.023315,5.144851,[199  91] ; [113  30],[208.96073903  81.03926097] ; [103.03926097  39.96073903],0
p7,1,0.027981,4.82921,[123 161] ; [77 64],[133.64705882 150.35294118] ; [66.35294118 74.64705882],0
u4,1,0.029399,4.744082,[  2 288] ; [  5 138],[  4.68822171 285.31177829] ; [  2.31177829 140.68822171],0
r4,1,0.03382,4.50376,[222  68] ; [122  21],[230.3926097  59.6073903] ; [113.6073903  29.3926097],0
v3,1,0.039293,4.248162,[ 82 197] ; [53 81],[ 91.19854722 187.80145278] ; [43.80145278 90.19854722],0
d4,1,0.04668,3.956893,[207  83] ; [114  28],[215.48611111  74.51388889] ; [105.51388889  36.48611111],0
d3,1,0.049135,3.87072,[174 116] ; [99 43],[183.26388889 106.73611111] ; [89.73611111 52.26388889],0
d5,1,0.067777,3.336063,[207  83] ; [113  29],[214.81481481  75.18518519] ; [105.18518519  36.81481481],0
v4,1,0.091106,2.854715,[253  36] ; [131  10],[258.08372093  30.91627907] ; [125.91627907  15.08372093],0
v2,1,0.100182,2.702648,[122 151] ; [73 64],[129.84146341 143.15853659] ; [65.15853659 71.84146341],0
r2,1,0.134296,2.242124,[249  36] ; [130  11],[253.55633803  31.44366197] ; [125.44366197  15.55633803],0
p8,1,0.139184,2.186954,[101 185] ; [61 82],[108. 178.] ; [54. 89.],0
n2,1,0.139197,2.186809,[59 32] ; [26  7],[62.37903226 28.62096774] ; [22.62096774 10.37903226],0
n3,1,0.13938,2.184789,[62 28] ; [18 15],[58.53658537 31.46341463] ; [21.46341463 11.53658537],0
p2,1,0.158203,1.991324,[203  85] ; [110  33],[209.15081206  78.84918794] ; [103.84918794  39.15081206],0
b2,1,0.166671,1.912636,[ 43 115] ; [36 66],[ 48.00769231 109.99230769] ; [30.99230769 71.00769231],0
b3,1,0.166671,1.912636,[ 43 115] ; [36 66],[ 48.00769231 109.99230769] ; [30.99230769 71.00769231],0
p1,1,0.172618,1.860057,[ 13 276] ; [ 11 132],[ 16.05555556 272.94444444] ; [  7.94444444 135.05555556],0
n1,1,0.273702,1.198101,[30 61] ; [14 18],[32.55284553 58.44715447] ; [11.44715447 20.55284553],0
u3,1,0.28534,1.141478,[58 61] ; [19 13],[60.68211921 58.31788079] ; [16.31788079 15.68211921],0
s4,1,0.398842,0.711816,[ 34 254] ; [ 21 122],[ 36.75174014 251.24825986] ; [ 18.24825986 124.75174014],0
a1,1,0.497084,0.461156,[ 12 278] ; [  8 135],[ 13.39491917 276.60508083] ; [  6.60508083 136.39491917],0
p12,1,0.51452,0.424863,[  7 282] ; [  5 137],[  8.04640371 280.95359629] ; [  3.95359629 138.04640371],0
u2,1,0.545219,0.365953,[58 61] ; [17 14],[59.5 59.5] ; [15.5 15.5],0
s1,1,0.577147,0.31087,[  9 277] ; [  6 137],[ 10. 276.] ; [  5. 138.],0
a7,1,0.660951,0.19237,[204  85] ; [98 45],[202.03240741  86.96759259] ; [99.96759259 43.03240741],0
b1,1,0.75101,0.100684,[109 181] ; [56 87],[110.50808314 179.49191686] ; [54.49191686 88.50808314],0
a6,1,0.823619,0.049681,[195  95] ; [97 45],[196.01851852  93.98148148] ; [95.98148148 46.01851852],0
b4,1,0.853214,0.034232,[169 121] ; [82 61],[168.10623557 121.89376443] ; [82.89376443 60.10623557],0
b5,1,0.914866,0.011428,[180 110] ; [88 55],[179.49191686 110.50808314] ; [88.50808314 54.49191686],0
