Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.00039,12.579025,[47  6] ; [47 31],[38.03053435 14.96946565] ; [55.96946565 22.03053435],1
p10,1,0.00236,9.246224,[31 22] ; [24 52],[22.59689922 30.40310078] ; [32.40310078 43.59689922],0
s6,1,0.003593,8.479089,[27 26] ; [20 57],[19.16153846 33.83846154] ; [27.83846154 49.16153846],0
v3,1,0.012194,6.282456,[21 31] ; [15 60],[14.74015748 37.25984252] ; [21.25984252 53.74015748],0
v4,1,0.018253,5.571662,[44  9] ; [50 28],[38.03053435 14.96946565] ; [55.96946565 22.03053435],0
d4,1,0.031141,4.645172,[43 10] ; [49 28],[37.50769231 15.49230769] ; [54.49230769 22.50769231],0
r1,1,0.041813,4.142743,[36 17] ; [39 39],[30.34351145 22.65648855] ; [44.65648855 33.34351145],0
p3,1,0.043582,4.072682,[19 33] ; [16 62],[14. 38.] ; [21. 57.],0
p11,1,0.047321,3.933924,[29 24] ; [29 49],[23.46564885 29.53435115] ; [34.53435115 43.46564885],0
d5,1,0.058164,3.58899,[37 16] ; [41 36],[31.8 21.2] ; [46.2 30.8],0
s1,1,0.063909,3.432931,[ 3 49] ; [13 65],[ 6.4 45.6] ; [ 9.6 68.4],0
p4,1,0.064168,3.42624,[17 35] ; [14 62],[12.59375 39.40625] ; [18.40625 57.59375],0
p8,1,0.067741,3.336921,[17 36] ; [14 63],[12.63846154 40.36153846] ; [18.36153846 58.63846154],0
p6,1,0.089683,2.880058,[ 9 42] ; [ 6 71],[ 5.9765625 45.0234375] ; [ 9.0234375 67.9765625],0
a5,1,0.093828,2.807445,[35 18] ; [40 38],[30.34351145 22.65648855] ; [44.65648855 33.34351145],0
s5,1,0.098472,2.730118,[12 40] ; [ 9 66],[ 8.5984252 43.4015748] ; [12.4015748 62.5984252],0
p7,1,0.098951,2.72237,[19 32] ; [18 58],[14.85826772 36.14173228] ; [22.14173228 53.85826772],0
p9,1,0.116536,2.463276,[27 25] ; [28 46],[22.6984127 29.3015873] ; [32.3015873 41.6984127],0
a7,1,0.121226,2.401405,[37 16] ; [44 34],[32.77099237 20.22900763] ; [48.22900763 29.77099237],0
v1,1,0.134714,2.237319,[19 33] ; [19 59],[15.2 36.8] ; [22.8 55.2],0
n1,1,0.151697,2.055099,[ 4 13] ; [15 19],[ 6.33333333 10.66666667] ; [12.66666667 21.33333333],0
p12,1,0.152848,2.043592,[ 3 50] ; [ 1 77],[ 1.61832061 51.38167939] ; [ 2.38167939 75.61832061],0
s3,1,0.153114,2.040946,[22 31] ; [22 53],[18.21875 34.78125] ; [25.78125 49.21875],0
n6,1,0.165675,1.921646,[36 17] ; [43 34],[32.20769231 20.79230769] ; [46.79230769 30.20769231],0
r4,1,0.184654,1.759765,[36 17] ; [44 34],[32.36641221 20.63358779] ; [47.63358779 30.36641221],0
s2,1,0.185028,1.756766,[18 35] ; [18 59],[14.67692308 38.32307692] ; [21.32307692 55.67692308],0
s4,1,0.217776,1.518966,[11 41] ; [10 67],[ 8.46511628 43.53488372] ; [12.53488372 64.46511628],0
s7,1,0.226279,1.464102,[11 42] ; [ 9 62],[ 8.5483871 44.4516129] ; [11.4516129 59.5483871],0
d1,1,0.22894,1.447437,[26 27] ; [30 48],[22.65648855 30.34351145] ; [33.34351145 44.65648855],0
d3,1,0.269611,1.218723,[30 23] ; [36 41],[26.90769231 26.09230769] ; [39.09230769 37.90769231],0
r2,1,0.293209,1.10483,[44  7] ; [60 16],[41.76377953  9.23622047] ; [62.23622047 13.76377953],0
b1,1,0.304448,1.05461,[21 32] ; [38 40],[23.87022901 29.12977099] ; [35.12977099 42.87022901],0
n5,1,0.351885,0.866647,[28 25] ; [47 30],[30.57692308 22.42307692] ; [44.42307692 32.57692308],0
b5,1,0.363738,0.824947,[27 26] ; [46 32],[29.53435115 23.46564885] ; [43.46564885 34.53435115],0
a3,1,0.431849,0.617845,[35 18] ; [45 31],[32.86821705 20.13178295] ; [47.13178295 28.86821705],0
p1,1,0.453296,0.562397,[ 4 49] ; [ 9 69],[ 5.25954198 47.74045802] ; [ 7.74045802 70.25954198],0
n2,1,0.475568,0.509009,[11  6] ; [19 16],[9.80769231 7.19230769] ; [20.19230769 14.80769231],0
p5,1,0.499571,0.455847,[ 2 51] ; [ 5 72],[ 2.85384615 50.14615385] ; [ 4.14615385 72.85384615],0
b4,1,0.503399,0.447763,[31 22] ; [41 37],[29.12977099 23.87022901] ; [42.87022901 35.12977099],0
a2,1,0.507261,0.439712,[ 6 47] ; [12 66],[ 7.28244275 45.71755725] ; [10.71755725 67.28244275],0
a6,1,0.673443,0.177601,[29 24] ; [45 32],[30.16923077 22.83076923] ; [43.83076923 33.16923077],0
a8,1,0.678121,0.172249,[ 4 45] ; [ 8 69],[ 4.66666667 44.33333333] ; [ 7.33333333 69.66666667],0
a1,1,0.701972,0.146428,[ 5 48] ; [ 9 69],[ 5.66412214 47.33587786] ; [ 8.33587786 69.66412214],0
b3,1,0.711803,0.136483,[ 9 16] ; [21 31],[ 9.74025974 15.25974026] ; [20.25974026 31.74025974],0
b2,1,0.711803,0.136483,[ 9 16] ; [21 31],[ 9.74025974 15.25974026] ; [20.25974026 31.74025974],0
u3,1,0.75596,0.096591,[9 9] ; [15 18],[8.47058824 9.52941176] ; [15.52941176 17.47058824],0
n3,1,0.764956,0.089389,[8 8] ; [18 15],[8.48979592 7.51020408] ; [17.51020408 15.48979592],0
u2,1,0.777233,0.080047,[ 6 11] ; [13 20],[ 6.46 10.54] ; [12.54 20.46],0
