Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000357,12.746219,[59  4] ; [47 21],[50.97709924 12.02290076] ; [55.02290076 12.97709924],1
r4,1,0.000528,12.014999,[55  9] ; [40 28],[46.06060606 17.93939394] ; [48.93939394 19.06060606],1
p2,1,0.000571,11.868669,[48 16] ; [31 37],[38.3030303 25.6969697] ; [40.6969697 27.3030303],1
n6,1,0.004239,8.178368,[50 13] ; [38 30],[42.32061069 20.67938931] ; [45.67938931 22.32061069],0
p9,1,0.013265,6.133376,[29 33] ; [17 49],[22.28125 39.71875] ; [23.71875 42.28125],0
r1,1,0.021236,5.307322,[48 16] ; [38 30],[41.6969697 22.3030303] ; [44.3030303 23.6969697],0
p3,1,0.021278,5.303857,[12 52] ; [25 43],[17.93939394 46.06060606] ; [19.06060606 48.93939394],0
r2,1,0.036589,4.369443,[58  5] ; [53 14],[53.79230769  9.20769231] ; [57.20769231  9.79230769],0
v4,1,0.039335,4.246345,[56  8] ; [49 18],[51.29770992 12.70229008] ; [53.70229008 13.29770992],0
n1,1,0.040994,4.176251,[ 4 18] ; [14 17],[ 7.47169811 14.52830189] ; [10.52830189 20.47169811],0
n2,1,0.057572,3.605983,[17  5] ; [16 15],[13.69811321  8.30188679] ; [19.30188679 11.69811321],0
a6,1,0.060432,3.525494,[41 23] ; [32 35],[35.66412214 28.33587786] ; [37.33587786 29.66412214],0
v2,1,0.084866,2.969165,[28 35] ; [20 47],[23.26153846 39.73846154] ; [24.73846154 42.26153846],0
a1,1,0.10244,2.667145,[ 2 62] ; [ 7 61],[ 4.36363636 59.63636364] ; [ 4.63636364 63.36363636],0
p8,1,0.143029,2.14506,[17 46] ; [11 56],[13.56923077 49.43076923] ; [14.43076923 52.56923077],0
s1,1,0.184673,1.759612,[ 2 60] ; [ 6 62],[ 3.81538462 58.18461538] ; [ 4.18461538 63.81538462],0
n3,1,0.194421,1.683791,[17  6] ; [17 13],[14.75471698  8.24528302] ; [19.24528302 10.75471698],0
a7,1,0.205942,1.599726,[42 21] ; [38 30],[38.47328244 24.52671756] ; [41.52671756 26.47328244],0
