Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,48.384966,[ 30 528] ; [23 59],[ 46.209375 511.790625] ; [ 6.790625 75.209375],1
p12,1,0.0,46.053858,[ 32 525] ; [23 58],[ 48.01724138 508.98275862] ; [ 6.98275862 74.01724138],1
s5,1,0.0,31.801917,[180 363] ; [49 24],[201.86201299 341.13798701] ; [27.13798701 45.86201299],1
p8,1,0.0,29.583023,[281 271] ; [68 14],[303.86119874 248.13880126] ; [45.13880126 36.86119874],1
p3,1,0.0,29.381655,[265 296] ; [65 17],[287.91601866 273.08398134] ; [42.08398134 39.91601866],1
p4,1,0.0,28.061334,[325 232] ; [72  9],[346.59717868 210.40282132] ; [50.40282132 30.59717868],1
p6,1,5e-06,20.707135,[199 355] ; [50 30],[217.58044164 336.41955836] ; [31.41955836 48.58044164],1
a1,1,9e-06,19.790151,[ 22 539] ; [13 69],[ 30.53654743 530.46345257] ; [ 4.46345257 77.53654743],1
s7,1,0.000178,14.046316,[262 277] ; [55 22],[277.375 261.625] ; [39.625 37.375],1
v3,1,0.001355,10.266306,[217 328] ; [46 32],[230.07223114 314.92776886] ; [32.92776886 45.07223114],0
v1,1,0.001618,9.93935,[290 259] ; [56 22],[302.9569378 246.0430622] ; [43.0430622 34.9569378],0
p7,1,0.002109,9.452444,[342 206] ; [64 16],[354.28025478 193.71974522] ; [51.71974522 28.28025478],0
b5,1,0.00317,8.707018,[349 212] ; [37 45],[336.77449456 224.22550544] ; [49.22550544 32.77449456],0
p10,1,0.003321,8.621875,[456 100] ; [76  4],[465.08176101  90.91823899] ; [66.91823899 13.08176101],0
s8,1,0.003382,8.588831,[247 310] ; [50 31],[259.29310345 297.70689655] ; [37.70689655 43.29310345],0
s6,1,0.003729,8.411388,[375 177] ; [64 12],[385.87261146 166.12738854] ; [53.12738854 22.87261146],0
n4,1,0.004256,8.17123,[445 115] ; [76  6],[454.45482866 105.54517134] ; [66.54517134 15.45482866],0
p9,1,0.004852,7.933691,[467  83] ; [79  3],[475.15822785  74.84177215] ; [70.84177215 11.15822785],0
n5,1,0.009184,6.786617,[434 124] ; [74  8],[442.9125 115.0875] ; [65.0875 16.9125],0
r2,1,0.023963,5.09734,[529  23] ; [72  8],[524.92405063  27.07594937] ; [76.07594937  3.92405063],0
p2,1,0.026854,4.900179,[465  94] ; [76  6],[471.7925117  87.2074883] ; [69.2074883 12.7925117],0
u4,1,0.034542,4.467691,[ 12 549] ; [ 5 76],[ 14.85514019 546.14485981] ; [ 2.14485981 78.85514019],0
s1,1,0.055432,3.669049,[ 13 542] ; [ 5 77],[ 15.68288854 539.31711146] ; [ 2.31711146 79.68288854],0
a3,1,0.062553,3.468377,[417 141] ; [69 13],[423.73125 134.26875] ; [62.26875 19.73125],0
s2,1,0.068269,3.32416,[287 269] ; [50 30],[294.61006289 261.38993711] ; [42.38993711 37.61006289],0
s3,1,0.103556,2.649905,[299 254] ; [51 29],[305.76619273 247.23380727] ; [44.23380727 35.76619273],0
n3,1,0.113724,2.501699,[89 35] ; [9 8],[86.18439716 37.81560284] ; [11.81560284  5.18439716],0
b2,1,0.148204,2.090643,[132 198] ; [30 30],[137.07692308 192.92307692] ; [24.92307692 35.07692308],0
b3,1,0.148204,2.090643,[132 198] ; [30 30],[137.07692308 192.92307692] ; [24.92307692 35.07692308],0
a2,1,0.157816,1.995026,[158 403] ; [17 65],[152.68273717 408.31726283] ; [22.31726283 59.68273717],0
p11,1,0.180168,1.796236,[451 110] ; [71 11],[455.43079316 105.56920684] ; [66.56920684 15.43079316],0
b1,1,0.22906,1.446691,[201 360] ; [35 47],[205.90357698 355.09642302] ; [30.09642302 51.90357698],0
n1,1,0.258077,1.279044,[44 80] ; [8 8],[46.05714286 77.94285714] ; [ 5.94285714 10.05714286],0
s4,1,0.312575,1.019763,[ 95 458] ; [10 69],[ 91.875 461.125] ; [13.125 65.875],0
