Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.006026,7.542541,[41 34] ; [25  5],[47.14285714 27.85714286] ; [18.85714286 11.14285714],0
r3,1,0.008298,6.968059,[51 23] ; [28  2],[56.21153846 17.78846154] ; [22.78846154  7.21153846],0
p8,1,0.009009,6.821023,[19 53] ; [16 14],[24.70588235 47.29411765] ; [10.29411765 19.70588235],0
p4,1,0.010627,6.526715,[20 54] ; [16 14],[25.61538462 48.38461538] ; [10.38461538 19.61538462],0
p1,1,0.022179,5.231696,[ 4 70] ; [ 6 24],[ 7.11538462 66.88461538] ; [ 2.88461538 27.11538462],0
v3,1,0.025618,4.981638,[13 59] ; [11 17],[17.28 54.72] ; [ 6.72 21.28],0
p2,1,0.029002,4.767478,[43 32] ; [24  6],[47.85714286 27.14285714] ; [19.14285714 10.85714286],0
s7,1,0.031954,4.600939,[15 55] ; [12 16],[19.28571429 50.71428571] ; [ 7.71428571 20.28571429],0
p7,1,0.032162,4.589857,[28 42] ; [19 11],[32.9 37.1] ; [14.1 15.9],0
s6,1,0.041996,4.135385,[24 51] ; [16 14],[28.57142857 46.42857143] ; [11.42857143 18.57142857],0
r1,1,0.048837,3.880962,[42 33] ; [23  7],[46.42857143 28.57142857] ; [18.57142857 11.42857143],0
v4,1,0.071353,3.251619,[54 19] ; [27  3],[57.40776699 15.59223301] ; [23.59223301  6.40776699],0
s5,1,0.07569,3.15511,[ 8 65] ; [ 7 21],[10.84158416 62.15841584] ; [ 4.15841584 23.84158416],0
s2,1,0.096528,2.761995,[20 55] ; [13 17],[23.57142857 51.42857143] ; [ 9.42857143 20.57142857],0
s8,1,0.105193,2.625,[12 63] ; [ 9 21],[15. 60.] ; [ 6. 24.],0
p9,1,0.138748,2.191786,[39 33] ; [21  9],[42.35294118 29.64705882] ; [17.64705882 12.35294118],0
b1,1,0.171188,1.872513,[39 36] ; [20 10],[42.14285714 32.85714286] ; [16.85714286 13.14285714],0
u3,1,0.173744,1.85034,[17 17] ; [10  4],[19.125 14.875] ; [7.875 6.125],0
a5,1,0.174486,1.843977,[34 41] ; [18 12],[37.14285714 37.85714286] ; [14.85714286 15.14285714],0
v1,1,0.175437,1.835856,[26 47] ; [15 15],[29.05825243 43.94174757] ; [11.94174757 18.05825243],0
n5,1,0.177309,1.820037,[39 35] ; [11 18],[35.9223301 38.0776699] ; [14.0776699 14.9223301],0
p6,1,0.200836,1.636287,[12 61] ; [ 8 21],[14.31372549 58.68627451] ; [ 5.68627451 23.31372549],0
d2,1,0.21935,1.508621,[15 60] ; [ 3 27],[12.85714286 62.14285714] ; [ 5.14285714 24.85714286],0
a1,1,0.225269,1.470486,[ 8 67] ; [ 1 29],[ 6.42857143 68.57142857] ; [ 2.57142857 27.42857143],0
p11,1,0.239181,1.385417,[38 37] ; [19 11],[40.71428571 34.28571429] ; [16.28571429 13.71428571],0
