Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,47.845733,[33 54] ; [245  74],[59.57142857 27.42857143] ; [218.42857143 100.57142857],1
p11,1,0.0,36.039575,[46 43] ; [264  56],[67.45721271 21.54278729] ; [242.54278729  77.45721271],1
p10,1,0.0,33.214773,[43 43] ; [255  61],[63.75124378 22.24875622] ; [234.24875622  81.75124378],1
p9,1,0.0,28.042818,[46 40] ; [256  59],[64.7680798 21.2319202] ; [237.2319202  77.7680798],1
v4,1,2e-06,22.526459,[73 14] ; [310   9],[82.07142857  4.92857143] ; [300.92857143  18.07142857],1
p2,1,3.8e-05,16.98364,[57 31] ; [268  49],[70.61728395 17.38271605] ; [254.38271605  62.61728395],1
n4,1,9.1e-05,15.315365,[50 39] ; [246  73],[64.56862745 24.43137255] ; [231.43137255  87.56862745],1
s6,1,0.000479,12.193968,[33 56] ; [181 131],[47.49625935 41.50374065] ; [166.50374065 145.49625935],1
r4,1,0.000594,11.795859,[75 14] ; [304  16],[82.47188264  6.52811736] ; [296.52811736  23.47188264],1
p4,1,0.000695,11.50147,[32 55] ; [181 135],[45.98263027 41.01736973] ; [167.01736973 148.98263027],1
s5,1,0.001585,9.977412,[10 74] ; [ 90 223],[21.15869018 62.84130982] ; [ 78.84130982 234.15869018],0
r2,1,0.002731,8.979222,[81  8] ; [310   7],[85.71182266  3.28817734] ; [305.28817734  11.71182266],0
p7,1,0.004632,8.017704,[38 46] ; [194 117],[49.33670886 34.66329114] ; [182.66329114 128.33670886],0
p6,1,0.009259,6.772187,[14 69] ; [ 99 217],[23.50626566 59.49373434] ; [ 89.49373434 226.50626566],0
p3,1,0.011454,6.393432,[27 61] ; [145 172],[37.37283951 50.62716049] ; [134.62716049 182.37283951],0
d1,1,0.018981,5.503262,[39 50] ; [185 135],[48.74327628 40.25672372] ; [175.25672372 144.74327628],0
r3,1,0.02436,5.068841,[79  9] ; [305  13],[83.23152709  4.76847291] ; [300.76847291  17.23152709],0
b3,1,0.027896,4.834508,[ 6 35] ; [ 57 122],[11.74090909 29.25909091] ; [ 51.25909091 127.74090909],0
b2,1,0.027896,4.834508,[ 6 35] ; [ 57 122],[11.74090909 29.25909091] ; [ 51.25909091 127.74090909],0
u2,1,0.028203,4.8156,[21  8] ; [53 54],[15.77941176 13.22058824] ; [58.22058824 48.77941176],0
u1,1,0.030069,4.705342,[ 7 82] ; [ 55 265],[13.49144254 75.50855746] ; [ 48.50855746 271.49144254],0
v1,1,0.035502,4.420886,[33 55] ; [158 157],[41.70719603 46.29280397] ; [149.29280397 165.70719603],0
p8,1,0.037532,4.326112,[32 54] ; [157 158],[40.53366584 45.46633416] ; [148.46633416 166.53366584],0
d2,1,0.067818,3.335059,[30 58] ; [143 175],[37.49753695 50.50246305] ; [135.50246305 182.49753695],0
p12,1,0.067975,3.331243,[ 1 85] ; [ 19 299],[ 4.25742574 81.74257426] ; [ 15.74257426 302.25742574],0
a7,1,0.075859,3.151465,[61 28] ; [247  71],[67.35135135 21.64864865] ; [240.64864865  77.35135135],0
b1,1,0.09018,2.871165,[39 50] ; [109 211],[32.20537897 56.79462103] ; [115.79462103 204.20537897],0
p1,1,0.090439,2.866538,[ 3 85] ; [ 28 289],[ 6.73580247 81.26419753] ; [ 24.26419753 292.73580247],0
s4,1,0.095952,2.771576,[ 8 81] ; [ 50 262],[12.87281796 76.12718204] ; [ 45.12718204 266.87281796],0
n3,1,0.096635,2.760224,[18 11] ; [51 14],[21.28723404  7.71276596] ; [47.71276596 17.28723404],0
a5,1,0.097907,2.73931,[57 32] ; [233  86],[63.25980392 25.74019608] ; [226.74019608  92.25980392],0
n2,1,0.155422,2.018208,[19 12] ; [49 16],[21.95833333  9.04166667] ; [46.04166667 18.95833333],0
v2,1,0.160921,1.965546,[39 42] ; [174 132],[44.58139535 36.41860465] ; [168.41860465 137.58139535],0
s1,1,0.164507,1.932301,[ 6 81] ; [ 11 303],[ 3.6882793 83.3117207] ; [ 13.3117207 300.6882793],0
d3,1,0.174612,1.842896,[56 32] ; [227  92],[61.18918919 26.81081081] ; [221.81081081  97.18918919],0
s7,1,0.17696,1.822971,[17 62] ; [ 90 219],[21.78608247 57.21391753] ; [ 85.21391753 223.78608247],0
v3,1,0.187824,1.734602,[23 59] ; [111 199],[28.03061224 53.96938776] ; [105.96938776 204.03061224],0
a6,1,0.258298,1.277854,[58 30] ; [230  89],[62.27027027 25.72972973] ; [225.72972973  93.27027027],0
a2,1,0.325094,0.968343,[17 72] ; [ 77 243],[20.45476773 68.54523227] ; [ 73.54523227 246.45476773],0
d5,1,0.329474,0.950963,[65 23] ; [252  68],[68.37254902 19.62745098] ; [248.62745098  71.37254902],0
s3,1,0.394718,0.724358,[42 47] ; [131 180],[38.4925 50.5075] ; [134.5075 176.4925],0
a8,1,0.395138,0.723072,[ 7 75] ; [ 34 252],[ 9.13586957 72.86413043] ; [ 31.86413043 254.13586957],0
n1,1,0.50434,0.445792,[ 9 22] ; [23 41],[10.44210526 20.55789474] ; [21.55789474 42.44210526],0
s2,1,0.519947,0.413999,[28 61] ; [111 205],[30.54567901 58.45432099] ; [108.45432099 207.54567901],0
d4,1,0.603917,0.269128,[69 18] ; [260  58],[70.67407407 16.32592593] ; [258.32592593  59.67407407],0
u4,1,0.625839,0.237746,[ 1 88] ; [  2 318],[ 0.65281174 88.34718826] ; [  2.34718826 317.65281174],0
b5,1,0.665745,0.18662,[54 35] ; [186 134],[52.22493888 36.77506112] ; [187.77506112 132.22493888],0
a3,1,0.775033,0.08168,[60 28] ; [211 106],[58.88395062 29.11604938] ; [212.11604938 104.88395062],0
b4,1,0.866588,0.028222,[54 35] ; [191 129],[53.31295844 35.68704156] ; [191.68704156 128.31295844],0
u3,1,0.90942,0.012944,[16 12] ; [63 45],[16.26470588 11.73529412] ; [62.73529412 45.26470588],0
a4,1,0.911912,0.012238,[39 50] ; [141 176],[39.45812808 49.54187192] ; [140.54187192 176.45812808],0
a1,1,0.975574,0.000937,[ 3 86] ; [ 11 309],[ 3.04645477 85.95354523] ; [ 10.95354523 309.04645477],0
