Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2.2e-05,18.039726,[18 74] ; [32 29],[30.06535948 61.93464052] ; [19.93464052 41.06535948],1
p8,1,0.000107,15.008278,[17 74] ; [29 31],[27.7218543 63.2781457] ; [18.2781457 41.7218543],1
p4,1,0.000118,14.825382,[23 69] ; [34 27],[34.2745098 57.7254902] ; [22.7254902 38.2745098],1
p2,1,0.000896,11.031474,[48 44] ; [48 13],[57.7254902 34.2745098] ; [38.2745098 22.7254902],1
b2,1,0.003908,8.326232,[22 26] ; [ 7 34],[15.64044944 32.35955056] ; [13.35955056 27.64044944],0
b3,1,0.003908,8.326232,[22 26] ; [ 7 34],[15.64044944 32.35955056] ; [13.35955056 27.64044944],0
s3,1,0.004691,7.994831,[29 62] ; [33 27],[37.36423841 53.63576159] ; [24.63576159 35.36423841],0
s8,1,0.012691,6.211674,[11 81] ; [17 44],[16.83660131 75.16339869] ; [11.16339869 49.83660131],0
s6,1,0.013532,6.098185,[33 58] ; [34 26],[40.37748344 50.62251656] ; [26.62251656 33.37748344],0
v4,1,0.021886,5.254787,[65 27] ; [52  8],[70.81578947 21.18421053] ; [46.18421053 13.81578947],0
n3,1,0.046766,3.953772,[18 16] ; [16  4],[21.40740741 12.59259259] ; [12.59259259  7.40740741],0
r4,1,0.059817,3.542439,[40 52] ; [36 25],[45.69934641 46.30065359] ; [30.30065359 30.69934641],0
b4,1,0.104265,2.639059,[56 36] ; [29 32],[51.11111111 40.88888889] ; [33.88888889 27.11111111],0
a6,1,0.119537,2.423378,[44 48] ; [37 24],[48.70588235 43.29411765] ; [32.29411765 28.70588235],0
s7,1,0.132363,2.264564,[19 69] ; [19 39],[22.90410959 65.09589041] ; [15.09589041 42.90410959],0
a4,1,0.14119,2.164943,[31 60] ; [14 47],[26.94078947 64.05921053] ; [18.05921053 42.94078947],0
u1,1,0.157015,2.002737,[ 6 86] ; [ 1 60],[ 4.20915033 87.79084967] ; [ 2.79084967 58.20915033],0
d2,1,0.168345,1.897619,[38 52] ; [19 42],[33.97350993 56.02649007] ; [23.02649007 37.97350993],0
r3,1,0.179661,1.800423,[66 25] ; [50 11],[69.44736842 21.55263158] ; [46.55263158 14.44736842],0
d1,1,0.193276,1.692471,[35 57] ; [17 44],[31.26797386 60.73202614] ; [20.73202614 40.26797386],0
s4,1,0.206251,1.597546,[15 77] ; [15 46],[18.03921569 73.96078431] ; [11.96078431 49.03921569],0
