Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.004509,8.066498,[43  5] ; [23 13],[37.71428571 10.28571429] ; [28.28571429  7.71428571],0
r2,1,0.760533,0.092892,[44  3] ; [34  3],[43.64285714  3.35714286] ; [34.35714286  2.64285714],0
b1,1,0.77108,0.084659,[15 33] ; [13 25],[15.62790698 32.37209302] ; [12.37209302 25.62790698],0
b2,1,0.778022,0.079467,[14 20] ; [ 9 15],[13.48275862 20.51724138] ; [ 9.51724138 14.48275862],0
b3,1,0.778022,0.079467,[14 20] ; [ 9 15],[13.48275862 20.51724138] ; [ 9.51724138 14.48275862],0
s1,1,0.810494,0.057499,[ 2 46] ; [ 2 36],[ 2.23255814 45.76744186] ; [ 1.76744186 36.23255814],0
d4,1,0.849737,0.035893,[41  7] ; [33  5],[41.30232558  6.69767442] ; [32.69767442  5.30232558],0
n1,1,0.87018,0.026709,[5 8] ; [5 7],[5.2 7.8] ; [4.8 7.2],0
d1,1,0.878407,0.023406,[27 21] ; [22 16],[27.34883721 20.65116279] ; [21.65116279 16.34883721],0
p6,1,0.904277,0.014463,[18 28] ; [14 23],[17.73493976 28.26506024] ; [14.26506024 22.73493976],0
u3,1,0.915605,0.01123,[9 2] ; [8 2],[8.9047619 2.0952381] ; [8.0952381 1.9047619],0
s4,1,0.931902,0.007302,[16 32] ; [13 25],[16.18604651 31.81395349] ; [12.81395349 25.18604651],0
b4,1,0.931902,0.007302,[32 16] ; [25 13],[31.81395349 16.18604651] ; [25.18604651 12.81395349],0
p11,1,0.97396,0.001066,[33 15] ; [26 12],[32.93023256 15.06976744] ; [26.06976744 11.93023256],0
n6,1,0.987043,0.000264,[31 16] ; [25 13],[30.96470588 16.03529412] ; [25.03529412 12.96470588],0
a4,1,0.991759,0.000107,[19 29] ; [15 23],[18.97674419 29.02325581] ; [15.02325581 22.97674419],0
u2,1,1.0,0.0,[8 2] ; [8 2],[8. 2.] ; [8. 2.],0
