Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.001036,10.762299,[119 103] ; [21 47],[107.17241379 114.82758621] ; [32.82758621 35.17241379],0
p8,1,0.002427,9.19466,[ 94 133] ; [15 55],[ 83.30976431 143.69023569] ; [25.69023569 44.30976431],0
u4,1,0.002456,9.172981,[  1 230] ; [ 4 66],[  3.8372093 227.1627907] ; [ 1.1627907 68.8372093],0
r3,1,0.003069,8.765991,[221   8] ; [61  9],[215.97993311  13.02006689] ; [66.02006689  3.97993311],0
p11,1,0.004334,8.138168,[189  42] ; [46 24],[180.34883721  50.65116279] ; [54.65116279 15.34883721],0
p1,1,0.006143,7.507937,[ 11 220] ; [10 60],[ 16.11627907 214.88372093] ; [ 4.88372093 65.11627907],0
n6,1,0.007059,7.257812,[190  38] ; [48 22],[182.09395973  45.90604027] ; [55.90604027 14.09395973],0
b1,1,0.01372,6.073848,[ 66 165] ; [31 39],[ 74.44186047 156.55813953] ; [22.55813953 47.44186047],0
v4,1,0.018257,5.571292,[218  11] ; [61  9],[213.68227425  15.31772575] ; [65.31772575  4.68227425],0
s1,1,0.019714,5.437071,[  4 224] ; [ 5 64],[  6.90909091 221.09090909] ; [ 2.09090909 66.90909091],0
a1,1,0.04573,3.991505,[  7 224] ; [ 6 64],[  9.97674419 221.02325581] ; [ 3.02325581 66.97674419],0
n1,1,0.053888,3.71617,[17 42] ; [14 14],[21.02298851 37.97701149] ; [ 9.97701149 18.02298851],0
s4,1,0.086492,2.938477,[ 36 194] ; [17 52],[ 40.76923077 189.23076923] ; [12.23076923 56.76923077],0
a2,1,0.137246,2.208574,[ 38 193] ; [17 53],[ 42.20930233 188.79069767] ; [12.79069767 57.20930233],0
d5,1,0.137341,2.207498,[177  53] ; [47 22],[172.30769231  57.69230769] ; [51.69230769 17.30769231],0
v1,1,0.149833,2.073949,[107 114] ; [27 43],[101.76632302 119.23367698] ; [32.23367698 37.76632302],0
p12,1,0.171323,1.871333,[ 10 219] ; [ 6 64],[ 12.2541806 216.7458194] ; [ 3.7458194 66.2541806],0
n5,1,0.193835,1.688225,[147  81] ; [51 19],[151.48993289  76.51006711] ; [46.51006711 23.48993289],0
r4,1,0.203082,1.620067,[202  29] ; [57 13],[198.76744186  32.23255814] ; [60.23255814  9.76744186],0
r1,1,0.207442,1.589192,[172  58] ; [47 23],[167.9  62.1] ; [51.1 18.9],0
p10,1,0.247813,1.335592,[200  30] ; [57 13],[197.03333333  32.96666667] ; [59.96666667 10.03333333],0
r2,1,0.299388,1.076916,[215  12] ; [63  6],[213.19594595  13.80405405] ; [64.80405405  4.19594595],0
b2,1,0.321388,0.98329,[49 75] ; [13 29],[46.31325301 77.68674699] ; [15.68674699 26.31325301],0
b3,1,0.321388,0.98329,[49 75] ; [13 29],[46.31325301 77.68674699] ; [15.68674699 26.31325301],0
a4,1,0.349633,0.874788,[ 86 145] ; [30 39],[ 89.32 141.68] ; [26.68 42.32],0
