Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.011693,6.356845,[25 16] ; [28  4],[29.76712329 11.23287671] ; [23.23287671  8.76712329],0
n1,1,0.022097,5.238095,[ 5 10] ; [6 1],[7.5 7.5] ; [3.5 3.5],0
p10,1,0.023214,5.1524,[23 18] ; [26  6],[27.52054795 13.47945205] ; [21.47945205 10.52054795],0
n4,1,0.024094,5.087866,[16 25] ; [21 11],[20.78082192 20.21917808] ; [16.21917808 15.78082192],0
d4,1,0.047698,3.920592,[35  6] ; [21 11],[31.45205479  9.54794521] ; [24.54794521  7.45205479],0
v1,1,0.048688,3.886074,[13 28] ; [17 14],[17.08333333 23.91666667] ; [12.91666667 18.08333333],0
p11,1,0.061043,3.508807,[25 16] ; [26  6],[28.64383562 12.35616438] ; [22.35616438  9.64383562],0
a3,1,0.11224,2.522402,[22 19] ; [23  9],[25.2739726 15.7260274] ; [19.7260274 12.2739726],0
p8,1,0.125385,2.348726,[19 22] ; [20 11],[22.20833333 18.79166667] ; [16.79166667 14.20833333],0
d3,1,0.130618,2.285145,[30 11] ; [18 14],[26.95890411 14.04109589] ; [21.04109589 10.95890411],0
p6,1,0.146454,2.108804,[11 30] ; [13 17],[13.85915493 27.14084507] ; [10.14084507 19.85915493],0
p1,1,0.161513,1.960004,[ 5 36] ; [ 1 31],[ 3.36986301 37.63013699] ; [ 2.63013699 29.36986301],0
p5,1,0.22248,1.488306,[ 2 39] ; [ 4 27],[ 3.41666667 37.58333333] ; [ 2.58333333 28.41666667],0
r1,1,0.263626,1.249615,[31  9] ; [21 11],[28.88888889 11.11111111] ; [23.11111111  8.88888889],0
s8,1,0.270126,1.216106,[14 27] ; [15 17],[16.28767123 24.71232877] ; [12.71232877 19.28767123],0
n3,1,0.278493,1.174428,[10  5] ; [7 1],[11.08695652  3.91304348] ; [5.91304348 2.08695652],0
p7,1,0.285027,1.142963,[27 14] ; [24  7],[29.04166667 11.95833333] ; [21.95833333  9.04166667],0
s2,1,0.287144,1.132966,[16 25] ; [16 15],[18.22222222 22.77777778] ; [13.77777778 17.22222222],0
v2,1,0.300115,1.073684,[18 20] ; [18 12],[20.11764706 17.88235294] ; [15.88235294 14.11764706],0
