Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,56.203224,[139  28] ; [40 63],[110.71481481  56.28518519] ; [68.28518519 34.71481481],1
n6,1,0.000374,12.655663,[133  33] ; [62 41],[120.33457249  45.66542751] ; [74.66542751 28.33457249],1
a5,1,0.009131,6.796962,[114  53] ; [54 49],[103.91111111  63.08888889] ; [64.08888889 38.91111111],0
a8,1,0.016181,5.783071,[ 23 132] ; [ 5 93],[ 17.1541502 137.8458498] ; [10.8458498 87.1541502],0
s6,1,0.016211,5.779847,[68 95] ; [28 75],[ 58.82706767 104.17293233] ; [37.17293233 65.82706767],0
a1,1,0.020498,5.368946,[ 12 155] ; [  1 102],[  8.04074074 158.95925926] ; [ 4.95925926 98.04074074],0
p10,1,0.021174,5.312373,[110  54] ; [54 48],[101.11278195  62.88721805] ; [62.88721805 39.11278195],0
a6,1,0.021644,5.274204,[114  53] ; [56 47],[105.14814815  61.85185185] ; [64.85185185 38.14814815],0
p9,1,0.028246,4.813008,[115  47] ; [59 43],[106.77272727  55.22727273] ; [67.22727273 34.77272727],0
d4,1,0.036631,4.367476,[112  53] ; [82 21],[119.44029851  45.55970149] ; [74.55970149 28.44029851],0
r3,1,0.047372,3.932142,[133  33] ; [92 11],[138.84758364  27.15241636] ; [86.15241636 16.84758364],0
a2,1,0.048927,3.877846,[ 31 136] ; [10 93],[ 25.35925926 141.64074074] ; [15.64074074 87.35925926],0
p12,1,0.059582,3.548983,[  9 156] ; [  1 102],[  6.15671642 158.84328358] ; [ 3.84328358 99.15671642],0
u1,1,0.060601,3.520857,[ 17 150] ; [ 4 99],[ 12.98888889 154.01111111] ; [ 8.01111111 94.98888889],0
a4,1,0.072428,3.227114,[68 98] ; [31 72],[ 61.0929368 104.9070632] ; [37.9070632 65.0929368],0
s3,1,0.093668,2.810172,[ 47 120] ; [19 81],[ 41.28089888 125.71910112] ; [24.71910112 75.28089888],0
n1,1,0.097605,2.744248,[24 33] ; [10 29],[20.1875 36.8125] ; [13.8125 25.1875],0
u3,1,0.10995,2.554943,[24 44] ; [19 18],[27.84761905 40.15238095] ; [15.15238095 21.84761905],0
a7,1,0.124457,2.360319,[99 67] ; [71 32],[104.9070632  61.0929368] ; [65.0929368 37.9070632],0
s8,1,0.175734,1.833333,[ 37 129] ; [16 87],[ 32.7063197 133.2936803] ; [20.2936803 82.7063197],0
p1,1,0.215856,1.531708,[ 15 152] ; [ 5 97],[ 12.41635688 154.58364312] ; [ 7.58364312 94.41635688],0
n2,1,0.256532,1.287379,[40 20] ; [21 17],[37.34693878 22.65306122] ; [23.65306122 14.34693878],0
p5,1,0.261356,1.261559,[ 16 149] ; [ 6 97],[ 13.54477612 151.45522388] ; [ 8.45522388 94.54477612],0
d2,1,0.300381,1.072502,[71 93] ; [38 65],[66.95131086 97.04868914] ; [42.04868914 60.95131086],0
v3,1,0.306852,1.044178,[ 43 121] ; [20 77],[ 39.5862069 124.4137931] ; [23.4137931 73.5862069],0
r1,1,0.359172,0.840785,[106  61] ; [71 32],[109.47777778  57.52222222] ; [67.52222222 35.47777778],0
b4,1,0.376159,0.783218,[93 74] ; [63 40],[96.48888889 70.51111111] ; [59.51111111 43.48888889],0
p4,1,0.403029,0.69927,[70 95] ; [38 64],[66.74157303 98.25842697] ; [41.25842697 60.74157303],0
d1,1,0.404905,0.69371,[74 93] ; [51 52],[77.31481481 89.68518519] ; [47.68518519 55.31481481],0
n3,1,0.412977,0.670214,[36 22] ; [26 11],[37.85263158 20.14736842] ; [24.14736842 12.85263158],0
a3,1,0.467378,0.528169,[99 67] ; [66 37],[101.82156134  64.17843866] ; [63.17843866 39.82156134],0
s5,1,0.476888,0.505972,[ 33 129] ; [17 84],[ 30.79847909 131.20152091] ; [19.20152091 81.79847909],0
d3,1,0.484521,0.48867,[96 70] ; [64 39],[98.73605948 67.26394052] ; [61.26394052 41.73605948],0
s7,1,0.498582,0.457954,[ 38 120] ; [20 78],[ 35.796875 122.203125] ; [22.203125 75.796875],0
v2,1,0.532264,0.390068,[ 54 104] ; [38 62],[ 56.34108527 101.65891473] ; [35.65891473 64.34108527],0
p3,1,0.535167,0.384571,[ 58 109] ; [32 71],[ 55.66666667 111.33333333] ; [34.33333333 68.66666667],0
p11,1,0.544727,0.366848,[113  54] ; [66 37],[110.71481481  56.28518519] ; [68.28518519 34.71481481],0
p8,1,0.557545,0.343973,[65 98] ; [37 65],[ 62.73962264 100.26037736] ; [39.26037736 62.73962264],0
b5,1,0.579173,0.307574,[85 82] ; [56 47],[87.21111111 79.78888889] ; [53.78888889 49.21111111],0
r4,1,0.598613,0.277093,[125  42] ; [80 23],[126.7962963  40.2037037] ; [78.2037037 24.7962963],0
u2,1,0.619422,0.24668,[31 36] ; [19 18],[32.21153846 34.78846154] ; [17.78846154 19.21153846],0
d5,1,0.652237,0.203092,[119  48] ; [76 27],[120.61111111  46.38888889] ; [74.38888889 28.61111111],0
b3,1,0.702647,0.145733,[30 64] ; [18 44],[28.92307692 65.07692308] ; [19.07692308 42.92307692],0
b2,1,0.702647,0.145733,[30 64] ; [18 44],[28.92307692 65.07692308] ; [19.07692308 42.92307692],0
p7,1,0.725676,0.123119,[76 88] ; [50 53],[77.39325843 86.60674157] ; [48.60674157 54.39325843],0
s1,1,0.742351,0.108071,[  6 158] ; [  3 100],[  5.52808989 158.47191011] ; [ 3.47191011 99.52808989],0
