Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,1.3e-05,19.051942,[152 160] ; [16 60],[135.09278351 176.90721649] ; [32.90721649 43.09278351],1
p3,1,5.7e-05,16.194358,[200 115] ; [29 47],[184.48849105 130.51150895] ; [44.51150895 31.48849105],1
s5,1,0.000376,12.646802,[110 200] ; [10 62],[ 97.38219895 212.61780105] ; [22.61780105 49.38219895],1
p11,1,0.000863,11.099974,[274  41] ; [55 22],[264.375  50.625] ; [64.625 12.375],1
p4,1,0.001052,10.734066,[232  83] ; [42 35],[220.17857143  94.82142857] ; [53.82142857 23.17857143],0
p2,1,0.003537,8.507658,[291  23] ; [63 14],[284.28644501  29.71355499] ; [69.71355499  7.28644501],0
d5,1,0.015055,5.910006,[259  55] ; [54 23],[251.36061381  62.63938619] ; [61.63938619 15.36061381],0
s6,1,0.017761,5.619574,[212  97] ; [40 34],[203.31070496 105.68929504] ; [48.68929504 25.31070496],0
v4,1,0.044443,4.03965,[304   9] ; [71  6],[300.96153846  12.03846154] ; [74.03846154  2.96153846],0
p10,1,0.048257,3.900996,[273  42] ; [59 17],[267.46803069  47.53196931] ; [64.53196931 11.46803069],0
a3,1,0.063049,3.455297,[220  93] ; [45 31],[213.22622108  99.77377892] ; [51.77377892 24.22622108],0
s4,1,0.071837,3.240536,[ 60 251] ; [ 8 68],[ 54.64599483 256.35400517] ; [13.35400517 62.64599483],0
s8,1,0.081622,3.032301,[148 166] ; [27 48],[141.2596401 172.7403599] ; [33.7403599 41.2596401],0
b1,1,0.081857,3.027642,[128 187] ; [23 54],[121.33928571 193.66071429] ; [29.66071429 47.33928571],0
r4,1,0.084607,2.974097,[293  22] ; [67 10],[289.28571429  25.71428571] ; [70.71428571  6.28571429],0
s3,1,0.087968,2.911166,[175 136] ; [34 41],[168.39119171 142.60880829] ; [40.60880829 34.39119171],0
r3,1,0.098158,2.735227,[303  11] ; [71  6],[300.34782609  13.65217391] ; [73.65217391  3.34782609],0
u4,1,0.118779,2.433352,[  4 311] ; [ 3 74],[  5.625 309.375] ; [ 1.375 75.625],0
s7,1,0.127265,2.325557,[149 151] ; [29 44],[143.16353887 156.83646113] ; [34.83646113 38.16353887],0
v1,1,0.147705,2.09579,[180 131] ; [37 39],[174.38501292 136.61498708] ; [42.61498708 33.38501292],0
n4,1,0.157305,1.999947,[245  70] ; [54 23],[240.26785714  74.73214286] ; [58.73214286 18.26785714],0
n3,1,0.162517,1.950651,[36 11] ; [10  7],[33.78125 13.21875] ; [12.21875  4.78125],0
s2,1,0.192016,1.702083,[158 156] ; [31 43],[152.95360825 161.04639175] ; [36.04639175 37.95360825],0
d3,1,0.236368,1.402127,[230  85] ; [51 26],[225.80357143  89.19642857] ; [55.19642857 21.80357143],0
n6,1,0.238703,1.388236,[268  44] ; [62 15],[264.67866324  47.32133676] ; [65.32133676 11.67866324],0
r1,1,0.260292,1.267205,[261  52] ; [60 17],[257.62307692  55.37692308] ; [63.37692308 13.62307692],0
d1,1,0.280376,1.165266,[193 122] ; [42 35],[188.83928571 126.16071429] ; [46.16071429 30.83928571],0
n5,1,0.299211,1.077707,[242  72] ; [55 22],[238.51150895  75.48849105] ; [58.48849105 18.51150895],0
s1,1,0.300102,1.073739,[  6 307] ; [ 3 74],[  7.22307692 305.77692308] ; [ 1.77692308 75.22307692],0
a1,1,0.316562,1.003098,[ 11 304] ; [ 1 76],[  9.64285714 305.35714286] ; [ 2.35714286 74.64285714],0
p1,1,0.325423,0.967024,[ 22 290] ; [ 8 69],[ 24.06169666 287.93830334] ; [ 5.93830334 71.06169666],0
n1,1,0.342123,0.902461,[16 31] ; [8 9],[17.625 29.375] ; [ 6.375 10.625],0
u1,1,0.357271,0.847463,[ 50 265] ; [ 9 68],[ 47.41071429 267.58928571] ; [11.58928571 65.41071429],0
r2,1,0.368467,0.808826,[295  16] ; [71  6],[293.36597938  17.63402062] ; [72.63402062  4.36597938],0
v3,1,0.41885,0.653539,[122 185] ; [26 49],[118.94240838 188.05759162] ; [29.05759162 45.94240838],0
