Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.631638,[66 16] ; [13 30],[51.824 30.176] ; [27.176 15.824],1
r3,1,5.6e-05,16.246148,[70 11] ; [23 20],[60.75 20.25] ; [32.25 10.75],1
v4,1,0.00453,8.058016,[69 12] ; [27 16],[62.70967742 18.29032258] ; [33.29032258  9.70967742],0
d4,1,0.005992,7.552735,[62 18] ; [23 20],[55.28455285 24.71544715] ; [29.71544715 13.28455285],0
r2,1,0.006473,7.413688,[72  9] ; [29 13],[66.51219512 14.48780488] ; [34.48780488  7.51219512],0
a7,1,0.015465,5.862714,[54 27] ; [19 24],[47.68548387 33.31451613] ; [25.31451613 17.68548387],0
u3,1,0.018435,5.554286,[22 13] ; [ 8 17],[17.5 17.5] ; [12.5 12.5],0
d5,1,0.023251,5.149624,[62 20] ; [24 19],[56.416 25.584] ; [29.584 13.416],0
s4,1,0.039982,4.218648,[ 9 71] ; [11 32],[13.00813008 66.99186992] ; [ 6.99186992 36.00813008],0
a5,1,0.044811,4.025723,[46 36] ; [16 27],[40.672 41.328] ; [21.328 21.672],0
n1,1,0.045146,4.013161,[13 17] ; [ 3 16],[ 9.79591837 20.20408163] ; [ 6.20408163 12.79591837],0
u1,1,0.045584,3.996884,[11 71] ; [ 1 42],[ 7.872 74.128] ; [ 4.128 38.872],0
p10,1,0.057804,3.599284,[26 55] ; [ 7 36],[21.55645161 59.44354839] ; [11.44354839 31.55645161],0
p11,1,0.061537,3.495475,[43 39] ; [15 28],[38.048 43.952] ; [19.952 23.048],0
s6,1,0.080683,3.051082,[36 46] ; [12 31],[31.488 50.512] ; [16.512 26.488],0
d1,1,0.081975,3.025294,[40 42] ; [14 29],[35.424 46.576] ; [18.576 24.424],0
a3,1,0.086276,2.942521,[47 34] ; [18 25],[42.45967742 38.54032258] ; [22.54032258 20.45967742],0
n4,1,0.087797,2.914313,[53 29] ; [21 22],[48.544 33.456] ; [25.456 17.544],0
a2,1,0.092715,2.826585,[12 70] ; [ 2 41],[ 9.184 72.816] ; [ 4.816 38.184],0
a8,1,0.106655,2.603095,[ 8 67] ; [ 1 41],[ 5.76923077 69.23076923] ; [ 3.23076923 38.76923077],0
s3,1,0.125294,2.349863,[35 47] ; [12 30],[31.08064516 50.91935484] ; [15.91935484 26.08064516],0
s7,1,0.135036,2.233636,[21 56] ; [ 6 34],[17.76923077 59.23076923] ; [ 9.23076923 30.76923077],0
d3,1,0.166725,1.912145,[45 37] ; [18 25],[41.328 40.672] ; [21.672 21.328],0
p2,1,0.210111,1.57066,[44 38] ; [18 25],[40.672 41.328] ; [21.328 21.672],0
n2,1,0.227385,1.457143,[18 12] ; [ 9 12],[15.88235294 14.11764706] ; [11.11764706  9.88235294],0
u2,1,0.227878,1.454057,[19 15] ; [10 15],[16.71186441 17.28813559] ; [12.28813559 12.71186441],0
s2,1,0.237927,1.392833,[25 56] ; [ 9 34],[22.20967742 58.79032258] ; [11.79032258 31.20967742],0
