Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000127,14.684611,[9 4] ; [ 3 25],[3.80487805 9.19512195] ; [ 8.19512195 19.80487805],1
r4,1,0.036958,4.352325,[8 5] ; [25  3],[10.46341463  2.53658537] ; [22.53658537  5.46341463],0
n5,1,0.069905,3.285256,[6 7] ; [21  7],[8.56097561 4.43902439] ; [18.43902439  9.56097561],0
p4,1,0.091431,2.849003,[4 9] ; [16 11],[6.5 6.5] ; [13.5 13.5],0
a7,1,0.214847,1.538462,[6 7] ; [18  9],[7.8 5.2] ; [16.2 10.8],0
a3,1,0.228328,1.451247,[10  2] ; [18 10],[8.4 3.6] ; [19.6  8.4],0
n4,1,0.252023,1.312055,[8 5] ; [22  6],[9.51219512 3.48780488] ; [20.48780488  7.51219512],0
p2,1,0.267201,1.231061,[9 3] ; [24  3],[10.15384615  1.84615385] ; [22.84615385  4.15384615],0
p6,1,0.272629,1.203469,[ 3 10] ; [11 16],[4.55 8.45] ; [ 9.45 17.55],0
d3,1,0.272809,1.202569,[6 7] ; [18 10],[7.6097561 5.3902439] ; [16.3902439 11.6097561],0
n6,1,0.276712,1.183166,[12  1] ; [22  6],[10.7804878  2.2195122] ; [23.2195122  4.7804878],0
b3,1,0.344503,0.893601,[6 4] ; [ 7 10],[4.81481481 5.18518519] ; [8.18518519 8.81481481],0
b2,1,0.344503,0.893601,[6 4] ; [ 7 10],[4.81481481 5.18518519] ; [8.18518519 8.81481481],0
v4,1,0.357527,0.846561,[10  2] ; [26  2],[10.8  1.2] ; [25.2  2.8],0
a2,1,0.391497,0.734288,[ 1 12] ; [ 5 23],[ 1.90243902 11.09756098] ; [ 4.09756098 23.90243902],0
a5,1,0.418408,0.654782,[10  3] ; [18 10],[8.87804878 4.12195122] ; [19.12195122  8.87804878],0
p8,1,0.427017,0.630922,[5 8] ; [14 13],[6.175 6.825] ; [12.825 14.175],0
p3,1,0.435188,0.608938,[6 7] ; [16 11],[7.15 5.85] ; [14.85 12.15],0
v3,1,0.442631,0.589453,[4 8] ; [13 15],[5.1 6.9] ; [11.9 16.1],0
d5,1,0.486335,0.484625,[10  3] ; [24  4],[10.7804878  2.2195122] ; [23.2195122  4.7804878],0
u2,1,0.504985,0.444444,[1 2] ; [5 4],[1.5 1.5] ; [4.5 4.5],0
r1,1,0.516923,0.420028,[9 4] ; [22  6],[9.82926829 3.17073171] ; [21.17073171  6.82926829],0
b5,1,0.552714,0.352477,[ 3 10] ; [ 9 19],[3.80487805 9.19512195] ; [ 8.19512195 19.80487805],0
p12,1,0.587734,0.293897,[ 1 12] ; [ 1 26],[ 0.65 12.35] ; [ 1.35 25.65],0
u3,1,0.611541,0.257937,[1 2] ; [5 5],[1.38461538 1.61538462] ; [4.61538462 5.38461538],0
s7,1,0.614798,0.253247,[ 3 10] ; [ 8 18],[3.66666667 9.33333333] ; [ 7.33333333 18.66666667],0
p7,1,0.616573,0.250714,[7 5] ; [18  9],[7.69230769 4.30769231] ; [17.30769231  9.69230769],0
a4,1,0.632406,0.228812,[5 8] ; [13 15],[5.70731707 7.29268293] ; [12.29268293 15.70731707],0
p11,1,0.649523,0.206502,[11  2] ; [22  6],[10.46341463  2.53658537] ; [22.53658537  5.46341463],0
n2,1,0.67329,0.177778,[2 1] ; [4 1],[2.25 0.75] ; [3.75 1.25],0
b4,1,0.691345,0.157633,[8 5] ; [19  9],[8.56097561 4.43902439] ; [18.43902439  9.56097561],0
v2,1,0.691345,0.157633,[8 5] ; [19  9],[8.56097561 4.43902439] ; [18.43902439  9.56097561],0
p10,1,0.691694,0.157258,[10  2] ; [21  6],[9.53846154 2.46153846] ; [21.46153846  5.53846154],0
p5,1,0.691694,0.157258,[ 2 10] ; [ 6 21],[2.46153846 9.53846154] ; [ 5.53846154 21.46153846],0
d2,1,0.745657,0.105216,[7 6] ; [16 11],[7.475 5.525] ; [15.525 11.475],0
p9,1,0.747972,0.103243,[9 4] ; [20  7],[9.425 3.575] ; [19.575  7.425],0
s4,1,0.761538,0.092089,[ 1 12] ; [ 3 25],[ 1.26829268 11.73170732] ; [ 2.73170732 25.26829268],0
v1,1,0.783867,0.075231,[7 5] ; [17 10],[7.38461538 4.61538462] ; [16.61538462 10.38461538],0
u1,1,0.844773,0.038335,[ 2 11] ; [ 5 23],[ 2.2195122 10.7804878] ; [ 4.7804878 23.2195122],0
n1,1,0.850436,0.035556,[2 1] ; [3 2],[1.875 1.125] ; [3.125 1.875],0
d1,1,0.865053,0.028881,[8 5] ; [18 10],[8.24390244 4.75609756] ; [17.75609756 10.24390244],0
a6,1,0.865053,0.028881,[8 5] ; [18 10],[8.24390244 4.75609756] ; [17.75609756 10.24390244],0
s8,1,0.885558,0.020715,[4 9] ; [ 8 20],[3.80487805 9.19512195] ; [ 8.19512195 19.80487805],0
d4,1,0.962298,0.002235,[11  2] ; [23  4],[11.05  1.95] ; [22.95  4.05],0
r3,1,0.974439,0.001027,[12  1] ; [25  2],[12.025  0.975] ; [24.975  2.025],0
b1,1,0.986903,0.000269,[6 7] ; [13 15],[6.02439024 6.97560976] ; [12.97560976 15.02439024],0
