Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,121.302117,[321 150] ; [ 66 192],[250.03703704 220.96296296] ; [136.96296296 121.03703704],1
p6,1,0.0,84.281395,[236 235] ; [ 40 217],[178.56593407 292.43406593] ; [ 97.43406593 159.56593407],1
p3,1,0.0,54.471208,[292 183] ; [ 85 173],[244.3042292 230.6957708] ; [132.6957708 125.3042292],1
p2,1,0.0,52.024339,[432  42] ; [183  76],[397.69440655  76.30559345] ; [217.30559345  41.69440655],1
p4,1,0.0,36.936723,[329 145] ; [120 138],[290.74590164 183.25409836] ; [158.25409836  99.74590164],1
r4,1,1e-06,23.635552,[458  17] ; [225  34],[441.99591281  33.00408719] ; [241.00408719  17.99591281],1
p10,1,7e-06,20.118007,[414  57] ; [191  64],[392.5  78.5] ; [212.5  42.5],1
s5,1,3.2e-05,17.270224,[185 276] ; [ 60 185],[159.97875354 301.02124646] ; [ 85.02124646 159.97875354],1
s7,1,0.000199,13.842905,[253 204] ; [100 146],[229.47510669 227.52489331] ; [123.52489331 122.47510669],1
v1,1,0.000264,13.310859,[277 189] ; [112 136],[253.88515406 212.11484594] ; [135.11484594 112.88515406],1
s8,1,0.0003,13.067628,[239 234] ; [ 94 163],[215.76575342 257.23424658] ; [117.23424658 139.76575342],1
r1,1,0.000409,12.488771,[396  76] ; [189  70],[377.72913817  94.27086183] ; [207.27086183  51.72913817],1
p9,1,0.000643,11.647258,[422  50] ; [203  50],[406.89655172  65.10344828] ; [218.10344828  34.89655172],1
p5,1,0.000687,11.523728,[ 72 401] ; [ 17 240],[ 57.66712329 415.33287671] ; [ 31.33287671 225.66712329],1
v3,1,0.006461,7.417057,[206 258] ; [ 84 164],[188.98876404 275.01123596] ; [101.01123596 146.98876404],0
p11,1,0.009692,6.690666,[400  75] ; [198  61],[386.98910082  88.01089918] ; [211.01089918  47.98910082],0
r2,1,0.010911,6.479822,[454  15] ; [239  19],[447.06602476  21.93397524] ; [245.93397524  12.06602476],0
v4,1,0.012561,6.229887,[461  13] ; [242  17],[454.60027285  19.39972715] ; [248.39972715  10.60027285],0
s3,1,0.014987,5.918054,[277 194] ; [126 129],[261.45041322 209.54958678] ; [141.54958678 113.45041322],0
v2,1,0.015807,5.824202,[280 182] ; [127 121],[264.83661972 197.16338028] ; [142.16338028 105.83661972],0
a8,1,0.018665,5.532651,[ 75 358] ; [ 25 212],[ 64.62686567 368.37313433] ; [ 35.37313433 201.62686567],0
b5,1,0.020142,5.399545,[270 205] ; [170  89],[284.74114441 190.25885559] ; [155.25885559 103.74114441],0
a3,1,0.020162,5.397797,[350 122] ; [171  88],[336.40492476 135.59507524] ; [184.59507524  74.40492476],0
n4,1,0.025287,5.004106,[393  81] ; [197  62],[381.52796726  92.47203274] ; [208.47203274  50.52796726],0
n5,1,0.036106,4.392091,[385  90] ; [192  66],[373.90859482 101.09140518] ; [203.09140518  54.90859482],0
s6,1,0.037861,4.311235,[329 134] ; [162  93],[316.61977716 146.38022284] ; [174.38022284  80.61977716],0
s2,1,0.041335,4.162244,[254 220] ; [115 137],[240.91735537 233.08264463] ; [128.08264463 123.91735537],0
b4,1,0.060641,3.519778,[265 210] ; [163  96],[276.97547684 198.02452316] ; [151.02452316 107.97547684],0
n3,1,0.061519,3.495956,[68 15] ; [49 22],[63.05844156 19.94155844] ; [53.94155844 17.05844156],0
a5,1,0.074688,3.176864,[359 116] ; [180  79],[348.80790191 126.19209809] ; [190.19209809  68.80790191],0
a1,1,0.141832,2.157973,[ 26 449] ; [  8 251],[ 22.0027248 452.9972752] ; [ 11.9972752 247.0027248],0
p1,1,0.170481,1.878711,[ 45 428] ; [ 17 242],[ 40.06284153 432.93715847] ; [ 21.93715847 237.06284153],0
d5,1,0.171527,1.869547,[392  81] ; [204  55],[385.12021858  87.87978142] ; [210.87978142  48.12021858],0
d4,1,0.240065,1.380214,[397  77] ; [208  51],[391.22783083  82.77216917] ; [213.77216917  45.22783083],0
d3,1,0.303883,1.057076,[334 140] ; [173  86],[327.85538881 146.14461119] ; [179.14461119  79.85538881],0
a2,1,0.324509,0.970687,[120 355] ; [ 57 202],[114.54359673 360.45640327] ; [ 62.45640327 196.54359673],0
s1,1,0.459742,0.546522,[ 12 458] ; [  9 247],[ 13.59504132 456.40495868] ; [  7.40495868 248.59504132],0
d1,1,0.473419,0.513984,[288 187] ; [150 109],[283.44686649 191.55313351] ; [154.55313351 104.44686649],0
u3,1,0.52643,0.401277,[65 59] ; [50 38],[67.26415094 56.73584906] ; [47.73584906 40.26415094],0
u2,1,0.545292,0.36582,[60 62] ; [47 41],[62.16190476 59.83809524] ; [44.83809524 43.16190476],0
b2,1,0.562993,0.334548,[119 179] ; [53 90],[116.22675737 181.77324263] ; [55.77324263 87.22675737],0
b3,1,0.562993,0.334548,[119 179] ; [53 90],[116.22675737 181.77324263] ; [55.77324263 87.22675737],0
p12,1,0.601036,0.273436,[ 42 431] ; [ 20 238],[ 40.11764706 432.88235294] ; [ 21.88235294 236.11764706],0
n1,1,0.617761,0.249028,[28 54] ; [27 44],[29.47712418 52.52287582] ; [25.52287582 45.47712418],0
d2,1,0.61994,0.245952,[233 242] ; [131 126],[236.20218579 238.79781421] ; [127.79781421 129.20218579],0
u1,1,0.686443,0.162963,[ 92 383] ; [ 47 212],[ 89.95231608 385.04768392] ; [ 49.04768392 209.95231608],0
b1,1,0.692895,0.155969,[172 303] ; [ 90 169],[169.55040872 305.44959128] ; [ 92.44959128 166.55040872],0
n2,1,0.704706,0.143622,[63 20] ; [52 19],[61.98051948 21.01948052] ; [53.01948052 17.98051948],0
s4,1,0.73589,0.113772,[ 80 389] ; [ 41 214],[ 78.38259669 390.61740331] ; [ 42.61740331 212.38259669],0
u4,1,0.746039,0.104889,[ 11 464] ; [  7 252],[ 11.64850136 463.35149864] ; [  6.35149864 252.64850136],0
a7,1,0.894425,0.017611,[343 130] ; [189  70],[343.76502732 129.23497268] ; [188.23497268  70.76502732],0
a4,1,0.978176,0.000748,[215 258] ; [118 141],[215.17622951 257.82377049] ; [117.82377049 141.17622951],0
a6,1,0.981956,0.000512,[317 157] ; [173  86],[316.8622101 157.1377899] ; [173.1377899  85.8622101],0
