Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,94.660672,[127  44] ; [15 91],[87.66064982 83.33935018] ; [54.33935018 51.66064982],1
a1,1,0.091068,2.855387,[ 18 154] ; [  5 101],[ 14.23021583 157.76978417] ; [ 8.76978417 97.23021583],0
n6,1,0.11249,2.518888,[156  14] ; [90 15],[152.07272727  17.92727273] ; [93.92727273 11.07272727],0
v3,1,0.160914,1.965619,[76 90] ; [39 66],[70.44280443 95.55719557] ; [44.55719557 60.44280443],0
s5,1,0.192846,1.695743,[80 82] ; [42 60],[74.86363636 87.13636364] ; [47.13636364 54.86363636],0
n3,1,0.237688,1.394251,[19  5] ; [18 10],[17.07692308  6.92307692] ; [19.92307692  8.07692308],0
s7,1,0.280594,1.164211,[106  59] ; [57 42],[101.875  63.125] ; [61.125 37.875],0
r3,1,0.286387,1.136528,[165   4] ; [101   5],[163.46909091   5.53090909] ; [102.53090909   3.46909091],0
b4,1,0.345161,0.891169,[104  68] ; [58 48],[100.23021583  71.76978417] ; [61.76978417 44.23021583],0
p5,1,0.348668,0.878299,[ 34 138] ; [26 80],[ 37.12230216 134.87769784] ; [22.87769784 83.12230216],0
b1,1,0.375433,0.785602,[75 97] ; [52 54],[78.57553957 93.42446043] ; [48.42446043 57.57553957],0
n1,1,0.415638,0.662615,[ 8 17] ; [12 16],[ 9.43396226 15.56603774] ; [10.56603774 17.43396226],0
b5,1,0.475035,0.510241,[98 74] ; [65 41],[100.84892086  71.15107914] ; [62.15107914 43.84892086],0
p12,1,0.502193,0.4503,[ 24 146] ; [12 94],[ 22.17391304 147.82608696] ; [13.82608696 92.17391304],0
n5,1,0.509817,0.434442,[143  29] ; [84 21],[140.95306859  31.04693141] ; [86.04693141 18.95306859],0
a8,1,0.517699,0.418474,[ 22 127] ; [18 83],[ 23.84 125.16] ; [16.16 84.84],0
p1,1,0.600238,0.274637,[ 22 149] ; [16 90],[ 23.45848375 147.54151625] ; [14.54151625 91.45848375],0
u2,1,0.634722,0.225712,[18 11] ; [26 20],[17.01333333 11.98666667] ; [26.98666667 19.01333333],0
p2,1,0.645009,0.212251,[157  15] ; [95 11],[155.91366906  16.08633094] ; [96.08633094  9.91366906],0
n2,1,0.706302,0.141999,[19  6] ; [20  8],[18.39622642  6.60377358] ; [20.60377358  7.39622642],0
s1,1,0.767293,0.087567,[  6 165] ; [  3 102],[  5.57608696 165.42391304] ; [  3.42391304 101.57608696],0
p11,1,0.819651,0.051981,[143  29] ; [87 19],[142.30215827  29.69784173] ; [87.69784173 18.30215827],0
b2,1,0.889222,0.019401,[53 63] ; [29 36],[52.55248619 63.44751381] ; [29.44751381 35.55248619],0
b3,1,0.889222,0.019401,[53 63] ; [29 36],[52.55248619 63.44751381] ; [29.44751381 35.55248619],0
v2,1,0.937885,0.006073,[100  68] ; [62 43],[99.69230769 68.30769231] ; [62.30769231 42.69230769],0
