Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,99.243816,[209 109] ; [ 61 194],[149.84293194 168.15706806] ; [120.15706806 134.84293194],1
s2,1,0.0,86.141124,[176 144] ; [ 44 212],[122.22222222 197.77777778] ; [ 97.77777778 158.22222222],1
s8,1,0.0,70.971603,[162 159] ; [ 43 214],[113.84948097 207.15051903] ; [ 91.15051903 165.84948097],1
s7,1,0.0,55.337149,[164 147] ; [ 52 189],[121.69565217 189.30434783] ; [ 94.30434783 146.69565217],1
p4,1,0.000118,14.827059,[197 125] ; [114 139],[174.16 147.84] ; [136.84 116.16],1
s4,1,0.000281,13.195071,[ 51 268] ; [ 16 241],[ 37.10590278 281.89409722] ; [ 29.89409722 227.10590278],1
p9,1,0.000318,12.961576,[271  48] ; [184  69],[253.75  65.25] ; [201.25  51.75],1
r4,1,0.000352,12.772693,[297  25] ; [212  45],[283.07081174  38.92918826] ; [225.92918826  31.07081174],1
n4,1,0.000837,11.156852,[254  68] ; [171  86],[236.35578584  85.64421416] ; [188.64421416  68.35578584],1
r3,1,0.000926,10.970118,[311  10] ; [232  25],[301.56228374  19.43771626] ; [241.43771626  15.56228374],1
n5,1,0.00097,10.884662,[247  73] ; [165  90],[229.28695652  90.71304348] ; [182.71304348  72.28695652],1
p10,1,0.001195,10.497422,[257  60] ; [177  78],[240.52097902  76.47902098] ; [193.47902098  61.52097902],0
v1,1,0.001323,10.310227,[168 140] ; [104 150],[149.06761566 158.93238434] ; [122.93238434 131.06761566],0
r1,1,0.003041,8.782978,[265  56] ; [185  71],[250.34662045  70.65337955] ; [199.65337955  56.34662045],0
u1,1,0.004707,7.988614,[ 58 264] ; [ 25 232],[ 46.15889465 275.84110535] ; [ 36.84110535 220.15889465],0
d5,1,0.005882,7.58609,[265  56] ; [187  69],[251.4592721  69.5407279] ; [200.5407279  55.4592721],0
u4,1,0.011078,6.452689,[ 11 311] ; [  1 256],[  6.67357513 315.32642487] ; [  5.32642487 251.67357513],0
p12,1,0.012668,6.214929,[ 22 298] ; [  6 248],[ 15.6097561 304.3902439] ; [ 12.3902439 241.6097561],0
p3,1,0.018791,5.520867,[154 167] ; [ 97 157],[140.12347826 180.87652174] ; [110.87652174 143.12347826],0
p5,1,0.021713,5.268664,[ 24 294] ; [  8 248],[ 17.728223 300.271777] ; [ 14.271777 241.728223],0
p2,1,0.02498,5.0253,[269  50] ; [197  59],[258.52869565  60.47130435] ; [207.47130435  48.52869565],0
n6,1,0.030755,4.666601,[269  52] ; [197  60],[258.79930796  62.20069204] ; [207.20069204  49.79930796],0
d4,1,0.033261,4.532273,[261  60] ; [190  67],[250.46885813  70.53114187] ; [200.53114187  56.46885813],0
p6,1,0.042615,4.110601,[106 212] ; [ 64 187],[ 95.00878735 222.99121265] ; [ 74.99121265 176.00878735],0
u2,1,0.042947,4.097491,[66 37] ; [42 43],[59.17021277 43.82978723] ; [48.82978723 36.17021277],0
u3,1,0.059123,3.561814,[65 38] ; [42 43],[58.62234043 44.37765957] ; [48.37765957 36.62234043],0
d1,1,0.066549,3.366152,[185 137] ; [128 129],[174.06908463 147.93091537] ; [138.93091537 118.06908463],0
r2,1,0.082787,3.00933,[304  15] ; [234  21],[298.99303136  20.00696864] ; [239.00696864  15.99303136],0
a7,1,0.086036,2.947016,[246  75] ; [180  76],[236.99480069  84.00519931] ; [189.00519931  66.99480069],0
a5,1,0.093785,2.808167,[229  93] ; [166  91],[219.67184801 102.32815199] ; [175.32815199  81.67184801],0
p7,1,0.106414,2.606688,[193 118] ; [140 113],[183.62234043 127.37765957] ; [149.37765957 103.62234043],0
a2,1,0.13386,2.247161,[ 74 248] ; [ 46 211],[ 66.7357513 255.2642487] ; [ 53.2642487 203.7357513],0
b4,1,0.147132,2.10174,[191 131] ; [137 120],[182.41105354 139.58894646] ; [145.58894646 111.41105354],0
d3,1,0.159455,1.979387,[223  98] ; [163  92],[215.11458333 105.88541667] ; [170.88541667  84.11458333],0
p11,1,0.170666,1.877083,[256  66] ; [192  65],[249.14680484  72.85319516] ; [198.85319516  58.14680484],0
n1,1,0.170861,1.875374,[28 45] ; [19 50],[24.16197183 48.83802817] ; [22.83802817 46.16197183],0
a8,1,0.223316,1.482932,[ 40 252] ; [ 24 211],[ 35.46110057 256.53889943] ; [ 28.53889943 206.46110057],0
v3,1,0.2281,1.452671,[118 188] ; [ 83 164],[111.22242315 194.77757685] ; [ 89.77757685 157.22242315],0
a6,1,0.252645,1.30862,[229  92] ; [172  85],[222.70069204  98.29930796] ; [178.29930796  78.70069204],0
s1,1,0.273203,1.200594,[ 11 306] ; [  5 251],[  8.85165794 308.14834206] ; [  7.14834206 248.85165794],0
v2,1,0.274331,1.19496,[168 137] ; [124 122],[161.63339383 143.36660617] ; [130.36660617 115.63339383],0
d2,1,0.326147,0.964135,[148 173] ; [108 149],[142.17301038 178.82698962] ; [113.82698962 143.17301038],0
a1,1,0.344123,0.89501,[ 15 307] ; [  8 249],[ 12.791019 309.208981] ; [ 10.208981 246.791019],0
b5,1,0.429025,0.625462,[207 115] ; [157 100],[202.43177893 119.56822107] ; [161.56822107  95.43177893],0
n2,1,0.477472,0.504632,[52 21] ; [46 24],[50.02797203 22.97202797] ; [47.97202797 22.02797203],0
b3,1,0.51188,0.430222,[ 65 129] ; [55 94],[ 67.87172012 126.12827988] ; [52.12827988 96.87172012],0
b2,1,0.51188,0.430222,[ 65 129] ; [55 94],[ 67.87172012 126.12827988] ; [52.12827988 96.87172012],0
p8,1,0.567402,0.32705,[155 161] ; [118 135],[151.61335677 164.38664323] ; [121.38664323 131.61335677],0
n3,1,0.643986,0.213566,[52 21] ; [46 22],[50.73758865 22.26241135] ; [47.26241135 20.73758865],0
a4,1,0.723618,0.125052,[130 189] ; [101 156],[127.93229167 191.06770833] ; [103.06770833 153.93229167],0
b1,1,0.941594,0.005368,[125 197] ; [ 99 158],[124.57340242 197.42659758] ; [ 99.42659758 157.57340242],0
a3,1,0.979263,0.000676,[216 105] ; [172  84],[215.85441941 105.14558059] ; [172.14558059  83.85441941],0
p1,1,1.0,0.0,[ 20 300] ; [ 16 240],[ 20. 300.] ; [ 16. 240.],0
