Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000166,14.184621,[37 22] ; [17 43],[26.77310924 32.22689076] ; [27.22689076 32.77310924],1
a5,1,0.014755,5.945461,[41 18] ; [29 32],[34.41666667 24.58333333] ; [35.58333333 25.41666667],0
a8,1,0.019063,5.495718,[ 9 46] ; [ 2 57],[ 5.30701754 49.69298246] ; [ 5.69298246 53.30701754],0
d2,1,0.028169,4.817674,[30 29] ; [19 42],[24.09166667 34.90833333] ; [24.90833333 36.09166667],0
p8,1,0.032384,4.578035,[14 43] ; [26 34],[19.48717949 37.51282051] ; [20.51282051 39.48717949],0
s1,1,0.038037,4.303358,[ 1 55] ; [ 7 54],[ 3.82905983 52.17094017] ; [ 4.17094017 56.82905983],0
a4,1,0.064303,3.422767,[26 33] ; [17 44],[21.14166667 37.85833333] ; [21.85833333 39.14166667],0
a3,1,0.065598,3.389881,[40 18] ; [32 29],[35.09243697 22.90756303] ; [36.90756303 24.09243697],0
a2,1,0.107212,2.594838,[12 47] ; [ 6 55],[ 8.85 50.15] ; [ 9.15 51.85],0
s2,1,0.126082,2.340089,[11 47] ; [19 42],[14.62184874 43.37815126] ; [15.37815126 45.62184874],0
n1,1,0.126422,2.335902,[ 9 10] ; [ 6 18],[ 6.62790698 12.37209302] ; [ 8.37209302 15.62790698],0
n2,1,0.152594,2.046131,[15  5] ; [13 11],[12.72727273  7.27272727] ; [15.27272727  8.72727273],0
v4,1,0.162741,1.948574,[42 17] ; [50 11],[45.23333333 13.76666667] ; [46.76666667 14.23333333],0
s3,1,0.163435,1.942155,[19 38] ; [28 33],[22.70338983 34.29661017] ; [24.29661017 36.70338983],0
b4,1,0.184445,1.761442,[38 21] ; [32 29],[34.41666667 24.58333333] ; [35.58333333 25.41666667],0
b2,1,0.192199,1.70068,[13 22] ; [ 8 27],[10.5 24.5] ; [10.5 24.5],0
b3,1,0.192199,1.70068,[13 22] ; [ 8 27],[10.5 24.5] ; [10.5 24.5],0
d5,1,0.215791,1.532144,[43 16] ; [38 23],[39.825 19.175] ; [41.175 19.825],0
n3,1,0.220095,1.503751,[10  9] ; [17  7],[11.93023256  7.06976744] ; [15.06976744  8.93023256],0
v3,1,0.253177,1.305687,[16 38] ; [12 47],[13.38053097 40.61946903] ; [14.61946903 44.38053097],0
p11,1,0.268679,1.223481,[34 25] ; [29 32],[30.975 28.025] ; [32.025 28.975],0
a1,1,0.31383,1.014488,[ 7 52] ; [ 4 57],[ 5.40833333 53.59166667] ; [ 5.59166667 55.40833333],0
r3,1,0.325856,0.965298,[44 15] ; [50 11],[46.21666667 12.78333333] ; [47.78333333 13.21666667],0
u1,1,0.434903,0.609693,[ 5 54] ; [ 3 58],[ 3.93333333 55.06666667] ; [ 4.06666667 56.93333333],0
b1,1,0.463227,0.538086,[32 27] ; [29 32],[29.99166667 29.00833333] ; [31.00833333 29.99166667],0
p3,1,0.468886,0.5246,[19 39] ; [16 44],[17.20338983 40.79661017] ; [17.79661017 42.20338983],0
p1,1,0.474161,0.512264,[ 6 53] ; [ 4 57],[ 4.91666667 54.08333333] ; [ 5.08333333 55.91666667],0
d1,1,0.478363,0.502592,[26 33] ; [23 38],[24.09166667 34.90833333] ; [24.90833333 36.09166667],0
p2,1,0.509955,0.43416,[37 20] ; [36 25],[35.26271186 21.73728814] ; [37.73728814 23.26271186],0
p12,1,0.519136,0.415609,[ 2 55] ; [ 1 60],[ 1.44915254 55.55084746] ; [ 1.55084746 59.44915254],0
p9,1,0.532535,0.389551,[35 22] ; [34 27],[33.33050847 23.66949153] ; [35.66949153 25.33050847],0
p4,1,0.535522,0.383902,[20 38] ; [24 36],[21.62711864 36.37288136] ; [22.37288136 37.62711864],0
v1,1,0.553051,0.35188,[22 35] ; [20 40],[20.46153846 36.53846154] ; [21.53846154 38.46153846],0
p6,1,0.554582,0.349172,[ 9 46] ; [12 46],[10.22123894 44.77876106] ; [10.77876106 47.22123894],0
v2,1,0.584703,0.298694,[20 35] ; [24 34],[21.4159292 33.5840708] ; [22.5840708 35.4159292],0
r1,1,0.60847,0.262409,[40 19] ; [38 22],[38.67226891 20.32773109] ; [39.32773109 20.67226891],0
a7,1,0.663743,0.189009,[39 20] ; [38 23],[37.85833333 21.14166667] ; [39.14166667 21.85833333],0
u3,1,0.676326,0.174291,[ 9 10] ; [15 13],[9.70212766 9.29787234] ; [14.29787234 13.70212766],0
u2,1,0.682509,0.167315,[10  9] ; [17 12],[10.6875  8.3125] ; [16.3125 12.6875],0
r2,1,0.713754,0.134556,[49  9] ; [50 11],[48.25210084  9.74789916] ; [50.74789916 10.25210084],0
p7,1,0.768421,0.086696,[24 33] ; [26 32],[24.7826087 32.2173913] ; [25.2173913 32.7826087],0
p10,1,0.778274,0.079281,[27 29] ; [31 30],[27.76068376 28.23931624] ; [30.23931624 30.76068376],0
d3,1,0.778788,0.078904,[32 27] ; [31 29],[31.23529412 27.76470588] ; [31.76470588 28.23529412],0
s4,1,0.796101,0.066769,[ 5 54] ; [ 6 55],[ 5.40833333 53.59166667] ; [ 5.59166667 55.40833333],0
r4,1,0.803484,0.061922,[39 20] ; [39 22],[38.35 20.65] ; [39.65 21.35],0
s5,1,0.862059,0.030191,[ 7 48] ; [ 7 53],[ 6.69565217 48.30434783] ; [ 7.30434783 52.69565217],0
b5,1,0.881481,0.022228,[35 24] ; [37 24],[35.4 23.6] ; [36.6 24.4],0
s6,1,0.885527,0.020726,[23 36] ; [23 38],[22.61666667 36.38333333] ; [23.38333333 37.61666667],0
d4,1,0.904848,0.01429,[41 18] ; [43 18],[41.3 17.7] ; [42.7 18.3],0
s8,1,0.934916,0.006669,[10 49] ; [10 51],[ 9.83333333 49.16666667] ; [10.16666667 50.83333333],0
a6,1,0.962396,0.002223,[37 22] ; [38 23],[36.875 22.125] ; [38.125 22.875],0
p5,1,0.972484,0.00119,[ 2 56] ; [ 2 58],[ 1.96610169 56.03389831] ; [ 2.03389831 57.96610169],0
