Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,29.249752,[48 25] ; [144  10],[61.74449339 11.25550661] ; [130.25550661  23.74449339],1
p10,1,0.0,26.916292,[27 44] ; [114  40],[44.49333333 26.50666667] ; [96.50666667 57.49333333],1
p9,1,0.0,26.42836,[32 37] ; [124  30],[48.2690583 20.7309417] ; [107.7309417  46.2690583],1
r4,1,2e-06,22.876029,[41 34] ; [131  25],[55.84415584 19.15584416] ; [116.15584416  39.84415584],1
p2,1,2.1e-05,18.075739,[36 39] ; [118  37],[50.2173913 24.7826087] ; [103.7826087  51.2173913],1
n6,1,4.1e-05,16.84667,[38 35] ; [122  33],[51.22807018 21.77192982] ; [108.77192982  46.22807018],1
v4,1,4.9e-05,16.469755,[54 20] ; [141  11],[63.84955752 10.15044248] ; [131.15044248  20.84955752],1
b1,1,0.001025,10.782631,[42 33] ; [ 52 104],[30.51948052 44.48051948] ; [63.48051948 92.51948052],0
p8,1,0.005942,7.567698,[13 60] ; [55 99],[21.86784141 51.13215859] ; [ 46.13215859 107.86784141],0
s3,1,0.010993,6.466504,[25 48] ; [80 73],[33.9159292 39.0840708] ; [71.0840708 81.9159292],0
s6,1,0.012527,6.234705,[29 45] ; [87 66],[37.81497797 36.18502203] ; [78.18502203 74.81497797],0
n3,1,0.014299,6.00088,[14 13] ; [35  9],[18.63380282  8.36619718] ; [30.36619718 13.63380282],0
u3,1,0.018183,5.578429,[12 27] ; [38 32],[17.88990826 21.11009174] ; [32.11009174 37.88990826],0
v2,1,0.026112,4.948599,[21 49] ; [67 79],[28.51851852 41.48148148] ; [59.48148148 86.51851852],0
r1,1,0.027034,4.88863,[40 34] ; [107  48],[47.50218341 26.49781659] ; [99.49781659 55.50218341],0
s8,1,0.028478,4.798909,[12 62] ; [ 46 109],[18.74235808 55.25764192] ; [ 39.25764192 115.74235808],0
a1,1,0.041918,4.138511,[ 8 67] ; [  6 150],[ 4.54545455 70.45454545] ; [  9.45454545 146.54545455],0
r2,1,0.043574,4.072987,[59 15] ; [137  16],[63.89427313 10.10572687] ; [132.10572687  20.89427313],0
p7,1,0.055315,3.672565,[25 47] ; [73 78],[31.64125561 40.35874439] ; [66.35874439 84.64125561],0
