Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,45.958476,[100  64] ; [25 96],[71.92982456 92.07017544] ; [53.07017544 67.92982456],1
v1,1,3e-05,17.429967,[118  48] ; [56 64],[100.99300699  65.00699301] ; [73.00699301 46.99300699],1
a5,1,0.000351,12.773915,[147  23] ; [86 38],[134.72789116  35.27210884] ; [98.27210884 25.72789116],1
d1,1,0.001453,10.137346,[132  38] ; [75 49],[119.69387755  50.30612245] ; [87.30612245 36.69387755],0
s4,1,0.00454,8.054289,[ 29 140] ; [38 83],[ 39.04482759 129.95517241] ; [27.95517241 93.04482759],0
d5,1,0.007759,7.088303,[152  18] ; [96 27],[143.89078498  26.10921502] ; [104.10921502  18.89078498],0
p12,1,0.017948,5.60126,[ 30 140] ; [ 10 114],[ 23.1292517 146.8707483] ; [ 16.8707483 107.1292517],0
d2,1,0.022995,5.168912,[103  66] ; [59 65],[93.44027304 75.55972696] ; [68.55972696 55.44027304],0
d4,1,0.034285,4.480421,[156  14] ; [103  20],[150.27303754  19.72696246] ; [108.72696246  14.27303754],0
b1,1,0.047962,3.9113,[ 64 106] ; [61 63],[72.27891156 97.72108844] ; [52.72108844 71.27891156],0
u1,1,0.061347,3.500599,[ 46 124] ; [ 22 102],[ 39.31972789 130.68027211] ; [28.68027211 95.31972789],0
a3,1,0.111967,2.526238,[138  32] ; [91 33],[132.41496599  37.58503401] ; [96.58503401 27.41496599],0
p8,1,0.13196,2.269292,[112  58] ; [71 53],[105.81632653  64.18367347] ; [77.18367347 46.81632653],0
b4,1,0.142716,2.148427,[105  65] ; [66 58],[98.87755102 71.12244898] ; [72.12244898 51.87755102],0
r2,1,0.145171,2.122267,[163   6] ; [113   9],[160.28865979   8.71134021] ; [115.71134021   6.28865979],0
p2,1,0.184025,1.764818,[155  15] ; [107  17],[151.49659864  18.50340136] ; [110.50340136  13.49659864],0
s8,1,0.20211,1.627064,[117  52] ; [77 47],[111.89761092  57.10238908] ; [82.10238908 41.89761092],0
r1,1,0.212968,1.551133,[142  26] ; [97 26],[137.97938144  30.02061856] ; [101.02061856  21.97938144],0
p6,1,0.243836,1.35828,[95 72] ; [62 62],[90.09965636 76.90034364] ; [66.90034364 57.09965636],0
s7,1,0.277838,1.177633,[125  38] ; [83 34],[121.08571429  41.91428571] ; [86.91428571 30.08571429],0
p9,1,0.280251,1.165872,[155  14] ; [109  15],[152.27303754  16.72696246] ; [111.72696246  12.27303754],0
n5,1,0.297284,1.086336,[142  26] ; [99 25],[138.65753425  29.34246575] ; [102.34246575  21.65753425],0
