Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,1.3e-05,19.021163,[12 33] ; [43 19],[23.13084112 21.86915888] ; [31.86915888 30.13084112],1
s1,1,0.006283,7.467429,[ 7 38] ; [ 1 62],[ 3.33333333 41.66666667] ; [ 4.66666667 58.33333333],0
u2,1,0.009381,6.748859,[ 2 15] ; [14 14],[ 6.04444444 10.95555556] ; [ 9.95555556 18.04444444],0
p10,1,0.010125,6.612772,[15 28] ; [38 25],[21.5 21.5] ; [31.5 31.5],0
n6,1,0.011398,6.402157,[18 25] ; [42 21],[24.33962264 18.66037736] ; [35.66037736 27.33962264],0
u3,1,0.012086,6.298174,[ 2 15] ; [14 15],[ 5.91304348 11.08695652] ; [10.08695652 18.91304348],0
s6,1,0.012983,6.171429,[ 9 36] ; [27 36],[15. 30.] ; [21. 42.],0
r3,1,0.018009,5.595308,[16 28] ; [37 25],[22. 22.] ; [31. 31.],0
p9,1,0.024366,5.068365,[16 26] ; [37 24],[21.61165049 20.38834951] ; [31.38834951 29.61165049],0
p8,1,0.025194,5.010478,[ 5 38] ; [19 44],[ 9.73584906 33.26415094] ; [14.26415094 48.73584906],0
r2,1,0.025917,4.961574,[18 25] ; [39 22],[23.56730769 19.43269231] ; [33.43269231 27.56730769],0
p1,1,0.027464,4.861374,[ 8 37] ; [ 3 60],[ 4.58333333 40.41666667] ; [ 6.41666667 56.58333333],0
n2,1,0.051599,3.788723,[ 9 14] ; [21 11],[12.54545455 10.45454545] ; [17.45454545 14.54545455],0
s8,1,0.066619,3.364424,[ 3 42] ; [12 51],[ 6.25 38.75] ; [ 8.75 54.25],0
b5,1,0.110882,2.541612,[18 27] ; [35 28],[22.08333333 22.91666667] ; [30.91666667 32.08333333],0
p7,1,0.130483,2.286751,[ 9 36] ; [20 40],[12.42857143 32.57142857] ; [16.57142857 43.42857143],0
v2,1,0.14291,2.146347,[10 34] ; [22 39],[13.40952381 30.59047619] ; [18.59047619 42.40952381],0
d5,1,0.145251,2.121429,[23 22] ; [41 22],[26.66666667 18.33333333] ; [37.33333333 25.66666667],0
a5,1,0.171857,1.866667,[26 19] ; [28 35],[22.5 22.5] ; [31.5 31.5],0
n3,1,0.182071,1.780641,[ 9 13] ; [19 13],[11.40740741 10.59259259] ; [16.59259259 15.40740741],0
d3,1,0.215144,1.536473,[21 24] ; [37 26],[24.16666667 20.83333333] ; [33.83333333 29.16666667],0
a8,1,0.218461,1.514453,[ 4 39] ; [ 2 56],[ 2.55445545 40.44554455] ; [ 3.44554455 54.55445545],0
n1,1,0.237556,1.395037,[10 13] ; [ 9 23],[ 7.94545455 15.05454545] ; [11.05454545 20.94545455],0
a7,1,0.260926,1.263835,[19 26] ; [33 29],[21.86915888 23.13084112] ; [30.13084112 31.86915888],0
d2,1,0.273746,1.197879,[21 23] ; [23 39],[18.26415094 25.73584906] ; [25.73584906 36.26415094],0
n4,1,0.276278,1.185306,[29 16] ; [34 29],[26.25 18.75] ; [36.75 26.25],0
a4,1,0.301275,1.068542,[16 28] ; [17 46],[13.57009346 30.42990654] ; [19.42990654 43.57009346],0
s3,1,0.325948,0.964929,[12 31] ; [23 39],[14.33333333 28.66666667] ; [20.66666667 41.33333333],0
a1,1,0.342252,0.901978,[ 7 38] ; [ 6 57],[ 5.41666667 39.58333333] ; [ 7.58333333 55.41666667],0
p11,1,0.343415,0.897643,[18 27] ; [31 32],[20.41666667 24.58333333] ; [28.58333333 34.41666667],0
n5,1,0.353993,0.859091,[29 16] ; [35 28],[26.66666667 18.33333333] ; [37.33333333 25.66666667],0
a3,1,0.365056,0.820426,[28 16] ; [34 28],[25.73584906 18.26415094] ; [36.26415094 25.73584906],0
d4,1,0.36834,0.809255,[29 16] ; [45 17],[31.12149533 13.87850467] ; [42.87850467 19.12149533],0
u1,1,0.394511,0.724993,[ 3 42] ; [ 2 61],[ 2.08333333 42.91666667] ; [ 2.91666667 60.08333333],0
s2,1,0.4384,0.600467,[ 9 35] ; [17 46],[10.69158879 33.30841121] ; [15.30841121 47.69158879],0
v3,1,0.450342,0.569792,[ 8 37] ; [15 48],[ 9.58333333 35.41666667] ; [13.41666667 49.58333333],0
b3,1,0.477654,0.504215,[12 21] ; [ 9 23],[10.66153846 22.33846154] ; [10.33846154 21.66153846],0
b2,1,0.477654,0.504215,[12 21] ; [ 9 23],[10.66153846 22.33846154] ; [10.33846154 21.66153846],0
p4,1,0.48087,0.496889,[11 34] ; [19 43],[12.61682243 32.38317757] ; [17.38317757 44.61682243],0
