Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.821308,[254  23] ; [51 27],[237.98591549  39.01408451] ; [67.01408451 10.98591549],1
n4,1,5e-06,20.716124,[205  70] ; [37 41],[188.52691218  86.47308782] ; [53.47308782 24.52691218],1
v4,1,7e-06,20.080675,[262  13] ; [62 16],[252.40793201  22.59206799] ; [71.59206799  6.40793201],1
r3,1,3.1e-05,17.378613,[266  10] ; [64 13],[258.01699717  17.98300283] ; [71.98300283  5.01699717],1
p11,1,4.9e-05,16.471262,[211  66] ; [41 37],[196.63098592  80.36901408] ; [55.36901408 22.63098592],1
p10,1,8.3e-05,15.486783,[214  57] ; [43 33],[200.71181556  70.28818444] ; [56.28818444 19.71181556],1
n5,1,0.000337,12.850998,[194  81] ; [38 40],[180.73654391  94.26345609] ; [51.26345609 26.73654391],1
s6,1,0.000854,11.119077,[182  90] ; [36 42],[169.41714286 102.58285714] ; [48.58285714 29.41714286],1
r2,1,0.001141,10.583981,[258  15] ; [64 13],[251.16  21.84] ; [70.84  6.16],0
p9,1,0.001384,10.227528,[219  49] ; [49 27],[208.79069767  59.20930233] ; [59.20930233 16.79069767],0
p2,1,0.002536,9.114116,[222  54] ; [50 28],[212.06779661  63.93220339] ; [59.93220339 18.06779661],0
a5,1,0.017708,5.624773,[202  75] ; [46 32],[193.50985915  83.49014085] ; [54.49014085 23.50985915],0
s8,1,0.021907,5.253124,[106 170] ; [19 59],[ 97.45762712 178.54237288] ; [27.54237288 50.45762712],0
v2,1,0.023039,5.165574,[144 119] ; [29 44],[135.41369048 127.58630952] ; [37.58630952 35.41369048],0
d2,1,0.025554,4.985927,[129 147] ; [25 52],[120.40793201 155.59206799] ; [33.59206799 43.40793201],0
s5,1,0.026192,4.943277,[ 77 191] ; [12 63],[ 69.5393586 198.4606414] ; [19.4606414 55.5393586],0
r1,1,0.02956,4.734673,[225  50] ; [55 23],[218.13031161  56.86968839] ; [61.86968839 16.13031161],0
s2,1,0.031287,4.63716,[134 140] ; [27 50],[125.68091168 148.31908832] ; [35.31908832 41.68091168],0
p4,1,0.037898,4.309577,[109 165] ; [21 57],[101.19318182 172.80681818] ; [28.80681818 49.19318182],0
d1,1,0.04007,4.214931,[164 113] ; [36 42],[156.05633803 120.94366197] ; [43.94366197 34.05633803],0
v1,1,0.047879,3.914217,[125 146] ; [25 50],[117.48554913 153.51445087] ; [32.51445087 42.48554913],0
u1,1,0.06214,3.479328,[ 49 228] ; [ 7 71],[ 43.69577465 233.30422535] ; [12.30422535 65.69577465],0
b1,1,0.077903,3.108126,[ 81 196] ; [31 47],[ 87.3915493 189.6084507] ; [24.6084507 53.3915493],0
s1,1,0.078249,3.100897,[  9 262] ; [ 6 69],[ 11.74855491 259.25144509] ; [ 3.25144509 71.74855491],0
u2,1,0.095154,2.784949,[44 42] ; [20  9],[47.86086957 38.13913043] ; [16.13913043 12.86086957],0
p7,1,0.1047,2.632444,[130 135] ; [28 45],[123.87573964 141.12426036] ; [34.12426036 38.87573964],0
n2,1,0.107876,2.585064,[54 19] ; [18 13],[50.53846154 22.46153846] ; [21.46153846  9.53846154],0
p6,1,0.11314,2.50981,[ 67 208] ; [12 64],[ 61.89458689 213.10541311] ; [17.10541311 58.89458689],0
b2,1,0.125823,2.343302,[ 52 102] ; [ 9 33],[ 47.92857143 106.07142857] ; [13.07142857 28.92857143],0
b3,1,0.125823,2.343302,[ 52 102] ; [ 9 33],[ 47.92857143 106.07142857] ; [13.07142857 28.92857143],0
s7,1,0.146246,2.110977,[111 158] ; [24 51],[105.56686047 163.43313953] ; [29.43313953 45.56686047],0
v3,1,0.161827,1.957072,[ 93 175] ; [19 54],[ 88.02346041 179.97653959] ; [23.97653959 49.02346041],0
p12,1,0.178557,1.809597,[ 13 262] ; [ 1 75],[ 10.96866097 264.03133903] ; [ 3.03133903 72.96866097],0
a1,1,0.205124,1.60551,[  9 268] ; [ 5 73],[ 10.92394366 266.07605634] ; [ 3.07605634 74.92394366],0
n3,1,0.248644,1.330906,[53 21] ; [18 12],[50.51923077 23.48076923] ; [20.48076923  9.51923077],0
p8,1,0.262923,1.253298,[111 160] ; [25 49],[106.82898551 164.17101449] ; [29.17101449 44.82898551],0
a2,1,0.269508,1.219249,[ 70 207] ; [15 63],[ 66.32394366 210.67605634] ; [18.67605634 59.32394366],0
s4,1,0.280045,1.166871,[ 49 223] ; [10 68],[ 45.85142857 226.14857143] ; [13.14857143 64.85142857],0
p5,1,0.312808,1.018781,[ 15 261] ; [ 2 74],[ 13.32954545 262.67045455] ; [ 3.67045455 72.32954545],0
a6,1,0.349092,0.876755,[205  72] ; [61 16],[208.14124294  68.85875706] ; [57.85875706 19.14124294],0
a3,1,0.387831,0.745731,[190  86] ; [49 28],[186.86685552  89.13314448] ; [52.13314448 24.86685552],0
s3,1,0.420837,0.647976,[142 128] ; [36 40],[138.9017341 131.0982659] ; [39.0982659 36.9017341],0
a4,1,0.490287,0.475896,[111 165] ; [28 50],[108.37288136 167.62711864] ; [30.62711864 47.37288136],0
d4,1,0.629959,0.232116,[233  44] ; [63 14],[231.61581921  45.38418079] ; [64.38418079 12.61581921],0
b5,1,0.635135,0.225162,[189  88] ; [51 27],[187.26760563  89.73239437] ; [52.73239437 25.26760563],0
u3,1,0.649154,0.206968,[48 38] ; [17 11],[49.03508772 36.96491228] ; [15.96491228 12.03508772],0
n1,1,0.851472,0.035059,[25 47] ; [11 19],[25.41176471 46.58823529] ; [10.58823529 19.41176471],0
a8,1,0.877554,0.023738,[ 39 213] ; [12 62],[ 39.42331288 212.57668712] ; [11.57668712 62.42331288],0
d5,1,0.913604,0.011771,[221  56] ; [61 16],[220.66101695  56.33898305] ; [61.33898305 15.66101695],0
d3,1,0.915601,0.011231,[213  64] ; [58 18],[212.65439093  64.34560907] ; [58.34560907 17.65439093],0
p1,1,0.928962,0.007948,[ 15 260] ; [ 4 73],[ 14.84375 260.15625] ; [ 4.15625 72.84375],0
b4,1,0.995879,2.7e-05,[167 110] ; [47 31],[166.98028169 110.01971831] ; [47.01971831 30.98028169],0
