Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000413,12.472463,[16 34] ; [26 11],[24.13793103 25.86206897] ; [17.86206897 19.13793103],1
a5,1,0.001842,9.700893,[20 34] ; [26 11],[27.2967033 26.7032967] ; [18.7032967 18.2967033],0
s6,1,0.003058,8.772738,[19 34] ; [25 12],[25.91111111 27.08888889] ; [18.08888889 18.91111111],0
p3,1,0.011085,6.451625,[11 42] ; [17 20],[16.48888889 36.51111111] ; [11.51111111 25.48888889],0
v1,1,0.035814,4.405915,[26 27] ; [10 27],[21.2 31.8] ; [14.8 22.2],0
s2,1,0.124534,2.359345,[19 35] ; [19 18],[22.54945055 31.45054945] ; [15.45054945 21.54945055],0
u2,1,0.129524,2.298196,[14 10] ; [13  3],[16.2  7.8] ; [10.8  5.2],0
r3,1,0.14862,2.08636,[41 12] ; [33  4],[43.57777778  9.42222222] ; [30.42222222  6.57777778],0
p5,1,0.149671,2.075597,[ 1 52] ; [ 3 33],[ 2.38202247 50.61797753] ; [ 1.61797753 34.38202247],0
s5,1,0.156463,2.008086,[ 8 44] ; [10 26],[10.63636364 41.36363636] ; [ 7.36363636 28.63636364],0
p11,1,0.159365,1.980241,[24 30] ; [22 15],[27.2967033 26.7032967] ; [18.7032967 18.2967033],0
b5,1,0.175303,1.837004,[34 20] ; [18 19],[30.85714286 23.14285714] ; [21.14285714 15.85714286],0
p6,1,0.198608,1.652579,[ 9 41] ; [11 26],[11.49425287 38.50574713] ; [ 8.50574713 28.49425287],0
p8,1,0.208473,1.581998,[19 33] ; [18 18],[21.86363636 30.13636364] ; [15.13636364 20.86363636],0
p2,1,0.212805,1.552238,[31 23] ; [26 11],[33.82417582 20.17582418] ; [23.17582418 13.82417582],0
s3,1,0.217109,1.523375,[25 29] ; [22 15],[27.89010989 26.10989011] ; [19.10989011 17.89010989],0
s8,1,0.22653,1.462518,[14 40] ; [14 23],[16.61538462 37.38461538] ; [11.38461538 25.61538462],0
d5,1,0.270184,1.215813,[35 19] ; [28  9],[37.38461538 16.61538462] ; [25.61538462 11.38461538],0
a7,1,0.280697,1.163713,[38 16] ; [22 15],[35.6043956 18.3956044] ; [24.3956044 12.6043956],0
v2,1,0.310243,1.029641,[19 30] ; [17 17],[21.25301205 27.74698795] ; [14.74698795 19.25301205],0
a4,1,0.311712,1.023407,[15 39] ; [14 23],[17.20879121 36.79120879] ; [11.79120879 25.20879121],0
r4,1,0.318394,0.995531,[34 20] ; [27 10],[36.1978022 17.8021978] ; [24.8021978 12.1978022],0
v3,1,0.36629,0.816214,[ 9 42] ; [ 9 26],[10.6744186 40.3255814] ; [ 7.3255814 27.6744186],0
n5,1,0.37457,0.788449,[12 42] ; [11 25],[13.8 40.2] ; [ 9.2 26.8],0
u3,1,0.392041,0.732601,[15 10] ; [11  4],[16.25  8.75] ; [9.75 5.25],0
b1,1,0.419557,0.651557,[26 28] ; [21 16],[27.89010989 26.10989011] ; [19.10989011 17.89010989],0
a1,1,0.514342,0.425223,[ 3 51] ; [ 1 36],[ 2.37362637 51.62637363] ; [ 1.62637363 35.37362637],0
b3,1,0.514453,0.425,[ 6 18] ; [ 9 18],[ 7.05882353 16.94117647] ; [ 7.94117647 19.05882353],0
b2,1,0.514453,0.425,[ 6 18] ; [ 9 18],[ 7.05882353 16.94117647] ; [ 7.94117647 19.05882353],0
n1,1,0.537371,0.380435,[ 6 14] ; [6 9],[ 6.85714286 13.14285714] ; [5.14285714 9.85714286],0
b4,1,0.568449,0.325284,[31 23] ; [19 18],[29.67032967 24.32967033] ; [20.32967033 16.67032967],0
r1,1,0.592097,0.287081,[33 21] ; [24 12],[34.2 19.8] ; [22.8 13.2],0
u1,1,0.629837,0.232282,[ 3 51] ; [ 3 34],[ 3.56043956 50.43956044] ; [ 2.43956044 34.56043956],0
d4,1,0.633834,0.226898,[41 12] ; [27 10],[40.04444444 12.95555556] ; [27.95555556  9.04444444],0
n2,1,0.650147,0.205714,[11  9] ; [10  6],[11.66666667  8.33333333] ; [9.33333333 6.66666667],0
a6,1,0.716167,0.132195,[33 21] ; [24 13],[33.82417582 20.17582418] ; [23.17582418 13.82417582],0
p10,1,0.728685,0.120323,[29 23] ; [22 15],[29.79775281 22.20224719] ; [21.20224719 15.79775281],0
a2,1,0.729853,0.119247,[ 6 48] ; [ 5 32],[ 6.52747253 47.47252747] ; [ 4.47252747 32.52747253],0
n3,1,0.73927,0.110769,[14  6] ; [12  4],[14.44444444  5.55555556] ; [11.55555556  4.44444444],0
v4,1,0.746127,0.104814,[43 10] ; [31  6],[43.57777778  9.42222222] ; [30.42222222  6.57777778],0
d1,1,0.751563,0.100223,[23 31] ; [17 20],[23.73626374 30.26373626] ; [16.26373626 20.73626374],0
a3,1,0.77371,0.082671,[29 25] ; [21 16],[29.67032967 24.32967033] ; [20.32967033 16.67032967],0
a8,1,0.81035,0.057588,[ 2 49] ; [ 1 33],[ 1.8 49.2] ; [ 1.2 32.8],0
p1,1,0.848927,0.036286,[ 5 49] ; [ 3 34],[ 4.74725275 49.25274725] ; [ 3.25274725 33.74725275],0
r2,1,0.864432,0.029151,[43 11] ; [30  7],[43.31868132 10.68131868] ; [29.68131868  7.31868132],0
s7,1,0.888196,0.019765,[14 36] ; [10 24],[14.28571429 35.71428571] ; [ 9.71428571 24.28571429],0
p9,1,0.900462,0.015645,[33 19] ; [23 14],[32.71910112 19.28089888] ; [23.28089888 13.71910112],0
s1,1,0.922118,0.009558,[ 4 49] ; [ 3 34],[ 4.12222222 48.87777778] ; [ 2.87777778 34.12222222],0
d3,1,0.926764,0.008449,[31 22] ; [22 15],[31.21111111 21.78888889] ; [21.78888889 15.21111111],0
d2,1,0.928447,0.008064,[18 36] ; [12 25],[17.8021978 36.1978022] ; [12.1978022 24.8021978],0
s4,1,0.961608,0.002317,[10 44] ; [ 7 30],[10.08791209 43.91208791] ; [ 6.91208791 30.08791209],0
