Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,40.312336,[ 1 52] ; [46 38],[18.18248175 34.81751825] ; [28.81751825 55.18248175],1
d3,1,0.0,26.000455,[12 41] ; [56 27],[26.5 26.5] ; [41.5 41.5],1
d4,1,1e-06,24.764167,[20 33] ; [67 17],[33.65693431 19.34306569] ; [53.34306569 30.65693431],1
a5,1,3e-06,22.153588,[11 42] ; [52 32],[24.37226277 28.62773723] ; [38.62773723 45.37226277],1
d2,1,0.000307,13.028029,[11 42] ; [43 40],[21.04411765 31.95588235] ; [32.95588235 50.04411765],1
a4,1,0.000582,11.83338,[ 7 46] ; [34 49],[15.97794118 37.02205882] ; [25.02205882 57.97794118],1
a6,1,0.001868,9.674781,[19 34] ; [53 31],[27.8540146 25.1459854] ; [44.1459854 39.8540146],0
a7,1,0.003761,8.395575,[20 33] ; [53 31],[28.24087591 24.75912409] ; [44.75912409 39.24087591],0
a3,1,0.004185,8.201864,[21 31] ; [55 29],[29.05882353 22.94117647] ; [46.94117647 37.05882353],0
v2,1,0.005345,7.758829,[10 41] ; [35 46],[17.38636364 33.61363636] ; [27.61363636 53.38636364],0
u2,1,0.007687,7.104938,[ 9 23] ; [18 11],[14.16393443 17.83606557] ; [12.83606557 16.16393443],0
a2,1,0.015874,5.816725,[ 1 52] ; [12 72],[ 5.02919708 47.97080292] ; [ 7.97080292 76.02919708],0
r2,1,0.024963,5.026443,[33 19] ; [64 15],[38.50381679 13.49618321] ; [58.49618321 20.50381679],0
u3,1,0.103593,2.649343,[ 8 24] ; [13 16],[11.01639344 20.98360656] ; [ 9.98360656 19.01639344],0
r4,1,0.111525,2.532482,[21 32] ; [45 39],[25.53284672 27.46715328] ; [40.46715328 43.53284672],0
b4,1,0.121827,2.393675,[27 26] ; [54 30],[31.33576642 21.66423358] ; [49.66423358 34.33576642],0
v3,1,0.129701,2.296074,[ 9 44] ; [23 58],[12.65671642 40.34328358] ; [19.34328358 61.65671642],0
s1,1,0.133668,2.249382,[ 3 50] ; [ 1 82],[ 1.55882353 51.44117647] ; [ 2.44117647 80.55882353],0
b3,1,0.19153,1.70581,[ 9 23] ; [20 27],[11.74683544 20.25316456] ; [17.25316456 29.74683544],0
