Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,55.80097,[35 30] ; [ 12 138],[14.20930233 50.79069767] ; [ 32.79069767 117.20930233],1
p6,1,1.6e-05,18.557962,[15 50] ; [  6 143],[ 6.37850467 58.62149533] ; [ 14.62149533 134.37850467],1
p2,1,0.000117,14.842345,[51 14] ; [76 75],[38.21759259 26.78240741] ; [88.78240741 62.21759259],1
s6,1,0.00054,11.971612,[33 32] ; [ 40 111],[21.96759259 43.03240741] ; [51.03240741 99.96759259],1
r4,1,0.004322,8.143519,[54 11] ; [96 55],[45.13888889 19.86111111] ; [104.86111111  46.13888889],0
v4,1,0.011541,6.380069,[60  5] ; [117  33],[53.51162791 11.48837209] ; [123.48837209  26.51162791],0
n6,1,0.015341,5.876919,[54 11] ; [101  50],[46.64351852 18.35648148] ; [108.35648148  42.64351852],0
n5,1,0.019206,5.482692,[49 16] ; [88 62],[41.41860465 23.58139535] ; [95.58139535 54.41860465],0
p8,1,0.021795,5.262067,[20 44] ; [ 26 125],[13.69302326 50.30697674] ; [ 32.30697674 118.69302326],0
r3,1,0.02439,5.066711,[59  6] ; [116  33],[53.15420561 11.84579439] ; [121.84579439  27.15420561],0
p10,1,0.027164,4.880331,[45 20] ; [79 70],[37.6635514 27.3364486] ; [86.3364486 62.6635514],0
v2,1,0.028566,4.793594,[33 30] ; [52 92],[25.86956522 37.13043478] ; [59.13043478 84.86956522],0
p9,1,0.0337,4.509852,[49 16] ; [88 58],[42.20379147 22.79620853] ; [94.79620853 51.20379147],0
p5,1,0.034734,4.458218,[ 6 59] ; [  4 147],[ 3.00925926 61.99074074] ; [  6.99074074 144.00925926],0
v1,1,0.044287,4.045583,[28 36] ; [ 44 105],[21.63380282 42.36619718] ; [50.36619718 98.63380282],0
u3,1,0.050747,3.816592,[17 12] ; [20 35],[12.77380952 16.22619048] ; [24.22619048 30.77380952],0
p11,1,0.055949,3.653577,[48 17] ; [91 60],[41.8287037 23.1712963] ; [97.1712963 53.8287037],0
n4,1,0.074543,3.180031,[49 16] ; [95 56],[43.33333333 21.66666667] ; [100.66666667  50.33333333],0
d5,1,0.077537,3.115793,[52 13] ; [103  48],[46.64351852 18.35648148] ; [108.35648148  42.64351852],0
s7,1,0.086563,2.937156,[17 46] ; [ 24 120],[12.47826087 50.52173913] ; [ 28.52173913 115.47826087],0
s3,1,0.092562,2.829241,[ 8 57] ; [ 33 116],[12.45327103 52.54672897] ; [ 28.54672897 120.45327103],0
s8,1,0.124764,2.35647,[14 51] ; [ 20 131],[10.23148148 54.76851852] ; [ 23.76851852 127.23148148],0
d3,1,0.139201,2.186769,[44 21] ; [86 65],[39.12037037 25.87962963] ; [90.87962963 60.12037037],0
r1,1,0.154495,2.027297,[47 18] ; [94 57],[42.43055556 22.56944444] ; [98.56944444 52.43055556],0
s4,1,0.159144,1.98234,[ 3 61] ; [ 16 134],[ 5.68224299 58.31775701] ; [ 13.31775701 136.68224299],0
b2,1,0.190336,1.715012,[19 18] ; [32 51],[15.725 21.275] ; [35.275 47.725],0
b3,1,0.190336,1.715012,[19 18] ; [32 51],[15.725 21.275] ; [35.275 47.725],0
a3,1,0.210714,1.566515,[36 29] ; [96 53],[40.09345794 24.90654206] ; [91.90654206 57.09345794],0
s1,1,0.214718,1.539329,[ 4 61] ; [  4 146],[ 2.41860465 62.58139535] ; [  5.58139535 144.41860465],0
a1,1,0.233007,1.422408,[ 2 63] ; [ 11 140],[ 3.91203704 61.08796296] ; [  9.08796296 141.91203704],0
u1,1,0.243143,1.362277,[ 9 56] ; [ 13 138],[ 6.62037037 58.37962963] ; [ 15.37962963 135.62037037],0
u2,1,0.243287,1.361447,[16 13] ; [23 32],[13.46428571 15.53571429] ; [25.53571429 29.46428571],0
a8,1,0.266173,1.236364,[ 7 53] ; [ 10 134],[ 5. 55.] ; [ 12. 132.],0
n2,1,0.310661,1.027865,[9 9] ; [38 22],[10.84615385  7.15384615] ; [36.15384615 23.84615385],0
s5,1,0.323269,0.975675,[10 53] ; [ 16 130],[ 7.83732057 55.16267943] ; [ 18.16267943 127.83732057],0
a7,1,0.355142,0.854999,[45 20] ; [94 56],[42.02325581 22.97674419] ; [96.97674419 53.02325581],0
a6,1,0.379199,0.773296,[47 18] ; [100  51],[44.23611111 20.76388889] ; [102.76388889  48.23611111],0
d2,1,0.415023,0.664366,[28 37] ; [55 93],[25.3286385 39.6713615] ; [57.6713615 90.3286385],0
p12,1,0.465245,0.533248,[ 3 62] ; [  4 145],[ 2.12616822 62.87383178] ; [  4.87383178 144.12616822],0
b1,1,0.466759,0.529638,[22 43] ; [59 92],[24.375 40.625] ; [56.625 94.375],0
r2,1,0.473501,0.513793,[57  8] ; [125  24],[55.28037383  9.71962617] ; [126.71962617  22.28037383],0
d1,1,0.528524,0.397229,[31 34] ; [65 86],[28.88888889 36.11111111] ; [67.11111111 83.88888889],0
d4,1,0.540935,0.37381,[49 16] ; [107  43],[47.1627907 17.8372093] ; [108.8372093  41.1627907],0
a4,1,0.552967,0.352029,[29 36] ; [60 89],[27.03271028 37.96728972] ; [61.96728972 87.03271028],0
a2,1,0.655163,0.199453,[10 55] ; [ 27 124],[11.13425926 53.86574074] ; [ 25.86574074 125.13425926],0
v3,1,0.80352,0.061899,[17 46] ; [ 37 109],[16.27751196 46.72248804] ; [ 37.72248804 108.27751196],0
b4,1,0.836306,0.042692,[41 24] ; [93 58],[40.32407407 24.67592593] ; [93.67592593 57.32407407],0
n3,1,0.847312,0.037075,[11  8] ; [31 25],[10.64  8.36] ; [31.36 24.64],0
a5,1,0.860506,0.030881,[40 25] ; [91 60],[39.4212963 25.5787037] ; [91.5787037 59.4212963],0
n1,1,0.867504,0.027832,[ 7 12] ; [23 36],[ 7.30769231 11.69230769] ; [22.69230769 36.30769231],0
b5,1,0.924754,0.00892,[37 28] ; [87 64],[37.31481481 27.68518519] ; [86.68518519 64.31481481],0
p1,1,0.938794,0.005896,[ 5 60] ; [ 12 138],[ 5.13953488 59.86046512] ; [ 11.86046512 138.13953488],0
