Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000214,13.707943,[4 7] ; [38  5],[8.55555556 2.44444444] ; [33.44444444  9.55555556],1
s3,1,0.00675,7.3382,[ 1 10] ; [23 19],[4.98113208 6.01886792] ; [19.01886792 22.98113208],0
p10,1,0.009342,6.756265,[5 6] ; [35  7],[8.30188679 2.69811321] ; [31.69811321 10.30188679],0
s7,1,0.011022,6.461807,[2 9] ; [24 15],[5.72 5.28] ; [20.28 18.72],0
p9,1,0.037804,4.313802,[6 5] ; [36  7],[8.55555556 2.44444444] ; [33.44444444  9.55555556],0
s6,1,0.04648,3.964101,[3 8] ; [25 16],[5.92307692 5.07692308] ; [22.07692308 18.92307692],0
s8,1,0.114401,2.492353,[2 9] ; [19 24],[4.27777778 6.72222222] ; [16.72222222 26.27777778],0
a6,1,0.131864,2.270422,[5 6] ; [30 13],[7.12962963 3.87037037] ; [27.87037037 15.12962963],0
a5,1,0.151143,2.060677,[4 7] ; [26 17],[6.11111111 4.88888889] ; [23.88888889 19.11111111],0
p8,1,0.232609,1.424837,[5 6] ; [28 15],[6.72222222 4.27777778] ; [26.27777778 16.72222222],0
p5,1,0.240419,1.378133,[ 1 10] ; [11 32],[2.44444444 8.55555556] ; [ 9.55555556 33.44444444],0
s2,1,0.249528,1.325946,[3 8] ; [20 23],[4.68518519 6.31481481] ; [18.31481481 24.68518519],0
a1,1,0.28904,1.124085,[ 1 10] ; [ 1 42],[ 0.40740741 10.59259259] ; [ 1.59259259 41.40740741],0
n6,1,0.290174,1.118816,[8 3] ; [37  6],[9.16666667 1.83333333] ; [35.83333333  7.16666667],0
r4,1,0.29792,1.08348,[10  1] ; [33 10],[8.75925926 2.24074074] ; [34.24074074  8.75925926],0
b1,1,0.31075,1.027484,[7 4] ; [20 23],[5.5 5.5] ; [21.5 21.5],0
a8,1,0.325185,0.967978,[3 8] ; [ 6 35],[1.90384615 9.09615385] ; [ 7.09615385 33.90384615],0
p3,1,0.368961,0.80716,[5 6] ; [26 17],[6.31481481 4.68518519] ; [24.68518519 18.31481481],0
v3,1,0.375821,0.784328,[3 8] ; [18 25],[4.27777778 6.72222222] ; [16.72222222 26.27777778],0
d2,1,0.376024,0.783661,[4 7] ; [10 33],[2.85185185 8.14814815] ; [11.14814815 31.85185185],0
a4,1,0.402586,0.700589,[2 9] ; [13 29],[3.11320755 7.88679245] ; [11.88679245 30.11320755],0
u2,1,0.507726,0.43875,[3 3] ; [13  7],[3.69230769 2.30769231] ; [12.30769231  7.69230769],0
p1,1,0.511312,0.43138,[2 9] ; [12 31],[2.85185185 8.14814815] ; [11.14814815 31.85185185],0
v1,1,0.545562,0.365328,[4 7] ; [20 23],[4.88888889 6.11111111] ; [19.11111111 23.88888889],0
p12,1,0.563621,0.333473,[2 9] ; [ 5 38],[1.42592593 9.57407407] ; [ 5.57407407 37.42592593],0
d5,1,0.575279,0.313929,[3 7] ; [17 26],[3.77358491 6.22641509] ; [16.22641509 26.77358491],0
v2,1,0.581995,0.303021,[5 6] ; [23 19],[5.81132075 5.18867925] ; [22.18867925 19.81132075],0
p4,1,0.58361,0.300434,[7 4] ; [31 12],[7.74074074 3.25925926] ; [30.25925926 12.74074074],0
s4,1,0.584119,0.299622,[2 9] ; [ 5 37],[1.45283019 9.54716981] ; [ 5.54716981 36.45283019],0
b2,1,0.603667,0.2695,[3 5] ; [12 13],[3.63636364 4.36363636] ; [11.36363636 13.63636364],0
b3,1,0.603667,0.2695,[3 5] ; [12 13],[3.63636364 4.36363636] ; [11.36363636 13.63636364],0
p11,1,0.608485,0.262387,[9 2] ; [32 11],[8.35185185 2.64814815] ; [32.64814815 10.35185185],0
a3,1,0.63417,0.226448,[5 6] ; [23 20],[5.7037037 5.2962963] ; [22.2962963 20.7037037],0
s5,1,0.696006,0.152661,[3 7] ; [15 26],[3.52941176 6.47058824] ; [14.47058824 26.52941176],0
r1,1,0.696022,0.152643,[7 4] ; [30 13],[7.53703704 3.46296296] ; [29.46296296 13.53703704],0
b4,1,0.721418,0.127138,[6 5] ; [26 17],[6.51851852 4.48148148] ; [25.48148148 17.51851852],0
p7,1,0.724638,0.124092,[9 2] ; [37  6],[9.37037037 1.62962963] ; [36.62962963  6.37037037],0
a2,1,0.811168,0.057082,[ 1 10] ; [ 3 40],[ 0.81481481 10.18518519] ; [ 3.18518519 39.81481481],0
d1,1,0.811168,0.057082,[ 1 10] ; [ 3 40],[ 0.81481481 10.18518519] ; [ 3.18518519 39.81481481],0
u3,1,0.829399,0.046429,[3 3] ; [ 9 11],[2.76923077 3.23076923] ; [ 9.23076923 10.76923077],0
b5,1,0.84733,0.037067,[7 4] ; [26 17],[6.72222222 4.27777778] ; [26.27777778 16.72222222],0
n2,1,0.851596,0.035,[3 1] ; [7 3],[2.85714286 1.14285714] ; [7.14285714 2.85714286],0
d3,1,0.953235,0.003439,[3 7] ; [13 29],[3.07692308 6.92307692] ; [12.92307692 29.07692308],0
p2,1,0.9743,0.001038,[9 2] ; [35  8],[8.96296296 2.03703704] ; [35.03703704  7.96296296],0
a7,1,0.978391,0.000734,[6 4] ; [26 17],[6.03773585 3.96226415] ; [25.96226415 17.03773585],0
v4,1,0.982778,0.000466,[10  1] ; [39  4],[9.98148148 1.01851852] ; [39.01851852  3.98148148],0
r2,1,0.982778,0.000466,[10  1] ; [39  4],[9.98148148 1.01851852] ; [39.01851852  3.98148148],0
n1,1,1.0,0.0,[2 2] ; [5 5],[2. 2.] ; [5. 5.],0
