Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.7e-05,18.455693,[28 58] ; [30 11],[39.27559055 46.72440945] ; [18.72440945 22.27559055],1
r1,1,8.9e-05,15.350279,[54 37] ; [39  3],[63.63157895 27.36842105] ; [29.36842105 12.63157895],1
r4,1,0.003039,8.783774,[71 21] ; [41  1],[76.89552239 15.10447761] ; [35.10447761  6.89552239],0
p3,1,0.003523,8.514531,[35 56] ; [27 14],[42.74242424 48.25757576] ; [19.25757576 21.74242424],0
a3,1,0.017563,5.639245,[41 51] ; [28 14],[47.37313433 44.62686567] ; [21.62686567 20.37313433],0
n4,1,0.019735,5.435215,[61 31] ; [36  6],[66.59701493 25.40298507] ; [30.40298507 11.59701493],0
r2,1,0.027546,4.856244,[77 14] ; [41  1],[80.73684211 10.26315789] ; [37.26315789  4.73684211],0
v1,1,0.029324,4.748475,[36 53] ; [25 16],[41.76153846 47.23846154] ; [19.23846154 21.76153846],0
a7,1,0.03605,4.394717,[48 44] ; [30 12],[53.55223881 38.44776119] ; [24.44776119 17.55223881],0
p12,1,0.045381,4.004421,[ 3 89] ; [ 5 36],[ 5.53383459 86.46616541] ; [ 2.46616541 38.53383459],0
a5,1,0.05557,3.664909,[45 47] ; [28 14],[50.11940299 41.88059701] ; [22.88059701 19.11940299],0
p1,1,0.058174,3.588682,[ 9 83] ; [ 9 32],[12.45112782 79.54887218] ; [ 5.54887218 35.45112782],0
a8,1,0.069555,3.293486,[11 74] ; [ 1 38],[ 8.22580645 76.77419355] ; [ 3.77419355 35.22580645],0
p4,1,0.080478,3.05522,[41 51] ; [25 16],[45.65413534 46.34586466] ; [20.34586466 20.65413534],0
p6,1,0.082974,3.005663,[24 67] ; [17 24],[28.26515152 62.73484848] ; [12.73484848 28.26515152],0
s5,1,0.112923,2.512835,[17 72] ; [13 28],[20.53846154 68.46153846] ; [ 9.46153846 31.53846154],0
d3,1,0.152494,2.047127,[20 72] ; [14 28],[23.34328358 68.65671642] ; [10.65671642 31.34328358],0
p5,1,0.158423,1.989211,[ 8 84] ; [ 7 34],[10.37593985 81.62406015] ; [ 4.62406015 36.37593985],0
u2,1,0.160514,1.969375,[22 29] ; [9 5],[24.32307692 26.67692308] ; [6.67692308 7.32307692],0
n1,1,0.185414,1.753684,[12 18] ; [3 1],[13.23529412 16.76470588] ; [1.76470588 2.23529412],0
n5,1,0.185709,1.751336,[67 25] ; [35  7],[70.02985075 21.97014925] ; [31.97014925 10.02985075],0
s7,1,0.197109,1.663668,[31 58] ; [17 19],[34.176 54.824] ; [13.824 22.176],0
b3,1,0.209416,1.575458,[12 43] ; [10 19],[14.4047619 40.5952381] ; [ 7.5952381 21.4047619],0
b2,1,0.209416,1.575458,[12 43] ; [10 19],[14.4047619 40.5952381] ; [ 7.5952381 21.4047619],0
n3,1,0.212346,1.55536,[29  2] ; [3 1],[28.34285714  2.65714286] ; [3.65714286 0.34285714],0
a6,1,0.220158,1.503341,[51 41] ; [28 14],[54.23880597 37.76119403] ; [24.76119403 17.23880597],0
s4,1,0.231298,1.43286,[19 72] ; [ 5 36],[16.54545455 74.45454545] ; [ 7.45454545 33.54545455],0
p10,1,0.265804,1.238274,[70 21] ; [35  6],[72.38636364 18.61363636] ; [32.61363636  8.38636364],0
p2,1,0.275326,1.190019,[75 17] ; [30 11],[72.63157895 19.36842105] ; [32.36842105  8.63157895],0
n6,1,0.311485,1.024367,[72 20] ; [36  6],[74.14925373 17.85074627] ; [33.85074627  8.14925373],0
s6,1,0.370071,0.803425,[49 40] ; [26 15],[51.34615385 37.65384615] ; [23.65384615 17.34615385],0
d2,1,0.40361,0.697545,[26 66] ; [ 9 33],[24.02985075 67.97014925] ; [10.97014925 31.02985075],0
p8,1,0.409493,0.680271,[43 46] ; [23 18],[45.18461538 43.81538462] ; [20.81538462 20.18461538],0
d1,1,0.427818,0.628739,[ 5 87] ; [ 1 41],[ 4.11940299 87.88059701] ; [ 1.88059701 40.11940299],0
s1,1,0.497832,0.459554,[ 4 86] ; [ 3 38],[ 4.80916031 85.19083969] ; [ 2.19083969 38.80916031],0
s3,1,0.514426,0.425053,[41 50] ; [20 19],[42.7 48.3] ; [18.3 20.7],0
p7,1,0.540658,0.374321,[54 37] ; [26 14],[55.57251908 35.42748092] ; [24.42748092 15.57251908],0
u1,1,0.577341,0.310553,[ 4 88] ; [ 1 41],[ 3.43283582 88.56716418] ; [ 1.56716418 40.43283582],0
d5,1,0.592548,0.286382,[44 48] ; [18 24],[42.56716418 49.43283582] ; [19.43283582 22.56716418],0
p9,1,0.610912,0.258849,[72 19] ; [34  7],[73.07575758 17.92424242] ; [32.92424242  8.07575758],0
s2,1,0.614846,0.253179,[30 61] ; [15 25],[31.25954198 59.74045802] ; [13.74045802 26.25954198],0
b4,1,0.675509,0.175226,[49 43] ; [24 18],[50.11940299 41.88059701] ; [22.88059701 19.11940299],0
s8,1,0.69817,0.150382,[32 59] ; [13 28],[31.02272727 59.97727273] ; [13.97727273 27.02272727],0
a2,1,0.707927,0.140357,[ 7 85] ; [ 4 38],[ 7.55223881 84.44776119] ; [ 3.44776119 38.55223881],0
r3,1,0.748356,0.102918,[83  8] ; [39  3],[83.47368421  7.52631579] ; [38.52631579  3.47368421],0
b5,1,0.773222,0.083038,[55 37] ; [24 18],[54.23880597 37.76119403] ; [24.76119403 17.23880597],0
u3,1,0.845262,0.03809,[24 27] ; [7 7],[24.32307692 26.67692308] ; [6.67692308 7.32307692],0
b1,1,0.889841,0.019184,[34 58] ; [15 27],[33.64179104 58.35820896] ; [15.35820896 26.64179104],0
a4,1,0.982212,0.000497,[24 67] ; [11 31],[23.94736842 67.05263158] ; [11.05263158 30.94736842],0
