Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.317299,[103  15] ; [2 8],[96.796875 21.203125] ; [8.203125 1.796875],1
r3,1,1e-06,23.675609,[112   6] ; [5 5],[107.859375  10.140625] ; [9.140625 0.859375],1
r2,1,2e-06,22.376755,[108  10] ; [4 6],[103.25  14.75] ; [8.75 1.25],1
s1,1,0.001402,10.203609,[  2 116] ; [2 8],[  3.6875 114.3125] ; [0.3125 9.6875],0
n6,1,0.008411,6.943745,[82 34] ; [3 7],[78.25396825 37.74603175] ; [6.74603175 3.25396825],0
v2,1,0.009693,6.69044,[59 53] ; [1 9],[55.08196721 56.91803279] ; [4.91803279 5.08196721],0
b1,1,0.013749,6.070145,[47 71] ; [8 2],[50.703125 67.296875] ; [4.296875 5.703125],0
d5,1,0.01437,5.99211,[80 37] ; [3 7],[76.46456693 40.53543307] ; [6.53543307 3.46456693],0
p10,1,0.01582,5.822769,[89 29] ; [4 6],[85.734375 32.265625] ; [7.265625 2.734375],0
p11,1,0.019546,5.452027,[88 30] ; [4 6],[84.8125 33.1875] ; [7.1875 2.8125],0
r1,1,0.034589,4.465365,[85 33] ; [4 6],[82.046875 35.953125] ; [6.953125 3.046875],0
d1,1,0.040003,4.217773,[51 67] ; [1 9],[47.9375 70.0625] ; [4.0625 5.9375],0
a7,1,0.043202,4.087481,[83 34] ; [4 6],[80.1496063 36.8503937] ; [6.8503937 3.1496063],0
p2,1,0.048357,3.897542,[99 18] ; [6 4],[96.73228346 20.26771654] ; [8.26771654 1.73228346],0
p9,1,0.057233,3.615819,[91 27] ; [5 5],[88.5 29.5] ; [7.5 2.5],0
s8,1,0.087928,2.911895,[43 74] ; [1 9],[40.53543307 76.46456693] ; [3.46456693 6.53543307],0
d3,1,0.094834,2.790345,[77 39] ; [4 6],[74.57142857 41.42857143] ; [6.42857143 3.57142857],0
s6,1,0.153513,2.036991,[73 43] ; [4 6],[70.88888889 45.11111111] ; [6.11111111 3.88888889],0
s5,1,0.166708,1.912298,[35 79] ; [1 9],[33.09677419 80.90322581] ; [2.90322581 7.09677419],0
a6,1,0.213761,1.54577,[71 47] ; [4 6],[69.140625 48.859375] ; [5.859375 4.140625],0
d4,1,0.253904,1.301695,[90 28] ; [6 4],[88.5 29.5] ; [7.5 2.5],0
v3,1,0.263387,1.250867,[32 81] ; [1 8],[30.56557377 82.43442623] ; [2.43442623 6.56557377],0
b4,1,0.30532,1.050812,[67 51] ; [4 6],[65.453125 52.546875] ; [5.546875 4.453125],0
s2,1,0.311007,1.026394,[55 63] ; [3 7],[53.46875 64.53125] ; [4.53125 5.46875],0
n1,1,0.336089,0.925294,[ 7 27] ; [2 3],[ 7.84615385 26.15384615] ; [1.15384615 3.84615385],0
n2,1,0.503368,0.447828,[26  9] ; [3 2],[25.375  9.625] ; [3.625 1.375],0
p4,1,0.507828,0.438539,[70 48] ; [7 3],[70.984375 47.015625] ; [6.015625 3.984375],0
b2,1,0.540667,0.374306,[17 43] ; [1 5],[16.36363636 43.63636364] ; [1.63636364 4.36363636],0
b3,1,0.540667,0.374306,[17 43] ; [1 5],[16.36363636 43.63636364] ; [1.63636364 4.36363636],0
b5,1,0.574714,0.314859,[72 46] ; [7 3],[72.828125 45.171875] ; [6.171875 3.828125],0
a8,1,0.578368,0.30888,[  7 104] ; [1 8],[  7.4 103.6] ; [0.6 8.4],0
a4,1,0.614141,0.254188,[38 80] ; [4 6],[38.71875 79.28125] ; [3.28125 6.71875],0
p1,1,0.621707,0.243476,[  7 109] ; [1 9],[  7.36507937 108.63492063] ; [0.63492063 9.36507937],0
n5,1,0.632511,0.22867,[44 73] ; [3 7],[43.2992126 73.7007874] ; [3.7007874 6.2992126],0
a3,1,0.632511,0.22867,[73 44] ; [7 3],[73.7007874 43.2992126] ; [6.2992126 3.7007874],0
a5,1,0.64619,0.210738,[74 44] ; [7 3],[74.671875 43.328125] ; [6.328125 3.671875],0
d2,1,0.64619,0.210738,[44 74] ; [3 7],[43.328125 74.671875] ; [3.671875 6.328125],0
s4,1,0.750756,0.100897,[30 88] ; [3 7],[30.421875 87.578125] ; [2.578125 7.421875],0
s7,1,0.778577,0.079059,[43 70] ; [3 6],[42.60655738 70.39344262] ; [3.39344262 5.60655738],0
p8,1,0.78549,0.074078,[71 47] ; [5 4],[70.61417323 47.38582677] ; [5.38582677 3.61417323],0
u2,1,0.795862,0.066929,[26 18] ; [2 1],[26.21276596 17.78723404] ; [1.78723404 1.21276596],0
v1,1,0.854957,0.033415,[49 65] ; [4 6],[48.72580645 65.27419355] ; [4.27419355 5.72580645],0
p6,1,0.870239,0.026685,[43 72] ; [4 6],[43.24 71.76] ; [3.76 6.24],0
n3,1,0.875024,0.024737,[29  6] ; [4 1],[28.875  6.125] ; [4.125 0.875],0
p3,1,0.958953,0.002649,[58 60] ; [5 5],[58.078125 59.921875] ; [4.921875 5.078125],0
s3,1,0.979303,0.000673,[59 58] ; [5 5],[58.96062992 58.03937008] ; [5.03937008 4.96062992],0
