Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,111.832691,[201  99] ; [ 1 81],[158.63874346 141.36125654] ; [43.36125654 38.63874346],1
d3,1,0.0,73.893964,[228  72] ; [20 61],[195.27559055 104.72440945] ; [52.72440945 28.27559055],1
d5,1,0.0,72.295584,[260  40] ; [34 47],[231.49606299  68.50393701] ; [62.50393701 18.49606299],1
a5,1,0.0,36.890834,[221  79] ; [31 51],[197.90575916 102.09424084] ; [54.09424084 27.90575916],1
d2,1,0.0,26.597009,[145 152] ; [14 68],[124.59894459 172.40105541] ; [34.40105541 47.59894459],1
a4,1,1.4e-05,18.923148,[132 167] ; [14 66],[115.18205805 183.81794195] ; [30.81794195 49.18205805],1
a3,1,2e-05,18.185076,[193 106] ; [31 50],[176.25263158 122.74736842] ; [47.74736842 33.25263158],1
a7,1,0.000181,14.01809,[229  70] ; [45 36],[215.59473684  83.40526316] ; [58.40526316 22.59473684],1
s5,1,0.000401,12.526704,[ 81 208] ; [ 7 72],[ 69.10869565 219.89130435] ; [18.89130435 60.10869565],1
p10,1,0.000561,11.901206,[242  55] ; [50 29],[230.64893617  66.35106383] ; [61.35106383 17.64893617],1
u1,1,0.000816,11.205129,[ 44 256] ; [ 1 81],[ 35.34031414 264.65968586] ; [ 9.65968586 72.34031414],1
r1,1,0.001553,10.014133,[229  69] ; [48 33],[217.7994723  80.2005277] ; [59.2005277 21.7994723],0
a6,1,0.002452,9.176265,[214  86] ; [44 38],[202.61780105  97.38219895] ; [55.38219895 26.61780105],0
a2,1,0.002513,9.131235,[ 61 239] ; [ 5 77],[ 51.83246073 248.16753927] ; [14.16753927 67.83246073],0
r2,1,0.004766,7.966345,[275  18] ; [69 13],[268.77866667  24.22133333] ; [75.22133333  6.77866667],0
v2,1,0.006637,7.368569,[157 128] ; [29 48],[146.43646409 138.56353591] ; [39.56353591 37.43646409],0
b3,1,0.009798,6.671336,[58 93] ; [ 9 40],[ 50.585 100.415] ; [16.415 32.585],0
b2,1,0.009798,6.671336,[58 93] ; [ 9 40],[ 50.585 100.415] ; [16.415 32.585],0
s2,1,0.015029,5.913027,[ 94 203] ; [14 65],[ 85.30851064 211.69148936] ; [22.69148936 56.30851064],0
r4,1,0.041075,4.172932,[267  33] ; [66 16],[261.51832461  38.48167539] ; [71.48167539 10.51832461],0
p2,1,0.041565,4.152825,[244  54] ; [58 23],[237.45646438  60.54353562] ; [64.54353562 16.45646438],0
u3,1,0.045901,3.98521,[57 48] ; [19 32],[51.15384615 53.84615385] ; [24.84615385 26.15384615],0
p9,1,0.047419,3.930449,[244  52] ; [58 22],[237.74468085  58.25531915] ; [64.25531915 15.74468085],0
r3,1,0.063621,3.440388,[283  16] ; [72  9],[279.32894737  19.67105263] ; [75.67105263  5.32894737],0
p8,1,0.069555,3.293486,[149 148] ; [31 49],[141.80371353 155.19628647] ; [38.19628647 41.80371353],0
s6,1,0.078342,3.098959,[156 135] ; [34 46],[149.0296496 141.9703504] ; [40.9703504 39.0296496],0
v1,1,0.085163,2.963505,[149 144] ; [32 48],[142.17962466 150.82037534] ; [38.82037534 41.17962466],0
p7,1,0.101252,2.685709,[174 121] ; [39 41],[167.56 127.44] ; [45.44 34.56],0
u2,1,0.105711,2.617193,[51 53] ; [18 33],[46.29677419 57.70322581] ; [22.70322581 28.29677419],0
v3,1,0.123541,2.37185,[ 96 194] ; [19 60],[ 90.37940379 199.62059621] ; [24.62059621 54.37940379],0
p6,1,0.193146,1.693458,[ 85 213] ; [17 63],[ 80.41269841 217.58730159] ; [21.58730159 58.41269841],0
p4,1,0.212054,1.55735,[153 143] ; [36 46],[148. 148.] ; [41. 41.],0
a1,1,0.218453,1.514505,[ 12 288] ; [ 1 81],[ 10.20942408 289.79057592] ; [ 2.79057592 79.20942408],0
p12,1,0.229049,1.446756,[ 15 283] ; [ 7 75],[ 17.25263158 280.74736842] ; [ 4.74736842 77.25263158],0
p11,1,0.249924,1.323727,[244  56] ; [62 20],[240.31413613  59.68586387] ; [65.68586387 16.31413613],0
n3,1,0.271842,1.207427,[51 20] ; [16  3],[52.85555556 18.14444444] ; [14.14444444  4.85555556],0
v4,1,0.273966,1.19678,[282  16] ; [74  7],[279.91556728  18.08443272] ; [76.08443272  4.91556728],0
b4,1,0.290427,1.117641,[184 116] ; [45 37],[179.84293194 120.15706806] ; [49.15706806 32.84293194],0
s1,1,0.294041,1.101024,[  3 294] ; [ 2 77],[  3.94946809 293.05053191] ; [ 1.05053191 77.94946809],0
s8,1,0.46528,0.533162,[ 58 241] ; [13 69],[ 55.7191601 243.2808399] ; [15.2808399 66.7191601],0
p1,1,0.549196,0.358759,[ 20 278] ; [ 7 74],[ 21.22955145 276.77044855] ; [ 5.77044855 75.22955145],0
n1,1,0.60643,0.265407,[20 49] ; [ 7 13],[20.93258427 48.06741573] ; [ 6.06741573 13.93258427],0
p3,1,0.637373,0.222194,[119 180] ; [35 47],[120.85564304 178.14435696] ; [33.14435696 48.85564304],0
s4,1,0.649478,0.206559,[ 41 251] ; [13 68],[ 42.27345845 249.72654155] ; [11.72654155 69.27345845],0
a8,1,0.709082,0.139196,[ 31 248] ; [ 7 66],[ 30.11931818 248.88068182] ; [ 7.88068182 65.11931818],0
p5,1,0.712697,0.135598,[ 22 277] ; [ 5 76],[ 21.24473684 277.75526316] ; [ 5.75526316 75.24473684],0
n2,1,0.753152,0.098901,[50 20] ; [15  5],[50.55555556 19.44444444] ; [14.44444444  5.55555556],0
s3,1,0.854242,0.033749,[106 188] ; [29 49],[106.69354839 187.30645161] ; [28.30645161 49.69354839],0
n4,1,0.862969,0.029789,[218  81] ; [59 23],[217.3832021  81.6167979] ; [59.6167979 22.3832021],0
b5,1,0.909255,0.012991,[185 115] ; [50 32],[184.55497382 115.44502618] ; [50.44502618 31.55497382],0
b1,1,0.930032,0.00771,[104 196] ; [28 54],[103.66492147 196.33507853] ; [28.33507853 53.66492147],0
