Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.003757,8.397485,[ 5 12] ; [18  6],[9.53658537 7.46341463] ; [13.46341463 10.53658537],0
b2,1,0.315266,1.008485,[3 8] ; [7 8],[4.23076923 6.76923077] ; [5.76923077 9.23076923],0
b3,1,0.315266,1.008485,[3 8] ; [7 8],[4.23076923 6.76923077] ; [5.76923077 9.23076923],0
a8,1,0.35203,0.866125,[ 1 15] ; [ 4 21],[ 1.95121951 14.04878049] ; [ 3.04878049 21.95121951],0
s8,1,0.363325,0.826367,[ 1 16] ; [ 4 23],[ 1.93181818 15.06818182] ; [ 3.06818182 23.93181818],0
d1,1,0.401156,0.704857,[ 5 12] ; [ 5 22],[ 3.86363636 13.13636364] ; [ 6.13636364 20.86363636],0
p3,1,0.429324,0.624651,[ 3 13] ; [ 8 19],[ 4.09302326 11.90697674] ; [ 6.90697674 20.09302326],0
r1,1,0.431413,0.619017,[ 7 10] ; [ 8 19],[ 5.79545455 11.20454545] ; [ 9.20454545 17.79545455],0
p4,1,0.446867,0.578587,[ 5 12] ; [11 16],[ 6.18181818 10.81818182] ; [ 9.81818182 17.18181818],0
n2,1,0.512091,0.429792,[4 4] ; [9 5],[4.72727273 3.27272727] ; [8.27272727 5.72727273],0
a2,1,0.556901,0.345098,[ 1 16] ; [ 3 24],[ 1.54545455 15.45454545] ; [ 2.45454545 24.54545455],0
s1,1,0.556901,0.345098,[ 1 16] ; [ 3 24],[ 1.54545455 15.45454545] ; [ 2.45454545 24.54545455],0
p1,1,0.556901,0.345098,[ 1 16] ; [ 3 24],[ 1.54545455 15.45454545] ; [ 2.45454545 24.54545455],0
a7,1,0.582712,0.301871,[9 8] ; [12 15],[8.11363636 8.88636364] ; [12.88636364 14.11363636],0
a4,1,0.603364,0.269952,[ 5 12] ; [10 17],[ 5.79545455 11.20454545] ; [ 9.20454545 17.79545455],0
s2,1,0.653068,0.202054,[ 2 15] ; [ 2 24],[ 1.58139535 15.41860465] ; [ 2.41860465 23.58139535],0
a3,1,0.663319,0.189516,[8 9] ; [14 12],[8.69767442 8.30232558] ; [13.30232558 12.69767442],0
p7,1,0.717884,0.130529,[ 6 11] ; [11 16],[ 6.56818182 10.43181818] ; [10.43181818 16.56818182],0
b1,1,0.717884,0.130529,[11  6] ; [16 11],[10.43181818  6.56818182] ; [16.56818182 10.43181818],0
a6,1,0.717884,0.130529,[ 6 11] ; [11 16],[ 6.56818182 10.43181818] ; [10.43181818 16.56818182],0
d5,1,0.756855,0.095861,[8 9] ; [14 13],[8.5 8.5] ; [13.5 13.5],0
u3,1,0.783892,0.075214,[1 8] ; [ 1 12],[0.81818182 8.18181818] ; [ 1.18181818 11.81818182],0
u2,1,0.805803,0.06044,[3 6] ; [5 8],[3.27272727 5.72727273] ; [4.72727273 8.27272727],0
p2,1,0.831256,0.045408,[10  7] ; [15 12],[9.65909091 7.34090909] ; [15.34090909 11.65909091],0
a1,1,0.845065,0.038188,[ 1 16] ; [ 2 25],[ 1.15909091 15.84090909] ; [ 1.84090909 25.15909091],0
v4,1,0.943844,0.004962,[9 8] ; [14 13],[8.88636364 8.11363636] ; [14.11363636 12.88636364],0
