Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.007785,7.082388,[ 1 28] ; [2 3],[ 2.55882353 26.44117647] ; [0.44117647 4.55882353],0
s8,1,0.007785,7.082388,[ 1 28] ; [2 3],[ 2.55882353 26.44117647] ; [0.44117647 4.55882353],0
p11,1,0.018278,5.569276,[ 4 25] ; [3 2],[ 5.97058824 23.02941176] ; [1.02941176 3.97058824],0
s7,1,0.054664,3.692308,[ 3 23] ; [2 2],[ 4.33333333 21.66666667] ; [0.66666667 3.33333333],0
b5,1,0.056141,3.647882,[10 19] ; [4 1],[11.94117647 17.05882353] ; [2.05882353 2.94117647],0
p7,1,0.079989,3.065134,[ 6 23] ; [2 1],[ 7.25 21.75] ; [0.75 2.25],0
d3,1,0.080171,3.06144,[11 18] ; [4 1],[12.79411765 16.20588235] ; [2.20588235 2.79411765],0
n4,1,0.080171,3.06144,[18 11] ; [1 4],[16.20588235 12.79411765] ; [2.79411765 2.20588235],0
v4,1,0.080171,3.06144,[11 18] ; [4 1],[12.79411765 16.20588235] ; [2.20588235 2.79411765],0
a7,1,0.110067,2.553257,[12 17] ; [4 1],[13.64705882 15.35294118] ; [2.35294118 2.64705882],0
s1,1,0.146306,2.110345,[ 1 28] ; [1 4],[ 1.70588235 27.29411765] ; [0.29411765 4.70588235],0
a6,1,0.189333,1.722797,[15 14] ; [1 4],[13.64705882 15.35294118] ; [2.35294118 2.64705882],0
v1,1,0.210677,1.566771,[ 9 20] ; [3 2],[10.23529412 18.76470588] ; [1.76470588 3.23529412],0
b1,1,0.210677,1.566771,[20  9] ; [2 3],[18.76470588 10.23529412] ; [3.23529412 1.76470588],0
b4,1,0.239585,1.383037,[15 14] ; [4 1],[16.20588235 12.79411765] ; [2.79411765 2.20588235],0
a4,1,0.29751,1.08532,[13 16] ; [1 4],[11.94117647 17.05882353] ; [2.05882353 2.94117647],0
a5,1,0.29751,1.08532,[13 16] ; [1 4],[11.94117647 17.05882353] ; [2.05882353 2.94117647],0
p4,1,0.340062,0.910197,[ 2 27] ; [1 4],[ 2.55882353 26.44117647] ; [0.44117647 4.55882353],0
s2,1,0.340062,0.910197,[ 2 27] ; [1 4],[ 2.55882353 26.44117647] ; [0.44117647 4.55882353],0
d2,1,0.363602,0.825414,[12 17] ; [1 4],[11.08823529 17.91176471] ; [1.91176471 3.08823529],0
n5,1,0.438661,0.599782,[17 12] ; [2 3],[16.20588235 12.79411765] ; [2.79411765 2.20588235],0
s3,1,0.487857,0.48125,[ 7 21] ; [2 3],[ 7.63636364 20.36363636] ; [1.36363636 3.63636364],0
p1,1,0.536008,0.382989,[ 3 26] ; [1 4],[ 3.41176471 25.58823529] ; [0.58823529 4.41176471],0
v2,1,0.557867,0.343411,[ 3 25] ; [1 4],[ 3.39393939 24.60606061] ; [0.60606061 4.39393939],0
r1,1,0.573687,0.316552,[ 8 21] ; [2 3],[ 8.52941176 20.47058824] ; [1.47058824 3.52941176],0
d1,1,0.573687,0.316552,[ 8 21] ; [2 3],[ 8.52941176 20.47058824] ; [1.47058824 3.52941176],0
b2,1,0.605577,0.266667,[8 7] ; [2 3],[7.5 7.5] ; [2.5 2.5],0
b3,1,0.605577,0.266667,[8 7] ; [2 3],[7.5 7.5] ; [2.5 2.5],0
s4,1,0.717411,0.130987,[ 4 25] ; [1 4],[ 4.26470588 24.73529412] ; [0.73529412 4.26470588],0
s6,1,0.717411,0.130987,[ 4 25] ; [1 4],[ 4.26470588 24.73529412] ; [0.73529412 4.26470588],0
a2,1,0.717411,0.130987,[ 4 25] ; [1 4],[ 4.26470588 24.73529412] ; [0.73529412 4.26470588],0
d5,1,0.732046,0.117241,[15 14] ; [3 2],[15.35294118 13.64705882] ; [2.64705882 2.35294118],0
d4,1,0.732046,0.117241,[15 14] ; [3 2],[15.35294118 13.64705882] ; [2.64705882 2.35294118],0
n3,1,0.787221,0.072857,[6 9] ; [1 1],[6.17647059 8.82352941] ; [0.82352941 1.17647059],0
p2,1,0.811555,0.056844,[10 19] ; [2 3],[10.23529412 18.76470588] ; [1.76470588 3.23529412],0
p3,1,0.881208,0.022332,[ 5 24] ; [1 4],[ 5.11764706 23.88235294] ; [0.88235294 4.11764706],0
a3,1,0.905218,0.014178,[16 12] ; [3 2],[16.12121212 11.87878788] ; [2.87878788 2.12121212],0
v3,1,0.971902,0.001241,[ 6 23] ; [1 4],[ 5.97058824 23.02941176] ; [1.02941176 3.97058824],0
