Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,115.502106,[263  44] ; [118 155],[201.66724138 105.33275862] ; [179.33275862  93.66724138],1
p4,1,0.0,54.415805,[244  66] ; [138 140],[201.39455782 108.60544218] ; [180.60544218  97.39455782],1
p2,1,0.0,49.813908,[296  15] ; [206  70],[265.96592845  45.03407155] ; [236.03407155  39.96592845],1
p6,1,0.0,41.913713,[160 147] ; [ 71 204],[121.85051546 185.14948454] ; [109.14948454 165.85051546],1
p3,1,0.0,35.738795,[205 105] ; [115 162],[168.99488927 141.00511073] ; [151.00511073 125.99488927],1
p5,1,0.0,30.165114,[ 64 247] ; [ 14 260],[ 41.46666667 269.53333333] ; [ 36.53333333 237.46666667],1
p10,1,2e-06,22.477478,[277  31] ; [209  69],[255.44027304  52.55972696] ; [230.55972696  47.44027304],1
p11,1,6e-06,20.625008,[273  38] ; [203  75],[251.3344652  59.6655348] ; [224.6655348  53.3344652],1
p9,1,3.1e-05,17.330502,[280  28] ; [217  59],[262.11643836  45.88356164] ; [234.88356164  41.11643836],1
v1,1,4.3e-05,16.750962,[197 109] ; [126 140],[172.79370629 133.20629371] ; [150.20629371 115.79370629],1
r4,1,6.2e-05,16.048487,[294  17] ; [235  43],[279.31918506  31.68081494] ; [249.68081494  28.31918506],1
v4,1,6.3e-05,16.011224,[301   7] ; [248  28],[289.54109589  18.45890411] ; [259.45890411  16.54109589],1
b5,1,0.000221,13.646591,[165 146] ; [189  89],[186.91680815 124.08319185] ; [167.08319185 110.91680815],1
n6,1,0.000895,11.032449,[286  23] ; [232  45],[273.14334471  35.85665529] ; [244.85665529  32.14334471],1
r1,1,0.001333,10.296176,[269  39] ; [214  63],[254.2974359  53.7025641] ; [228.7025641  48.2974359],0
s5,1,0.005183,7.814286,[119 177] ; [ 77 189],[103.23131673 192.76868327] ; [ 92.76868327 173.23131673],0
n5,1,0.006958,7.283833,[277  32] ; [226  50],[265.68717949  43.31282051] ; [237.31282051  38.68717949],0
d4,1,0.007886,7.059131,[289  22] ; [239  38],[279.26530612  31.73469388] ; [248.73469388  28.26530612],0
s8,1,0.008195,6.990409,[165 142] ; [119 159],[149.03931624 157.96068376] ; [134.96068376 143.03931624],0
r3,1,0.010425,6.560859,[299   9] ; [255  21],[292.17808219  15.82191781] ; [261.82191781  14.17808219],0
p1,1,0.015183,5.895095,[ 34 276] ; [ 15 262],[ 25.87734242 284.12265758] ; [ 23.12265758 253.87734242],0
d1,1,0.015871,5.817105,[237  74] ; [187  91],[223.87775891  87.12224109] ; [200.12224109  77.87775891],0
d3,1,0.042333,4.121828,[241  70] ; [195  83],[230.2139219  80.7860781] ; [205.7860781  72.2139219],0
s6,1,0.059897,3.540224,[215  83] ; [179  97],[204.55052265  93.44947735] ; [189.44947735  86.55052265],0
s7,1,0.07228,3.230468,[166 126] ; [131 135],[155.41935484 136.58064516] ; [141.58064516 124.41935484],0
n2,1,0.087652,2.916982,[40  9] ; [48 23],[35.93333333 13.06666667] ; [52.06666667 18.93333333],0
a8,1,0.097132,2.752016,[ 54 228] ; [ 34 213],[ 46.91115312 235.08884688] ; [ 41.08884688 205.91115312],0
v3,1,0.101702,2.678641,[140 164] ; [104 161],[130.36203866 173.63796134] ; [113.63796134 151.36203866],0
r2,1,0.142606,2.149608,[293  11] ; [255  17],[289.22222222  14.77777778] ; [258.77777778  13.22222222],0
b4,1,0.145001,2.124064,[174 137] ; [172 106],[182.69269949 128.30730051] ; [163.30730051 114.69269949],0
p12,1,0.173564,1.851886,[ 31 279] ; [ 19 258],[ 26.40545145 283.59454855] ; [ 23.59454855 253.40545145],0
a4,1,0.191117,1.708989,[159 151] ; [157 120],[166.88245315 143.11754685] ; [149.11754685 127.88245315],0
a7,1,0.232056,1.428216,[234  76] ; [197  80],[227.61499148  82.38500852] ; [203.38500852  73.61499148],0
s4,1,0.301905,1.065761,[ 48 256] ; [ 35 239],[ 43.65397924 260.34602076] ; [ 39.34602076 234.65397924],0
a6,1,0.318472,0.995212,[209 101] ; [198  80],[214.57482993  95.42517007] ; [192.42517007  85.57482993],0
v2,1,0.326659,0.962099,[183 120] ; [151 117],[177.23642732 125.76357268] ; [156.76357268 111.23642732],0
b2,1,0.414822,0.664939,[ 71 126] ; [ 73 109],[ 74.84960422 122.15039578] ; [ 69.15039578 112.84960422],0
b3,1,0.414822,0.664939,[ 71 126] ; [ 73 109],[ 74.84960422 122.15039578] ; [ 69.15039578 112.84960422],0
u4,1,0.426988,0.631002,[ 10 300] ; [  6 272],[  8.43537415 301.56462585] ; [  7.56462585 270.43537415],0
a2,1,0.435307,0.608623,[ 86 225] ; [ 85 193],[ 90.29032258 220.70967742] ; [ 80.70967742 197.29032258],0
s2,1,0.440638,0.594621,[165 141] ; [140 136],[160.36082474 145.63917526] ; [144.63917526 131.36082474],0
s3,1,0.488179,0.480537,[178 128] ; [151 122],[173.87564767 132.12435233] ; [155.12435233 117.87564767],0
a1,1,0.492598,0.470846,[ 21 290] ; [ 15 263],[ 19.00848896 291.99151104] ; [ 16.99151104 261.00848896],0
u1,1,0.519281,0.415321,[ 68 243] ; [ 67 211],[ 71.28183362 239.71816638] ; [ 63.71816638 214.28183362],0
n3,1,0.524237,0.405549,[34 14] ; [54 17],[35.49579832 12.50420168] ; [52.50420168 18.49579832],0
a3,1,0.556876,0.345142,[243  66] ; [213  65],[240.04088586  68.95911414] ; [215.95911414  62.04088586],0
u3,1,0.61362,0.254937,[39 28] ; [35 30],[37.56060606 29.43939394] ; [36.43939394 28.56060606],0
s1,1,0.616931,0.250205,[  9 300] ; [ 10 264],[ 10.0703259 298.9296741] ; [  8.9296741 265.0703259],0
a5,1,0.71999,0.128502,[252  59] ; [222  56],[250.27843803  60.72156197] ; [223.72156197  54.27843803],0
