Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,66.108552,[188  70] ; [28 77],[153.52066116 104.47933884] ; [62.47933884 42.52066116],1
s2,1,0.0,63.762301,[175  84] ; [23 83],[140.49863014 118.50136986] ; [57.50136986 48.49863014],1
s7,1,0.0,39.768677,[171  79] ; [32 69],[144.58689459 105.41310541] ; [58.41310541 42.58689459],1
s8,1,0.0,30.153358,[163  97] ; [33 73],[139.23497268 120.76502732] ; [56.76502732 49.23497268],1
s5,1,0.0,27.964865,[122 130] ; [19 85],[ 99.80898876 152.19101124] ; [41.19101124 62.80898876],1
s4,1,0.000885,11.054325,[ 54 204] ; [ 7 99],[ 43.23626374 214.76373626] ; [17.76373626 88.23626374],1
d2,1,0.005258,7.788413,[144 117] ; [41 64],[131.92622951 129.07377049] ; [53.07377049 51.92622951],0
p6,1,0.007941,7.046703,[133 123] ; [38 66],[121.6 134.4] ; [49.4 54.6],0
r3,1,0.009816,6.66795,[257   4] ; [99  7],[253.17711172   7.82288828] ; [102.82288828   3.17711172],0
p9,1,0.014136,6.021127,[247  13] ; [93 13],[241.53005464  18.46994536] ; [98.46994536  7.53005464],0
a2,1,0.015415,5.868441,[ 79 182] ; [19 87],[ 69.69482289 191.30517711] ; [28.30517711 77.69482289],0
p12,1,0.016382,5.761412,[ 38 221] ; [  6 100],[ 31.22191781 227.77808219] ; [12.77808219 93.22191781],0
p4,1,0.022543,5.203381,[223  38] ; [80 26],[215.48501362  45.51498638] ; [87.51498638 18.48501362],0
p5,1,0.028719,4.784396,[ 55 204] ; [12 93],[ 47.67307692 211.32692308] ; [19.32692308 85.67307692],0
d1,1,0.029729,4.724873,[172  89] ; [57 49],[162.85831063  98.14168937] ; [66.14168937 39.85831063],0
d4,1,0.050184,3.835298,[223  37] ; [82 24],[216.66666667  43.33333333] ; [88.33333333 17.66666667],0
u1,1,0.054897,3.685223,[ 66 195] ; [17 89],[ 59.02724796 201.97275204] ; [23.97275204 82.02724796],0
a3,1,0.079006,3.085225,[204  56] ; [74 32],[197.4863388  62.5136612] ; [80.5136612 25.4863388],0
r4,1,0.084053,2.98474,[247  14] ; [95 11],[243.22070845  17.77929155] ; [98.77929155  7.22070845],0
