Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000288,13.148516,[235  27] ; [97 31],[223.03589744  38.96410256] ; [108.96410256  19.03589744],1
p6,1,0.000403,12.520458,[126 130] ; [38 88],[109.90575916 146.09424084] ; [54.09424084 71.90575916],1
p4,1,0.000477,12.203432,[187  73] ; [68 58],[171.76165803  88.23834197] ; [83.23834197 42.76165803],1
n5,1,0.002129,9.434914,[237  26] ; [100  27],[227.25897436  35.74102564] ; [109.74102564  17.25897436],0
s8,1,0.005024,7.870637,[145 115] ; [52 76],[132.01030928 127.98969072] ; [64.98969072 63.01030928],0
p8,1,0.006578,7.384659,[159  98] ; [59 66],[146.66492147 110.33507853] ; [71.33507853 53.66492147],0
p3,1,0.010475,6.552245,[164  97] ; [63 65],[152.3059126 108.6940874] ; [74.6940874 53.3059126],0
p5,1,0.013791,6.064658,[ 42 221] ; [  9 119],[ 34.30434783 228.69565217] ; [ 16.69565217 111.30434783],0
v3,1,0.016071,5.795074,[164  94] ; [65 63],[153.06217617 104.93782383] ; [75.93782383 52.06217617],0
s6,1,0.019775,5.431639,[186  71] ; [77 50],[176.01822917  80.98177083] ; [86.98177083 40.01822917],0
b5,1,0.020324,5.383849,[168  97] ; [66 63],[157.3857868 107.6142132] ; [76.6142132 52.3857868],0
p7,1,0.02037,5.379892,[190  66] ; [79 47],[180.27225131  75.72774869] ; [88.72774869 37.27225131],0
r3,1,0.023744,5.113223,[261   4] ; [119   7],[257.54475703   7.45524297] ; [122.45524297   3.54475703],0
n1,1,0.024848,5.034468,[19 16] ; [ 7 20],[14.67741935 20.32258065] ; [11.32258065 15.67741935],0
r4,1,0.044069,4.05392,[248  17] ; [113  16],[242.80456853  22.19543147] ; [118.19543147  10.80456853],0
v4,1,0.087572,2.918443,[253  10] ; [117  10],[249.51282051  13.48717949] ; [120.48717949   6.51282051],0
b1,1,0.094491,2.796156,[ 92 173] ; [56 73],[ 99.54314721 165.45685279] ; [48.45685279 80.54314721],0
p11,1,0.10319,2.655529,[225  40] ; [101  28],[219.26395939  45.73604061] ; [106.73604061  22.26395939],0
s2,1,0.122361,2.386841,[147 112] ; [62 66],[139.87338501 119.12661499] ; [69.12661499 58.87338501],0
s5,1,0.123715,2.369646,[101 154] ; [38 83],[ 94.26861702 160.73138298] ; [44.73138298 76.26861702],0
s1,1,0.161927,1.956139,[  8 253] ; [  1 126],[  6.05412371 254.94587629] ; [  2.94587629 124.05412371],0
p9,1,0.201908,1.628517,[231  29] ; [107  20],[227.08010336  32.91989664] ; [110.91989664  16.08010336],0
a7,1,0.235766,1.405734,[191  73] ; [99 28],[195.8056266  68.1943734] ; [94.1943734 32.8056266],0
b3,1,0.247179,1.339175,[ 74 105] ; [27 53],[ 69.8030888 109.1969112] ; [31.1969112 48.8030888],0
b2,1,0.247179,1.339175,[ 74 105] ; [27 53],[ 69.8030888 109.1969112] ; [31.1969112 48.8030888],0
