Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,40.102461,[ 39 100] ; [41 11],[58.21989529 80.78010471] ; [21.78010471 30.21989529],1
a1,1,0.023115,5.159824,[  3 140] ; [ 5 49],[  5.8071066 137.1928934] ; [ 2.1928934 51.8071066],0
p12,1,0.025283,5.004366,[  6 136] ; [ 7 46],[  9.46666667 132.53333333] ; [ 3.53333333 49.46666667],0
r1,1,0.027472,4.860872,[103  40] ; [47  7],[108.88324873  34.11675127] ; [41.11675127 12.88324873],0
s5,1,0.030512,4.680198,[ 34 105] ; [21 31],[40.02617801 98.97382199] ; [14.97382199 37.02617801],0
a3,1,0.094605,2.794219,[82 61] ; [38 16],[87.10659898 55.89340102] ; [32.89340102 21.10659898],0
p11,1,0.114637,2.489097,[120  23] ; [40 14],[116.14213198  26.85786802] ; [43.85786802 10.14213198],0
p5,1,0.131,2.280612,[ 15 128] ; [10 44],[ 18.14720812 124.85279188] ; [ 6.85279188 47.14720812],0
r4,1,0.140055,2.177351,[121  22] ; [50  4],[124.12690355  18.87309645] ; [46.87309645  7.12690355],0
n2,1,0.146343,2.109959,[21 12] ; [8 1],[22.78571429 10.21428571] ; [6.21428571 2.78571429],0
a4,1,0.171264,1.871842,[46 97] ; [23 31],[50.08629442 92.91370558] ; [18.91370558 35.08629442],0
p3,1,0.180758,1.791384,[77 65] ; [35 19],[81.14285714 60.85714286] ; [30.85714286 23.14285714],0
a5,1,0.226897,1.460211,[93 50] ; [40 14],[96.54314721 46.45685279] ; [36.45685279 17.54314721],0
b3,1,0.260681,1.265137,[14 62] ; [ 9 23],[16.18518519 59.81481481] ; [ 6.81481481 25.18518519],0
b2,1,0.260681,1.265137,[14 62] ; [ 9 23],[16.18518519 59.81481481] ; [ 6.81481481 25.18518519],0
b4,1,0.263835,1.248524,[72 71] ; [32 22],[75.49238579 67.50761421] ; [28.50761421 25.49238579],0
s1,1,0.267237,1.230873,[  8 134] ; [ 1 52],[  6.55384615 135.44615385] ; [ 2.44615385 50.55384615],0
