Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,39.206995,[ 12 107] ; [23 17],[26.19496855 92.80503145] ; [ 8.80503145 31.19496855],1
s2,1,7e-06,20.124433,[30 87] ; [26 14],[41.73248408 75.26751592] ; [14.26751592 25.73248408],1
s6,1,0.000148,14.393899,[48 71] ; [30 10],[58.37735849 60.62264151] ; [19.62264151 20.37735849],1
s5,1,0.000317,12.966067,[ 14 100] ; [15 24],[21.60784314 92.39215686] ; [ 7.39215686 31.60784314],1
s3,1,0.003208,8.684998,[47 69] ; [27 13],[55.02564103 60.97435897] ; [18.97435897 21.02564103],0
r1,1,0.026211,4.942044,[65 53] ; [30 10],[70.94936709 47.05063291] ; [24.05063291 15.94936709],0
d5,1,0.027297,4.871926,[62 56] ; [29 11],[67.96202532 50.03797468] ; [23.03797468 16.96202532],0
v3,1,0.027992,4.828555,[26 91] ; [15 22],[31.14935065 85.85064935] ; [ 9.85064935 27.14935065],0
p10,1,0.030946,4.655968,[62 55] ; [29 11],[67.81528662 49.18471338] ; [23.18471338 16.81528662],0
p1,1,0.061449,3.497825,[  5 114] ; [ 5 35],[  7.48427673 111.51572327] ; [ 2.51572327 37.48427673],0
d4,1,0.071581,3.24639,[73 45] ; [31  9],[77.67088608 40.32911392] ; [26.32911392 13.67088608],0
r4,1,0.096441,2.763428,[82 37] ; [33  7],[86.06918239 32.93081761] ; [28.93081761 11.06918239],0
d1,1,0.108311,2.578693,[29 90] ; [15 25],[32.93081761 86.06918239] ; [11.06918239 28.93081761],0
p6,1,0.112189,2.523112,[ 17 100] ; [10 29],[20.25 96.75] ; [ 6.75 32.25],0
p4,1,0.125796,2.343626,[32 86] ; [16 24],[35.84810127 82.15189873] ; [12.15189873 27.84810127],0
n3,1,0.177439,1.818947,[28 12] ; [7 7],[25.92592593 14.07407407] ; [9.07407407 4.92592593],0
n6,1,0.177878,1.815268,[82 37] ; [32  8],[85.32075472 33.67924528] ; [28.67924528 11.32075472],0
n4,1,0.18381,1.76655,[63 56] ; [26 14],[66.61006289 52.38993711] ; [22.38993711 17.61006289],0
r2,1,0.209248,1.576623,[97 22] ; [36  4],[99.5408805 19.4591195] ; [33.4591195  6.5408805],0
a6,1,0.217635,1.519901,[61 58] ; [16 24],[57.62893082 61.37106918] ; [19.37106918 20.62893082],0
u1,1,0.246159,1.34497,[  2 117] ; [ 2 38],[  2.99371069 116.00628931] ; [ 1.00628931 38.99371069],0
d2,1,0.255323,1.293942,[25 93] ; [12 28],[27.63291139 90.36708861] ; [ 9.36708861 30.63291139],0
d3,1,0.255615,1.292351,[61 56] ; [25 15],[64.08917197 52.91082803] ; [21.91082803 18.08917197],0
s1,1,0.26424,1.246405,[  4 113] ; [ 3 36],[  5.25 111.75] ; [ 1.75 37.25],0
a8,1,0.289217,1.123262,[ 13 101] ; [ 2 35],[ 11.32450331 102.67549669] ; [ 3.67549669 33.32450331],0
u3,1,0.29013,1.119016,[35 34] ; [14  8],[37.15384615 31.84615385] ; [11.84615385 10.15384615],0
a7,1,0.29478,1.097659,[68 49] ; [27 13],[70.79617834 46.20382166] ; [24.20382166 15.79617834],0
v4,1,0.298191,1.082269,[99 20] ; [36  4],[101.03773585  17.96226415] ; [33.96226415  6.03773585],0
p11,1,0.318503,0.995083,[76 43] ; [22 18],[73.34591195 45.65408805] ; [24.65408805 15.34591195],0
r3,1,0.34434,0.894208,[99 19] ; [36  4],[100.82278481  17.17721519] ; [34.17721519  5.82278481],0
n5,1,0.36122,0.833647,[67 51] ; [26 14],[69.4556962 48.5443038] ; [23.5443038 16.4556962],0
b4,1,0.377933,0.777413,[71 48] ; [27 13],[73.34591195 45.65408805] ; [24.65408805 15.34591195],0
p3,1,0.414552,0.665709,[28 91] ; [12 28],[29.93710692 89.06289308] ; [10.06289308 29.93710692],0
b5,1,0.472431,0.516284,[76 43] ; [23 17],[74.09433962 44.90566038] ; [24.90566038 15.09433962],0
v1,1,0.479106,0.500897,[42 74] ; [17 23],[43.87179487 72.12820513] ; [15.12820513 24.87179487],0
n2,1,0.523848,0.40631,[26 13] ; [8 6],[25.01886792 13.98113208] ; [8.98113208 5.01886792],0
p9,1,0.631247,0.230374,[73 44] ; [26 13],[74.25 42.75] ; [24.75 14.25],0
b1,1,0.681669,0.168253,[49 70] ; [15 25],[47.89937107 71.10062893] ; [16.10062893 23.89937107],0
n1,1,0.691949,0.156984,[12 28] ; [5 9],[12.59259259 27.40740741] ; [4.40740741 9.59259259],0
