Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.029417,4.743031,[8 1] ; [17 18],[5.11363636 3.88636364] ; [19.88636364 15.11363636],0
s1,1,0.03647,4.375,[2 7] ; [ 1 35],[0.6 8.4] ; [ 2.4 33.6],0
p11,1,0.133614,2.25,[6 3] ; [14 22],[4. 5.] ; [16. 20.],0
s2,1,0.172356,1.862331,[3 6] ; [ 5 31],[1.6 7.4] ; [ 6.4 29.6],0
n3,1,0.211088,1.563946,[3 2] ; [ 4 10],[1.84210526 3.15789474] ; [5.15789474 8.84210526],0
n5,1,0.218742,1.512605,[4 5] ; [24 12],[5.6 3.4] ; [22.4 13.6],0
s4,1,0.23568,1.40625,[2 7] ; [ 3 33],[1. 8.] ; [ 4. 32.],0
v1,1,0.270338,1.215033,[3 5] ; [ 7 29],[1.81818182 6.18181818] ; [ 8.18181818 27.81818182],0
n6,1,0.284423,1.145833,[5 3] ; [15 21],[3.63636364 4.36363636] ; [16.36363636 19.63636364],0
b3,1,0.294525,1.098823,[5 3] ; [ 9 13],[3.73333333 4.26666667] ; [10.26666667 11.73333333],0
b2,1,0.294525,1.098823,[5 3] ; [ 9 13],[3.73333333 4.26666667] ; [10.26666667 11.73333333],0
r4,1,0.298052,1.082888,[1 8] ; [10 26],[2.2 6.8] ; [ 8.8 27.2],0
n4,1,0.334038,0.93318,[5 4] ; [26 10],[6.2 2.8] ; [24.8 11.2],0
d1,1,0.365228,0.819838,[5 4] ; [14 22],[3.8 5.2] ; [15.2 20.8],0
a7,1,0.370028,0.803571,[3 6] ; [18 18],[4.2 4.8] ; [16.8 19.2],0
r3,1,0.412886,0.670476,[6 3] ; [18 17],[4.90909091 4.09090909] ; [19.09090909 15.90909091],0
d4,1,0.429195,0.625,[7 2] ; [23 13],[6. 3.] ; [24. 12.],0
p2,1,0.429195,0.625,[2 7] ; [13 23],[3. 6.] ; [12. 24.],0
p10,1,0.462522,0.539785,[4 5] ; [11 24],[3.06818182 5.93181818] ; [11.93181818 23.06818182],0
d2,1,0.495014,0.465608,[5 4] ; [15 20],[4.09090909 4.90909091] ; [15.90909091 19.09090909],0
a6,1,0.546088,0.364372,[3 6] ; [16 20],[3.8 5.2] ; [15.2 20.8],0
a5,1,0.550097,0.357143,[5 4] ; [16 20],[4.2 4.8] ; [16.8 19.2],0
u1,1,0.550097,0.357143,[1 8] ; [ 2 34],[0.6 8.4] ; [ 2.4 33.6],0
s8,1,0.550097,0.357143,[1 8] ; [ 2 34],[0.6 8.4] ; [ 2.4 33.6],0
s5,1,0.561524,0.337072,[2 7] ; [ 5 30],[1.43181818 7.56818182] ; [ 5.56818182 29.43181818],0
v2,1,0.572044,0.319274,[4 5] ; [12 23],[3.27272727 5.72727273] ; [12.72727273 22.27272727],0
r2,1,0.604976,0.267556,[4 4] ; [21 14],[4.65116279 3.34883721] ; [20.34883721 14.65116279],0
s6,1,0.613102,0.255682,[3 6] ; [ 9 27],[2.4 6.6] ; [ 9.6 26.4],0
r1,1,0.644652,0.21271,[4 5] ; [13 23],[3.4 5.6] ; [13.6 22.4],0
s3,1,0.647141,0.209524,[3 6] ; [ 9 26],[2.45454545 6.54545455] ; [ 9.54545455 25.45454545],0
b5,1,0.648077,0.208333,[3 6] ; [15 21],[3.6 5.4] ; [14.4 21.6],0
a1,1,0.680848,0.169173,[1 8] ; [ 6 30],[1.4 7.6] ; [ 5.6 30.4],0
v3,1,0.696606,0.152027,[2 7] ; [ 6 30],[1.6 7.4] ; [ 6.4 29.6],0
p1,1,0.696606,0.152027,[2 7] ; [ 6 30],[1.6 7.4] ; [ 6.4 29.6],0
d5,1,0.760907,0.092593,[5 4] ; [22 14],[5.4 3.6] ; [21.6 14.4],0
n2,1,0.768571,0.08658,[3 3] ; [6 8],[2.7 3.3] ; [6.3 7.7],0
n1,1,0.768571,0.08658,[3 3] ; [6 8],[2.7 3.3] ; [6.3 7.7],0
p9,1,0.781702,0.076786,[3 5] ; [15 20],[3.34883721 4.65116279] ; [14.65116279 20.34883721],0
a2,1,0.79339,0.068598,[1 8] ; [ 3 33],[0.8 8.2] ; [ 3.2 32.8],0
b4,1,0.876261,0.024246,[6 3] ; [23 13],[5.8 3.2] ; [23.2 12.8],0
b1,1,0.881235,0.022321,[4 5] ; [17 19],[4.2 4.8] ; [16.8 19.2],0
a4,1,0.912869,0.011973,[3 6] ; [11 24],[2.86363636 6.13636364] ; [11.13636364 23.86363636],0
d3,1,1.0,0.0,[4 5] ; [16 20],[4. 5.] ; [16. 20.],0
a8,1,1.0,0.0,[1 8] ; [ 4 32],[1. 8.] ; [ 4. 32.],0
