Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,55.971075,[45 11] ; [24 92],[22.46511628 33.53488372] ; [46.53488372 69.46511628],1
s2,1,0.000214,13.705636,[36 22] ; [39 80],[24.57627119 33.42372881] ; [50.42372881 68.57627119],1
p4,1,0.000614,11.734191,[37 21] ; [43 75],[26.36363636 31.63636364] ; [53.63636364 64.36363636],1
s3,1,0.000845,11.140173,[42 16] ; [53 63],[31.66666667 26.33333333] ; [63.33333333 52.66666667],1
s6,1,0.00095,10.923064,[43 15] ; [57 62],[32.76836158 25.23163842] ; [67.23163842 51.76836158],1
p8,1,0.002016,9.534467,[38 20] ; [49 71],[28.34831461 29.65168539] ; [58.65168539 61.34831461],0
p10,1,0.007842,7.069259,[49  9] ; [77 41],[41.52272727 16.47727273] ; [84.47727273 33.52272727],0
p7,1,0.010122,6.613362,[40 17] ; [58 59],[32.10344828 24.89655172] ; [65.89655172 51.10344828],0
b3,1,0.013372,6.119266,[20 19] ; [18 48],[14.11428571 24.88571429] ; [23.88571429 42.11428571],0
b2,1,0.013372,6.119266,[20 19] ; [18 48],[14.11428571 24.88571429] ; [23.88571429 42.11428571],0
p12,1,0.018837,5.516564,[ 9 49] ; [  6 113],[ 4.91525424 53.08474576] ; [ 10.08474576 108.91525424],0
p2,1,0.023773,5.111138,[49  9] ; [83 38],[42.77094972 15.22905028] ; [89.22905028 31.77094972],0
p9,1,0.025544,4.986616,[51  7] ; [87 32],[45.22033898 12.77966102] ; [92.77966102 26.22033898],0
p6,1,0.038607,4.278063,[24 34] ; [31 88],[18.02259887 39.97740113] ; [36.97740113 82.02259887],0
p3,1,0.049617,3.854342,[28 30] ; [40 81],[22.03351955 35.96648045] ; [45.96648045 75.03351955],0
s5,1,0.050679,3.818865,[20 35] ; [26 91],[14.70930233 40.29069767] ; [31.29069767 85.70930233],0
p1,1,0.059676,3.546368,[11 47] ; [ 11 110],[ 7.12849162 50.87150838] ; [ 14.87150838 106.12849162],0
n2,1,0.063615,3.440526,[7 4] ; [30  4],[9.04444444 1.95555556] ; [27.95555556  6.04444444],0
u1,1,0.066319,3.371864,[ 4 54] ; [  2 120],[ 1.93333333 56.06666667] ; [  4.06666667 117.93333333],0
n6,1,0.084724,2.971872,[51  7] ; [94 28],[46.72222222 11.27777778] ; [98.27777778 23.72222222],0
v1,1,0.100209,2.702218,[30 27] ; [47 72],[24.9375 32.0625] ; [52.0625 66.9375],0
p5,1,0.102863,2.66059,[10 47] ; [ 11 110],[ 6.7247191 50.2752809] ; [ 14.2752809 106.7247191],0
a3,1,0.119811,2.419791,[35 23] ; [57 62],[30.14689266 27.85310734] ; [61.85310734 57.14689266],0
a5,1,0.122266,2.388047,[34 24] ; [56 65],[29.16201117 28.83798883] ; [60.83798883 60.16201117],0
d1,1,0.124344,2.361727,[ 5 53] ; [  4 118],[ 2.9 55.1] ; [  6.1 115.9],0
r4,1,0.1254,2.348539,[53  5] ; [101  21],[49.62222222  8.37777778] ; [104.37777778  17.62222222],0
r1,1,0.125673,2.345151,[45 13] ; [81 41],[40.6 17.4] ; [85.4 36.6],0
a2,1,0.138291,2.196871,[ 7 51] ; [  7 115],[ 4.51111111 53.48888889] ; [  9.48888889 112.51111111],0
d2,1,0.232659,1.424534,[16 42] ; [24 98],[12.88888889 45.11111111] ; [27.11111111 94.88888889],0
u2,1,0.234334,1.414361,[15  8] ; [32 31],[12.56976744 10.43023256] ; [34.43023256 28.56976744],0
v2,1,0.252547,1.30916,[27 27] ; [48 70],[23.54651163 30.45348837] ; [51.45348837 66.54651163],0
p11,1,0.267739,1.228297,[48 10] ; [92 30],[45.11111111 12.88888889] ; [94.88888889 27.11111111],0
a8,1,0.290779,1.11601,[ 9 46] ; [ 12 101],[ 6.875 48.125] ; [14.125 98.875],0
a1,1,0.300292,1.072895,[ 1 57] ; [  6 116],[ 2.25555556 55.74444444] ; [  4.74444444 117.25555556],0
n5,1,0.322603,0.978365,[42 16] ; [78 42],[39.1011236 18.8988764] ; [80.8988764 39.1011236],0
b4,1,0.417434,0.657529,[31 27] ; [73 49],[33.51111111 24.48888889] ; [70.48888889 51.51111111],0
d3,1,0.508379,0.437402,[27 31] ; [50 71],[24.94972067 33.05027933] ; [52.05027933 68.94972067],0
a4,1,0.554788,0.34881,[10 48] ; [25 94],[11.46892655 46.53107345] ; [23.53107345 95.46892655],0
d4,1,0.557148,0.344666,[31 27] ; [59 62],[29.16201117 28.83798883] ; [60.83798883 60.16201117],0
u3,1,0.591377,0.288199,[13 10] ; [32 32],[11.89655172 11.10344828] ; [33.10344828 30.89655172],0
v3,1,0.67395,0.177016,[20 36] ; [39 81],[18.77272727 37.22727273] ; [40.22727273 79.77272727],0
n3,1,0.714693,0.133635,[7 3] ; [25  8],[7.44186047 2.55813953] ; [24.55813953  8.44186047],0
b5,1,0.787474,0.07268,[33 25] ; [72 50],[33.83333333 24.16666667] ; [71.16666667 50.83333333],0
n4,1,0.796492,0.066507,[39 19] ; [79 42],[38.23463687 19.76536313] ; [79.76536313 41.23463687],0
