Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.009997,6.635417,[ 1 15] ; [5 5],[ 3.69230769 12.30769231] ; [2.30769231 7.69230769],0
v2,1,0.041227,4.166667,[ 3 12] ; [6 4],[5.4 9.6] ; [3.6 6.4],0
b3,1,0.081277,3.039183,[2 9] ; [5 4],[3.85 7.15] ; [3.15 5.85],0
b2,1,0.081277,3.039183,[2 9] ; [5 4],[3.85 7.15] ; [3.15 5.85],0
n3,1,0.118991,2.430556,[2 6] ; [4 2],[3.42857143 4.57142857] ; [2.57142857 3.42857143],0
d5,1,0.12609,2.34,[8 8] ; [8 2],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
b4,1,0.148856,2.083939,[11  5] ; [4 6],[9.23076923 6.76923077] ; [5.76923077 4.23076923],0
a4,1,0.148856,2.083939,[ 5 11] ; [6 4],[6.76923077 9.23076923] ; [4.23076923 5.76923077],0
d1,1,0.148856,2.083939,[ 5 11] ; [6 4],[6.76923077 9.23076923] ; [4.23076923 5.76923077],0
s2,1,0.148856,2.083939,[ 5 11] ; [6 4],[6.76923077 9.23076923] ; [4.23076923 5.76923077],0
s7,1,0.188206,1.731602,[ 5 10] ; [6 4],[6.6 8.4] ; [4.4 5.6],0
a5,1,0.210874,1.565417,[11  5] ; [9 1],[12.30769231  3.69230769] ; [7.69230769 2.30769231],0
p7,1,0.215564,1.53366,[9 7] ; [8 2],[10.46153846  5.53846154] ; [6.53846154 3.46153846],0
p3,1,0.262871,1.253571,[10  6] ; [4 6],[8.61538462 7.38461538] ; [5.38461538 4.61538462],0
v3,1,0.275234,1.190476,[ 3 12] ; [4 6],[ 4.2 10.8] ; [2.8 7.2],0
n1,1,0.280087,1.166667,[3 5] ; [4 2],[4. 4.] ; [3. 3.],0
r2,1,0.281753,1.158613,[9 7] ; [7 2],[10.24  5.76] ; [5.76 3.24],0
p8,1,0.293622,1.102941,[9 6] ; [8 2],[10.2  4.8] ; [6.8 3.2],0
v1,1,0.339039,0.914062,[ 5 11] ; [5 5],[6.15384615 9.84615385] ; [3.84615385 6.15384615],0
a6,1,0.339039,0.914062,[11  5] ; [5 5],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
b5,1,0.339039,0.914062,[11  5] ; [5 5],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
p2,1,0.34509,0.891429,[12  4] ; [9 1],[12.92307692  3.07692308] ; [8.07692308 1.92307692],0
p10,1,0.346912,0.884722,[10  6] ; [8 2],[11.07692308  4.92307692] ; [6.92307692 3.07692308],0
d4,1,0.420113,0.65,[12  4] ; [6 4],[11.07692308  4.92307692] ; [6.92307692 3.07692308],0
r4,1,0.420113,0.65,[ 4 12] ; [4 6],[ 4.92307692 11.07692308] ; [3.07692308 6.92307692],0
u3,1,0.465209,0.533333,[2 3] ; [2 1],[2.5 2.5] ; [1.5 1.5],0
n4,1,0.483231,0.491562,[9 7] ; [7 3],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
p11,1,0.483231,0.491562,[9 7] ; [7 3],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
n6,1,0.504036,0.446429,[12  3] ; [9 1],[12.6  2.4] ; [8.4 1.6],0
p9,1,0.529233,0.395865,[11  5] ; [8 2],[11.69230769  4.30769231] ; [7.30769231 2.69230769],0
d2,1,0.530236,0.393939,[ 6 10] ; [5 5],[6.76923077 9.23076923] ; [4.23076923 5.76923077],0
u1,1,0.606089,0.265909,[ 2 14] ; [2 8],[ 2.46153846 13.53846154] ; [1.53846154 8.46153846],0
a2,1,0.606089,0.265909,[ 2 14] ; [2 8],[ 2.46153846 13.53846154] ; [1.53846154 8.46153846],0
a7,1,0.618757,0.247619,[8 8] ; [6 4],[8.61538462 7.38461538] ; [5.38461538 4.61538462],0
s8,1,0.648206,0.20817,[ 5 11] ; [4 6],[ 5.53846154 10.46153846] ; [3.46153846 6.53846154],0
s5,1,0.656005,0.198413,[ 4 12] ; [3 6],[ 4.48 11.52] ; [2.52 6.48],0
d3,1,0.768458,0.086667,[12  4] ; [8 2],[12.30769231  3.69230769] ; [7.69230769 2.30769231],0
p12,1,0.846085,0.037681,[ 2 14] ; [1 9],[ 1.84615385 14.15384615] ; [1.15384615 8.84615385],0
s1,1,0.846085,0.037681,[ 2 14] ; [1 9],[ 1.84615385 14.15384615] ; [1.15384615 8.84615385],0
u2,1,0.850436,0.035556,[3 2] ; [2 1],[3.125 1.875] ; [1.875 1.125],0
s6,1,0.850646,0.035455,[7 9] ; [4 6],[6.76923077 9.23076923] ; [4.23076923 5.76923077],0
r1,1,0.850646,0.035455,[7 9] ; [4 6],[6.76923077 9.23076923] ; [4.23076923 5.76923077],0
b1,1,0.898564,0.01625,[10  6] ; [6 4],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
a3,1,0.946434,0.004514,[11  5] ; [7 3],[11.07692308  4.92307692] ; [6.92307692 3.07692308],0
p5,1,1.0,0.0,[ 3 12] ; [2 8],[ 3. 12.] ; [2. 8.],0
s3,1,1.0,0.0,[6 9] ; [4 6],[6. 9.] ; [4. 6.],0
