Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,58.13973,[29 59] ; [207  61],[58.33707865 29.66292135] ; [177.66292135  90.33707865],1
a6,1,1e-06,24.973974,[45 43] ; [211  57],[63.28089888 24.71910112] ; [192.71910112  75.28089888],1
a2,1,9.1e-05,15.323188,[ 5 83] ; [ 67 201],[17.79775281 70.20224719] ; [ 54.20224719 213.79775281],1
u1,1,0.000146,14.429005,[ 1 87] ; [ 45 223],[11.37078652 76.62921348] ; [ 34.62921348 233.37078652],1
r3,1,0.000239,13.492748,[77 11] ; [261   7],[83.5505618  4.4494382] ; [254.4494382  13.5505618],1
d5,1,0.000857,11.113541,[59 29] ; [224  44],[69.95505618 18.04494382] ; [213.04494382  54.95505618],1
b5,1,0.000959,10.906029,[40 48] ; [175  93],[53.14606742 34.85393258] ; [161.85393258 106.14606742],1
d1,1,0.00137,10.245548,[36 52] ; [162 106],[48.94382022 39.05617978] ; [149.05617978 118.94382022],0
s5,1,0.005269,7.784782,[29 54] ; [ 52 208],[19.60058309 63.39941691] ; [ 61.39941691 198.60058309],0
p2,1,0.007106,7.246027,[60 26] ; [222  45],[68.70254958 17.29745042] ; [213.29745042  53.70254958],0
p9,1,0.024938,5.028205,[59 28] ; [210  54],[66.67521368 20.32478632] ; [202.32478632  61.67521368],0
s2,1,0.025461,4.992268,[16 70] ; [ 82 182],[24.08 61.92] ; [ 73.92 190.08],0
d4,1,0.027472,4.860898,[65 23] ; [226  42],[71.93258427 16.06741573] ; [219.06741573  48.93258427],0
s1,1,0.027641,4.850333,[ 5 80] ; [  4 259],[ 2.19827586 82.80172414] ; [  6.80172414 256.19827586],0
p4,1,0.037474,4.328728,[35 50] ; [144 122],[43.34757835 41.65242165] ; [135.65242165 130.34757835],0
p8,1,0.047462,3.928927,[34 53] ; [135 128],[42.00857143 44.99142857] ; [126.99142857 136.00857143],0
v4,1,0.072358,3.228697,[80  8] ; [256  11],[83.29014085  4.70985915] ; [252.70985915  14.29014085],0
u3,1,0.074797,3.174473,[17 21] ; [58 36],[21.59090909 16.40909091] ; [53.40909091 40.59090909],0
p10,1,0.077256,3.121696,[58 28] ; [204  61],[64.19373219 21.80626781] ; [197.80626781  67.19373219],0
a5,1,0.133388,2.252623,[57 31] ; [196  72],[62.53932584 25.46067416] ; [190.46067416  77.53932584],0
r4,1,0.14297,2.145697,[80  8] ; [255  13],[82.80898876  5.19101124] ; [252.19101124  15.80898876],0
