Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001567,9.998176,[24 52] ; [19 10],[31.12380952 44.87619048] ; [11.87619048 17.12380952],0
p3,1,0.007134,7.238862,[14 63] ; [13 17],[19.42990654 57.57009346] ; [ 7.57009346 22.42990654],0
v3,1,0.007314,7.194235,[15 60] ; [13 15],[20.38834951 54.61165049] ; [ 7.61165049 20.38834951],0
p7,1,0.01241,6.251367,[22 54] ; [16 13],[27.5047619 48.4952381] ; [10.4952381 18.5047619],0
p2,1,0.014025,6.034944,[31 46] ; [20 10],[36.70093458 40.29906542] ; [14.29906542 15.70093458],0
a5,1,0.018184,5.578331,[37 40] ; [22  8],[42.45794393 34.54205607] ; [16.54205607 13.45794393],0
b5,1,0.02475,5.041296,[38 39] ; [22  8],[43.17757009 33.82242991] ; [16.82242991 13.17757009],0
n3,1,0.029417,4.743031,[17 18] ; [8 1],[19.88636364 15.11363636] ; [5.11363636 3.88636364],0
s7,1,0.032481,4.57294,[ 8 64] ; [ 8 20],[11.52 60.48] ; [ 4.48 23.52],0
a2,1,0.06108,3.507808,[11 66] ; [ 9 21],[14.39252336 62.60747664] ; [ 5.60747664 24.39252336],0
d3,1,0.070044,3.281994,[39 38] ; [21  9],[43.17757009 33.82242991] ; [16.82242991 13.17757009],0
r3,1,0.084258,2.980798,[53 23] ; [25  4],[56.45714286 19.54285714] ; [21.54285714  7.45714286],0
d4,1,0.094765,2.791513,[51 25] ; [25  5],[54.49056604 21.50943396] ; [21.50943396  8.49056604],0
r4,1,0.096087,2.769312,[43 34] ; [22  8],[46.77570093 30.22429907] ; [18.22429907 11.77570093],0
a4,1,0.10171,2.678529,[25 51] ; [15 15],[28.67924528 47.32075472] ; [11.32075472 18.67924528],0
s6,1,0.106886,2.599664,[18 59] ; [11 17],[21.26666667 55.73333333] ; [ 7.73333333 20.26666667],0
r1,1,0.153497,2.037147,[47 30] ; [22  7],[50.12264151 26.87735849] ; [18.87735849 10.12264151],0
s2,1,0.170754,1.876309,[ 8 68] ; [ 6 23],[10.13333333 65.86666667] ; [ 3.86666667 25.13333333],0
s5,1,0.207196,1.590909,[13 64] ; [ 2 26],[11. 66.] ; [ 4. 24.],0
a3,1,0.214868,1.538322,[38 38] ; [19 11],[40.86792453 35.13207547] ; [16.13207547 13.86792453],0
a6,1,0.253918,1.301618,[42 35] ; [20 10],[44.61682243 32.38317757] ; [17.38317757 12.61682243],0
u1,1,0.264634,1.244351,[ 7 70] ; [ 5 25],[ 8.63551402 68.36448598] ; [ 3.36448598 26.63551402],0
n4,1,0.267247,1.230823,[44 33] ; [20  9],[46.49056604 30.50943396] ; [17.50943396 11.49056604],0
a1,1,0.309093,1.034546,[ 7 70] ; [ 1 29],[ 5.75700935 71.24299065] ; [ 2.24299065 27.75700935],0
n1,1,0.334038,0.93318,[10 26] ; [4 5],[11.2 24.8] ; [2.8 6.2],0
a7,1,0.357404,0.846996,[45 31] ; [20  9],[47.04761905 28.95238095] ; [17.95238095 11.04761905],0
p4,1,0.383444,0.759632,[21 54] ; [11 19],[22.85714286 52.14285714] ; [ 9.14285714 20.85714286],0
p1,1,0.394309,0.725612,[ 6 70] ; [ 1 29],[ 5.01886792 70.98113208] ; [ 1.98113208 28.01886792],0
u2,1,0.400319,0.707368,[17 21] ; [3 7],[15.83333333 22.16666667] ; [4.16666667 5.83333333],0
b2,1,0.431397,0.619059,[13 35] ; [ 7 12],[14.32835821 33.67164179] ; [ 5.67164179 13.32835821],0
b3,1,0.431397,0.619059,[13 35] ; [ 7 12],[14.32835821 33.67164179] ; [ 5.67164179 13.32835821],0
p10,1,0.438761,0.59952,[15 61] ; [ 4 26],[13.62264151 62.37735849] ; [ 5.37735849 24.62264151],0
