Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,71.417186,[ 35 122] ; [317 205],[81.39027982 75.60972018] ; [270.60972018 251.39027982],1
d1,1,0.0,66.488575,[ 53 105] ; [366 160],[96.78654971 61.21345029] ; [322.21345029 203.78654971],1
a3,1,0.0,66.265585,[76 80] ; [427  98],[115.2246696  40.7753304] ; [387.7753304 137.2246696],1
a4,1,0.0,59.319447,[ 34 123] ; [297 227],[76.30983847 80.69016153] ; [254.69016153 269.30983847],1
u1,1,0.0,33.795867,[  6 152] ; [131 395],[ 31.64619883 126.35380117] ; [105.35380117 420.64619883],1
d5,1,0.0,31.266703,[107  51] ; [455  68],[130.39060206  27.60939794] ; [431.60939794  91.39060206],1
d4,1,0.0,29.103497,[107  50] ; [454  69],[129.525  27.475] ; [431.475  91.525],1
a6,1,0.0,27.090436,[82 76] ; [386 137],[108.5814978  49.4185022] ; [359.4185022 163.5814978],1
r1,1,1e-06,24.146194,[110  47] ; [456  69],[130.29618768  26.70381232] ; [435.70381232  89.29618768],1
r2,1,1e-06,23.819109,[141  15] ; [512   8],[150.69230769   5.30769231] ; [502.30769231  17.69230769],1
d3,1,7.8e-05,15.60274,[89 69] ; [382 142],[109.11730205  48.88269795] ; [361.88269795 162.11730205],1
r4,1,0.00066,11.599034,[137  21] ; [498  28],[146.68128655  11.31871345] ; [488.31871345  37.68128655],1
s8,1,0.000845,11.14053,[ 56 102] ; [263 257],[74.33923304 83.66076696] ; [244.66076696 275.33923304],1
s7,1,0.001701,9.847263,[63 86] ; [285 216],[79.77230769 69.22769231] ; [268.22769231 232.77230769],0
v2,1,0.012349,6.260058,[71 76] ; [306 205],[84.22340426 62.77659574] ; [292.77659574 218.22340426],0
p10,1,0.013641,6.084048,[119  37] ; [440  79],[129.19111111  26.80888889] ; [429.80888889  89.19111111],0
p9,1,0.015778,5.827419,[124  32] ; [452  66],[133.31750742  22.68249258] ; [442.68249258  75.31750742],0
b2,1,0.017357,5.659951,[27 68] ; [142 197],[36.99308756 58.00691244] ; [132.00691244 206.99308756],0
b3,1,0.017357,5.659951,[27 68] ; [142 197],[36.99308756 58.00691244] ; [132.00691244 206.99308756],0
s5,1,0.019811,5.428462,[ 40 110] ; [186 317],[51.91424196 98.08575804] ; [174.08575804 328.91424196],0
p4,1,0.019948,5.416463,[86 70] ; [340 180],[98.30769231 57.69230769] ; [327.69230769 192.30769231],0
a7,1,0.024676,5.046503,[101  55] ; [389 137],[112.08211144  43.91788856] ; [377.91788856 148.08211144],0
u3,1,0.06985,3.286538,[40 42] ; [61 37],[46.01111111 35.98888889] ; [54.98888889 43.01111111],0
a1,1,0.092606,2.828481,[  4 154] ; [ 31 495],[  8.08479532 149.91520468] ; [ 26.91520468 499.08479532],0
p3,1,0.09825,2.733716,[75 82] ; [288 233],[84.05752212 72.94247788] ; [278.94247788 242.05752212],0
u4,1,0.10563,2.618416,[  1 157] ; [ 15 511],[  3.69590643 154.30409357] ; [ 12.30409357 513.69590643],0
p2,1,0.116612,2.462247,[127  30] ; [449  73],[133.18409426  23.81590574] ; [442.81590574  79.18409426],0
s2,1,0.122012,2.391297,[73 83] ; [280 240],[81.46153846 74.53846154] ; [271.53846154 248.46153846],0
v3,1,0.134152,2.243788,[59 95] ; [228 277],[67.06828528 86.93171472] ; [219.93171472 285.06828528],0
p12,1,0.185264,1.754884,[ 10 147] ; [ 51 468],[ 14.16715976 142.83284024] ; [ 46.83284024 472.16715976],0
v1,1,0.212372,1.555184,[81 74] ; [296 215],[87.74024024 67.25975976] ; [289.25975976 221.74024024],0
s1,1,0.223977,1.478705,[  8 147] ; [ 16 501],[  5.53571429 149.46428571] ; [ 18.46428571 498.53571429],0
p8,1,0.251723,1.313717,[79 77] ; [286 226],[85.23952096 70.76047904] ; [279.76047904 232.23952096],0
p1,1,0.315066,1.009318,[ 18 139] ; [ 46 477],[ 14.77647059 142.22352941] ; [ 49.22352941 473.77647059],0
s6,1,0.317704,0.998376,[102  53] ; [360 154],[107.04035874  47.95964126] ; [354.95964126 159.04035874],0
p11,1,0.332791,0.938006,[125  33] ; [434  92],[129.12573099  28.87426901] ; [429.87426901  96.12573099],0
n5,1,0.415854,0.662003,[132  25] ; [454  70],[135.09838473  21.90161527] ; [450.90161527  73.09838473],0
