Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,37.782762,[ 28 344] ; [20 37],[ 41.62237762 330.37762238] ; [ 6.37762238 50.62237762],1
p1,1,0.0,33.112783,[ 20 352] ; [16 41],[ 31.21678322 340.78321678] ; [ 4.78321678 52.21678322],1
s5,1,0.0,30.666495,[118 240] ; [39 15],[136.4223301 221.5776699] ; [20.5776699 33.4223301],1
p4,1,2e-06,22.572262,[223 147] ; [52  4],[238.84976526 131.15023474] ; [36.15023474 19.84976526],1
p3,1,1.1e-05,19.356636,[196 176] ; [47  9],[211.20560748 160.79439252] ; [31.79439252 24.20560748],1
p8,1,0.000109,14.975483,[195 170] ; [46 11],[208.4478673 156.5521327] ; [32.5521327 24.4478673],1
p6,1,0.000241,13.480065,[141 227] ; [36 20],[153.62264151 214.37735849] ; [23.37735849 32.62264151],1
p7,1,0.00189,9.653574,[247 119] ; [50  7],[256.9787234 109.0212766] ; [40.0212766 16.9787234],0
b3,1,0.002889,8.87643,[ 78 144] ; [27 19],[ 86.97761194 135.02238806] ; [18.02238806 27.97761194],0
b2,1,0.002889,8.87643,[ 78 144] ; [27 19],[ 86.97761194 135.02238806] ; [18.02238806 27.97761194],0
a1,1,0.004401,8.110354,[ 17 356] ; [ 8 49],[ 21.68604651 351.31395349] ; [ 3.31395349 53.68604651],0
v3,1,0.011799,6.340784,[196 166] ; [41 16],[204.75894988 157.24105012] ; [32.24105012 24.75894988],0
b5,1,0.0215,5.285835,[230 143] ; [26 31],[222.06511628 150.93488372] ; [33.93488372 23.06511628],0
p11,1,0.025764,4.97179,[311  62] ; [54  3],[316.61627907  56.38372093] ; [48.38372093  8.61627907],0
s7,1,0.029836,4.718713,[191 168] ; [36 16],[198.27980535 160.72019465] ; [28.72019465 23.27980535],0
v1,1,0.041251,4.165661,[237 126] ; [45 12],[243.72857143 119.27142857] ; [38.27142857 18.72857143],0
n5,1,0.041519,4.154702,[286  82] ; [51  6],[291.80235294  76.19764706] ; [45.19764706 11.80235294],0
s1,1,0.043551,4.073878,[  5 363] ; [ 3 54],[  6.92705882 361.07294118] ; [ 1.07294118 55.92705882],0
r2,1,0.044608,4.033395,[355  12] ; [51  5],[352.25059102  14.74940898] ; [53.74940898  2.25059102],0
a2,1,0.058164,3.588973,[103 270] ; [ 9 48],[ 97.15348837 275.84651163] ; [14.84651163 42.15348837],0
s8,1,0.065611,3.389558,[180 191] ; [34 21],[186.37089202 184.62910798] ; [27.62910798 27.37089202],0
r3,1,0.068662,3.31471,[366   6] ; [53  3],[364.17757009   7.82242991] ; [54.82242991  1.17757009],0
u2,1,0.077213,3.122601,[44 43] ; [8 2],[46.63917526 40.36082474] ; [5.36082474 4.63917526],0
a4,1,0.08207,3.023415,[183 189] ; [21 36],[176.8951049 195.1048951] ; [27.1048951 29.8951049],0
d3,1,0.140145,2.176366,[275  98] ; [36 20],[270.4032634 102.5967366] ; [40.5967366 15.4032634],0
u3,1,0.157545,1.997633,[50 38] ; [8 2],[52.08163265 35.91836735] ; [5.91836735 4.08163265],0
s6,1,0.172326,1.862588,[255 111] ; [44 12],[259.32227488 106.67772512] ; [39.67772512 16.32227488],0
a6,1,0.197944,1.657483,[264 108] ; [35 21],[259.87850467 112.12149533] ; [39.12149533 16.87850467],0
n2,1,0.217382,1.521569,[53 17] ; [11  1],[54.63414634 15.36585366] ; [9.36585366 2.63414634],0
