Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,88.298394,[210  13] ; [38 43],[181.92105263  41.07894737] ; [66.07894737 14.92105263],1
r2,1,0.0,34.497524,[210  10] ; [58 23],[195.88039867  24.11960133] ; [72.11960133  8.88039867],1
v4,1,0.0,31.646259,[215   8] ; [61 20],[202.46052632  20.53947368] ; [73.53947368  7.46052632],1
a5,1,0.0,28.195643,[183  40] ; [42 39],[165.04934211  57.95065789] ; [59.95065789 21.04934211],1
r3,1,1e-06,25.158172,[208  14] ; [58 22],[195.53642384  26.46357616] ; [70.46357616  9.53642384],1
v1,1,2.2e-05,18.008893,[135  85] ; [27 53],[118.8 101.2] ; [43.2 36.8],1
p2,1,2.4e-05,17.849596,[186  36] ; [48 31],[172.58471761  49.41528239] ; [61.41528239 17.58471761],1
d5,1,6e-05,16.099827,[188  35] ; [51 30],[175.31907895  47.68092105] ; [63.68092105 17.31907895],1
d3,1,8.5e-05,15.451809,[153  70] ; [35 45],[138.3630363  84.6369637] ; [49.6369637 30.3630363],1
u3,1,8.9e-05,15.364464,[39 26] ; [ 7 29],[29.6039604 35.3960396] ; [16.3960396 19.6039604],1
a7,1,0.000162,14.229965,[161  61] ; [40 41],[147.26732673  74.73267327] ; [53.73267327 27.26732673],1
v2,1,0.000219,13.664243,[131  84] ; [29 50],[117.00680272  97.99319728] ; [42.99319728 36.00680272],1
s8,1,0.000481,12.189256,[ 68 152] ; [ 9 72],[ 56.27906977 163.72093023] ; [20.72093023 60.27906977],1
d1,1,0.000671,11.568479,[129  94] ; [29 52],[115.90131579 107.09868421] ; [42.09868421 38.90131579],1
p10,1,0.00089,11.043416,[186  34] ; [53 26],[175.85284281  44.14715719] ; [63.14715719 15.85284281],1
p8,1,0.000896,11.030051,[122  93] ; [28 52],[109.3220339 105.6779661] ; [40.6779661 39.3220339],1
p7,1,0.001365,10.252844,[139  79] ; [35 46],[126.86287625  91.13712375] ; [47.13712375 33.86287625],0
u1,1,0.001398,10.208451,[ 45 178] ; [ 4 77],[ 35.94407895 187.05592105] ; [13.05592105 67.94407895],0
n6,1,0.001812,9.730834,[202  20] ; [62 18],[194.06622517  27.93377483] ; [69.93377483 10.06622517],0
d4,1,0.00202,9.531019,[178  44] ; [51 30],[167.78217822  54.21782178] ; [61.21782178 19.78217822],0
