Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,110.200463,[125  17] ; [ 46 117],[79.61311475 62.38688525] ; [91.38688525 71.61311475],1
s6,1,0.0,57.183258,[122  19] ; [72 89],[90.57615894 50.42384106] ; [103.42384106  57.57615894],1
s7,1,0.0,55.161575,[96 40] ; [ 43 115],[64.29931973 71.70068027] ; [74.70068027 83.29931973],1
s8,1,0.0,28.496151,[78 65] ; [ 41 124],[55.25 87.75] ; [ 63.75 101.25],1
s5,1,0.0,27.602615,[62 75] ; [ 28 134],[41.23745819 95.76254181] ; [ 48.76254181 113.23745819],1
s4,1,4e-06,21.044861,[40 99] ; [ 14 150],[ 24.77227723 114.22772277] ; [ 29.22772277 134.77227723],1
p4,1,1.5e-05,18.704453,[100  43] ; [75 90],[81.25 61.75] ; [93.75 71.25],1
p10,1,7.4e-05,15.707647,[120  23] ; [104  59],[104.67973856  38.32026144] ; [119.32026144  43.67973856],1
r4,1,0.000265,13.300807,[132  11] ; [128  38],[120.3236246  22.6763754] ; [139.6763754  26.3236246],1
p2,1,0.000585,11.821757,[125  18] ; [117  47],[112.72312704  30.27687296] ; [129.27687296  34.72312704],1
v4,1,0.000928,10.965049,[138   5] ; [141  24],[129.53571429  13.46428571] ; [149.46428571  15.53571429],1
p9,1,0.001557,10.010063,[121  21] ; [114  49],[109.40983607  32.59016393] ; [125.59016393  37.40983607],0
n6,1,0.001693,9.856084,[129  13] ; [128  37],[118.87296417  23.12703583] ; [138.12703583  26.87296417],0
r1,1,0.001933,9.61181,[119  24] ; [112  53],[107.25  35.75] ; [123.75  41.25],0
d3,1,0.002304,9.28987,[101  41] ; [90 76],[88.05844156 53.94155844] ; [102.94155844  63.05844156],0
p11,1,0.004669,8.003476,[116  27] ; [111  55],[105.05177994  37.94822006] ; [121.94822006  44.05177994],0
p7,1,0.00488,7.923315,[91 50] ; [79 84],[78.84868421 62.15131579] ; [91.15131579 71.84868421],0
p6,1,0.005082,7.850016,[62 81] ; [ 46 118],[50.30618893 92.69381107] ; [ 57.69381107 106.30618893],0
p3,1,0.006805,7.32379,[77 65] ; [ 64 101],[65.21824104 76.78175896] ; [75.78175896 89.21824104],0
d4,1,0.007492,7.151017,[117  24] ; [116  50],[107.01302932  33.98697068] ; [125.98697068  40.01302932],0
r3,1,0.008452,6.935051,[132  10] ; [137  28],[124.42345277  17.57654723] ; [144.57654723  20.42345277],0
s1,1,0.013818,6.061221,[ 14 128] ; [  5 159],[  8.81699346 133.18300654] ; [ 10.18300654 153.81699346],0
u3,1,0.018225,5.574409,[24 12] ; [26 36],[18.36734694 17.63265306] ; [31.63265306 30.36734694],0
p8,1,0.022049,5.241921,[78 65] ; [68 96],[68.00651466 74.99348534] ; [77.99348534 86.00651466],0
a3,1,0.028634,4.789461,[107  36] ; [103  60],[98.1372549 44.8627451] ; [111.8627451  51.1372549],0
u2,1,0.044072,4.053805,[23 13] ; [27 36],[18.18181818 17.81818182] ; [31.81818182 31.18181818],0
d1,1,0.050268,3.832497,[84 59] ; [79 87],[75.43365696 67.56634304] ; [87.56634304 78.43365696],0
r2,1,0.062031,3.482225,[135   6] ; [147  16],[130.79605263  10.20394737] ; [151.20394737  11.79605263],0
u1,1,0.069419,3.296716,[ 29 114] ; [ 21 145],[ 23.13915858 119.86084142] ; [ 26.86084142 139.13915858],0
p5,1,0.082292,3.019035,[ 25 115] ; [ 18 147],[ 19.73770492 120.26229508] ; [ 23.26229508 141.73770492],0
a7,1,0.094858,2.78994,[100  43] ; [101  65],[93.01941748 49.98058252] ; [107.98058252  58.01941748],0
a2,1,0.096438,2.763482,[ 38 105] ; [ 31 135],[ 31.93203883 111.06796117] ; [ 37.06796117 128.93203883],0
v1,1,0.104415,2.636783,[61 78] ; [ 57 107],[54.1320132 84.8679868] ; [ 63.8679868 100.1320132],0
v3,1,0.109946,2.554994,[ 36 103] ; [ 30 134],[ 30.27722772 108.72277228] ; [ 35.72277228 128.27722772],0
n5,1,0.125554,2.346634,[126  17] ; [135  30],[121.17857143  21.82142857] ; [139.82142857  25.17857143],0
a4,1,0.127096,2.327625,[73 70] ; [69 94],[66.35947712 76.64052288] ; [75.64052288 87.35947712],0
p12,1,0.138398,2.19568,[ 12 131] ; [  7 156],[  8.87908497 134.12091503] ; [ 10.12091503 152.87908497],0
a6,1,0.161526,1.959878,[84 58] ; [111  55],[89.9025974 52.0974026] ; [105.0974026  60.9025974],0
u4,1,0.246215,1.344656,[  3 140] ; [  1 165],[  1.85113269 141.14886731] ; [  2.14886731 163.85113269],0
n2,1,0.299347,1.077102,[22  8] ; [31 19],[19.875 10.125] ; [33.125 16.875],0
d5,1,0.326937,0.960993,[112  29] ; [124  42],[108.39087948  32.60912052] ; [127.60912052  38.39087948],0
b4,1,0.35867,0.842545,[77 66] ; [98 68],[80.98705502 62.01294498] ; [94.01294498 71.98705502],0
b1,1,0.471718,0.517949,[67 76] ; [71 95],[63.86407767 79.13592233] ; [74.13592233 91.86407767],0
a5,1,0.487349,0.482373,[100  43] ; [122  44],[102.73786408  40.26213592] ; [119.26213592  46.73786408],0
d2,1,0.554723,0.348924,[68 74] ; [73 91],[65.43137255 76.56862745] ; [75.56862745 88.43137255],0
a1,1,0.759143,0.094007,[  8 135] ; [  8 158],[  7.40453074 135.59546926] ; [  8.59546926 157.40453074],0
p1,1,0.764042,0.090106,[ 14 128] ; [ 18 147],[ 14.80130293 127.19869707] ; [ 17.19869707 147.80130293],0
n3,1,0.828893,0.046709,[19 11] ; [28 18],[18.55263158 11.44736842] ; [28.44736842 17.55263158],0
b2,1,0.843177,0.039137,[35 57] ; [41 63],[35.67346939 56.32653061] ; [40.32653061 63.67346939],0
b3,1,0.843177,0.039137,[35 57] ; [41 63],[35.67346939 56.32653061] ; [40.32653061 63.67346939],0
